# COSI coordinate transformer output
# OSI2 magnet V2.1
# Date,240822
# x[m],y[m],z[m],Bx[T],By[T],Bz[T]
0.08000,-0.07000,-0.01000,-0.04821,-0.00201,0.00064
0.09000,-0.07000,-0.01000,-0.04815,-0.00202,0.00068
0.08000,-0.08000,-0.01000,-0.04830,-0.00200,0.00062
0.07000,-0.08000,-0.01000,-0.04835,-0.00201,0.00061
0.06000,-0.08000,-0.01000,-0.04841,-0.00201,0.00061
0.05000,-0.08000,-0.01000,-0.04847,-0.00199,0.00060
0.04000,-0.08000,-0.01000,-0.04851,-0.00198,0.00057
0.03000,-0.08000,-0.01000,-0.04854,-0.00196,0.00056
0.02000,-0.08000,-0.01000,-0.04857,-0.00196,0.00053
0.01000,-0.08000,-0.01000,-0.04858,-0.00194,0.00051
-0.00000,-0.08000,-0.01000,-0.04859,-0.00192,0.00050
-0.01000,-0.08000,-0.01000,-0.04858,-0.00192,0.00048
-0.02000,-0.08000,-0.01000,-0.04857,-0.00191,0.00047
-0.03000,-0.08000,-0.01000,-0.04856,-0.00190,0.00045
-0.04000,-0.08000,-0.01000,-0.04853,-0.00190,0.00044
-0.05000,-0.08000,-0.01000,-0.04849,-0.00188,0.00043
-0.06000,-0.08000,-0.01000,-0.04844,-0.00186,0.00041
-0.07000,-0.08000,-0.01000,-0.04837,-0.00186,0.00039
-0.08000,-0.08000,-0.01000,-0.04829,-0.00186,0.00036
-0.07000,-0.09000,-0.01000,-0.04843,-0.00185,0.00039
-0.06000,-0.09000,-0.01000,-0.04850,-0.00186,0.00041
-0.05000,-0.09000,-0.01000,-0.04855,-0.00187,0.00043
-0.04000,-0.09000,-0.01000,-0.04858,-0.00189,0.00045
-0.03000,-0.09000,-0.01000,-0.04861,-0.00190,0.00046
-0.02000,-0.09000,-0.01000,-0.04863,-0.00191,0.00046
-0.01000,-0.09000,-0.01000,-0.04863,-0.00192,0.00047
-0.00000,-0.09000,-0.01000,-0.04863,-0.00193,0.00050
0.01000,-0.09000,-0.01000,-0.04863,-0.00194,0.00052
0.02000,-0.09000,-0.01000,-0.04862,-0.00194,0.00053
0.03000,-0.09000,-0.01000,-0.04860,-0.00197,0.00056
0.04000,-0.09000,-0.01000,-0.04857,-0.00198,0.00058
0.05000,-0.09000,-0.01000,-0.04854,-0.00199,0.00059
0.06000,-0.09000,-0.01000,-0.04849,-0.00201,0.00061
0.07000,-0.09000,-0.01000,-0.04842,-0.00204,0.00060
0.06000,-0.10000,-0.01000,-0.04856,-0.00203,0.00062
0.05000,-0.10000,-0.01000,-0.04861,-0.00198,0.00060
0.04000,-0.10000,-0.01000,-0.04864,-0.00196,0.00057
0.03000,-0.10000,-0.01000,-0.04866,-0.00195,0.00054
0.02000,-0.10000,-0.01000,-0.04866,-0.00193,0.00052
0.01000,-0.10000,-0.01000,-0.04866,-0.00193,0.00049
-0.00000,-0.10000,-0.01000,-0.04866,-0.00192,0.00047
-0.01000,-0.10000,-0.01000,-0.04866,-0.00192,0.00046
-0.02000,-0.10000,-0.01000,-0.04866,-0.00191,0.00045
-0.03000,-0.10000,-0.01000,-0.04865,-0.00191,0.00043
-0.04000,-0.10000,-0.01000,-0.04864,-0.00190,0.00043
-0.05000,-0.10000,-0.01000,-0.04861,-0.00188,0.00043
-0.06000,-0.10000,-0.01000,-0.04857,-0.00187,0.00041
-0.04000,-0.11000,-0.01000,-0.04868,-0.00191,0.00042
-0.03000,-0.11000,-0.01000,-0.04868,-0.00193,0.00042
-0.02000,-0.11000,-0.01000,-0.04867,-0.00192,0.00042
-0.01000,-0.11000,-0.01000,-0.04867,-0.00192,0.00043
-0.00000,-0.11000,-0.01000,-0.04867,-0.00192,0.00045
0.01000,-0.11000,-0.01000,-0.04868,-0.00192,0.00047
0.02000,-0.11000,-0.01000,-0.04868,-0.00193,0.00049
0.03000,-0.11000,-0.01000,-0.04870,-0.00193,0.00053
0.04000,-0.11000,-0.01000,-0.04870,-0.00195,0.00057
-0.00000,-0.12000,-0.00000,-0.04861,-0.00191,0.00045
0.04000,-0.11000,-0.00000,-0.04868,-0.00195,0.00052
0.03000,-0.11000,-0.00000,-0.04867,-0.00193,0.00051
0.02000,-0.11000,-0.00000,-0.04867,-0.00193,0.00048
0.01000,-0.11000,-0.00000,-0.04866,-0.00193,0.00047
-0.00000,-0.11000,-0.00000,-0.04865,-0.00192,0.00045
-0.01000,-0.11000,-0.00000,-0.04865,-0.00191,0.00045
-0.02000,-0.11000,-0.00000,-0.04866,-0.00192,0.00043
-0.03000,-0.11000,-0.00000,-0.04867,-0.00191,0.00040
-0.04000,-0.11000,-0.00000,-0.04867,-0.00191,0.00039
-0.06000,-0.10000,-0.00000,-0.04856,-0.00190,0.00035
-0.05000,-0.10000,-0.00000,-0.04860,-0.00191,0.00038
-0.04000,-0.10000,-0.00000,-0.04863,-0.00191,0.00040
-0.03000,-0.10000,-0.00000,-0.04865,-0.00191,0.00041
-0.02000,-0.10000,-0.00000,-0.04865,-0.00192,0.00042
-0.01000,-0.10000,-0.00000,-0.04865,-0.00192,0.00044
-0.00000,-0.10000,-0.00000,-0.04865,-0.00193,0.00046
0.01000,-0.10000,-0.00000,-0.04865,-0.00192,0.00046
0.02000,-0.10000,-0.00000,-0.04865,-0.00194,0.00049
0.03000,-0.10000,-0.00000,-0.04864,-0.00194,0.00051
0.04000,-0.10000,-0.00000,-0.04863,-0.00194,0.00052
0.05000,-0.10000,-0.00000,-0.04860,-0.00196,0.00054
0.06000,-0.10000,-0.00000,-0.04855,-0.00196,0.00054
0.07000,-0.09000,0.00000,-0.04842,-0.00196,0.00055
0.06000,-0.09000,-0.00000,-0.04848,-0.00195,0.00053
0.05000,-0.09000,-0.00000,-0.04854,-0.00194,0.00053
0.04000,-0.09000,-0.00000,-0.04857,-0.00195,0.00052
0.03000,-0.09000,-0.00000,-0.04859,-0.00194,0.00050
0.02000,-0.09000,-0.00000,-0.04861,-0.00193,0.00048
0.01000,-0.09000,-0.00000,-0.04862,-0.00193,0.00047
-0.00000,-0.09000,-0.00000,-0.04862,-0.00192,0.00045
-0.01000,-0.09000,-0.00000,-0.04862,-0.00192,0.00043
-0.02000,-0.09000,-0.00000,-0.04862,-0.00193,0.00042
-0.03000,-0.09000,-0.00000,-0.04860,-0.00192,0.00041
-0.04000,-0.09000,-0.00000,-0.04858,-0.00192,0.00038
-0.05000,-0.09000,-0.00000,-0.04854,-0.00192,0.00036
-0.06000,-0.09000,-0.00000,-0.04849,-0.00191,0.00035
-0.07000,-0.09000,-0.00000,-0.04843,-0.00192,0.00033
-0.08000,-0.08000,-0.00000,-0.04828,-0.00192,0.00031
-0.07000,-0.08000,-0.00000,-0.04836,-0.00192,0.00033
-0.06000,-0.08000,-0.00000,-0.04843,-0.00192,0.00034
-0.05000,-0.08000,-0.00000,-0.04848,-0.00193,0.00036
-0.04000,-0.08000,-0.00000,-0.04852,-0.00192,0.00039
-0.03000,-0.08000,-0.00000,-0.04855,-0.00192,0.00041
-0.02000,-0.08000,-0.00000,-0.04857,-0.00193,0.00042
-0.01000,-0.08000,-0.00000,-0.04858,-0.00193,0.00044
-0.00000,-0.08000,-0.00000,-0.04858,-0.00193,0.00046
0.01000,-0.08000,-0.00000,-0.04857,-0.00193,0.00047
0.02000,-0.08000,-0.00000,-0.04856,-0.00193,0.00049
0.03000,-0.08000,-0.00000,-0.04854,-0.00194,0.00050
0.04000,-0.08000,-0.00000,-0.04851,-0.00194,0.00052
0.05000,-0.08000,-0.00000,-0.04847,-0.00194,0.00051
0.06000,-0.08000,-0.00000,-0.04842,-0.00195,0.00052
0.07000,-0.08000,0.00000,-0.04835,-0.00195,0.00053
0.08000,-0.08000,0.00000,-0.04829,-0.00196,0.00054
0.09000,-0.07000,0.00000,-0.04814,-0.00196,0.00056
0.08000,-0.07000,0.00000,-0.04821,-0.00196,0.00056
0.07000,-0.07000,0.00000,-0.04827,-0.00195,0.00055
0.06000,-0.07000,-0.00000,-0.04834,-0.00194,0.00053
0.05000,-0.07000,-0.00000,-0.04840,-0.00194,0.00052
0.04000,-0.07000,-0.00000,-0.04844,-0.00194,0.00051
0.03000,-0.07000,-0.00000,-0.04848,-0.00194,0.00049
0.02000,-0.07000,-0.00000,-0.04850,-0.00193,0.00049
0.01000,-0.07000,-0.00000,-0.04852,-0.00192,0.00047
-0.00000,-0.07000,-0.00000,-0.04853,-0.00192,0.00046
-0.01000,-0.07000,-0.00000,-0.04852,-0.00192,0.00044
-0.02000,-0.07000,-0.00000,-0.04851,-0.00193,0.00041
-0.03000,-0.07000,-0.00000,-0.04850,-0.00193,0.00041
-0.04000,-0.07000,-0.00000,-0.04846,-0.00192,0.00039
-0.05000,-0.07000,-0.00000,-0.04841,-0.00192,0.00036
-0.06000,-0.07000,-0.00000,-0.04836,-0.00192,0.00034
-0.07000,-0.07000,-0.00000,-0.04830,-0.00193,0.00032
-0.08000,-0.07000,-0.00000,-0.04822,-0.00194,0.00030
-0.09000,-0.07000,-0.00000,-0.04813,-0.00195,0.00028
-0.10000,-0.06000,-0.00000,-0.04791,-0.00195,0.00026
-0.09000,-0.06000,-0.00000,-0.04803,-0.00195,0.00029
-0.08000,-0.06000,-0.00000,-0.04813,-0.00195,0.00030
-0.07000,-0.06000,-0.00000,-0.04822,-0.00194,0.00033
-0.06000,-0.06000,-0.00000,-0.04829,-0.00194,0.00035
-0.05000,-0.06000,-0.00000,-0.04835,-0.00193,0.00035
-0.04000,-0.06000,-0.00000,-0.04839,-0.00194,0.00039
-0.03000,-0.06000,-0.00000,-0.04844,-0.00194,0.00040
-0.02000,-0.06000,-0.00000,-0.04846,-0.00193,0.00042
-0.01000,-0.06000,-0.00000,-0.04847,-0.00193,0.00044
-0.00000,-0.06000,-0.00000,-0.04847,-0.00193,0.00045
0.01000,-0.06000,-0.00000,-0.04847,-0.00194,0.00047
0.02000,-0.06000,-0.00000,-0.04845,-0.00193,0.00048
0.03000,-0.06000,-0.00000,-0.04842,-0.00193,0.00050
0.04000,-0.06000,-0.00000,-0.04838,-0.00194,0.00051
0.05000,-0.06000,-0.00000,-0.04832,-0.00193,0.00052
0.06000,-0.06000,-0.00000,-0.04826,-0.00195,0.00054
0.07000,-0.06000,0.00000,-0.04819,-0.00194,0.00054
0.08000,-0.06000,0.00000,-0.04811,-0.00195,0.00055
0.09000,-0.06000,0.00000,-0.04803,-0.00195,0.00056
0.10000,-0.06000,0.00000,-0.04792,-0.00197,0.00058
0.10000,-0.05000,0.00000,-0.04778,-0.00194,0.00057
0.09000,-0.05000,0.00000,-0.04791,-0.00195,0.00057
0.08000,-0.05000,0.00000,-0.04801,-0.00193,0.00056
0.07000,-0.05000,0.00000,-0.04811,-0.00194,0.00055
0.06000,-0.05000,0.00000,-0.04818,-0.00194,0.00053
0.05000,-0.05000,0.00000,-0.04825,-0.00194,0.00053
0.04000,-0.05000,-0.00000,-0.04831,-0.00192,0.00051
0.03000,-0.05000,-0.00000,-0.04835,-0.00193,0.00050
0.02000,-0.05000,-0.00000,-0.04839,-0.00193,0.00048
0.01000,-0.05000,-0.00000,-0.04841,-0.00194,0.00047
-0.00000,-0.05000,-0.00000,-0.04842,-0.00193,0.00044
-0.01000,-0.05000,-0.00000,-0.04842,-0.00194,0.00043
-0.02000,-0.05000,-0.00000,-0.04840,-0.00193,0.00043
-0.03000,-0.05000,-0.00000,-0.04838,-0.00193,0.00041
-0.04000,-0.05000,-0.00000,-0.04833,-0.00193,0.00038
-0.05000,-0.05000,-0.00000,-0.04829,-0.00195,0.00037
-0.06000,-0.05000,-0.00000,-0.04822,-0.00195,0.00035
-0.07000,-0.05000,-0.00000,-0.04814,-0.00193,0.00033
-0.08000,-0.05000,-0.00000,-0.04804,-0.00195,0.00030
-0.09000,-0.05000,-0.00000,-0.04793,-0.00196,0.00027
-0.10000,-0.05000,-0.00000,-0.04779,-0.00195,0.00026
-0.11000,-0.04000,-0.00000,-0.04749,-0.00199,0.00024
-0.10000,-0.04000,-0.00000,-0.04768,-0.00197,0.00025
-0.09000,-0.04000,-0.00000,-0.04784,-0.00197,0.00028
-0.08000,-0.04000,-0.00000,-0.04796,-0.00196,0.00032
-0.07000,-0.04000,-0.00000,-0.04806,-0.00195,0.00033
-0.06000,-0.04000,-0.00000,-0.04815,-0.00194,0.00035
-0.05000,-0.04000,-0.00000,-0.04822,-0.00195,0.00038
-0.04000,-0.04000,-0.00000,-0.04827,-0.00195,0.00039
-0.03000,-0.04000,-0.00000,-0.04831,-0.00193,0.00041
-0.02000,-0.04000,-0.00000,-0.04834,-0.00194,0.00042
-0.01000,-0.04000,-0.00000,-0.04836,-0.00194,0.00044
-0.00000,-0.04000,-0.00000,-0.04836,-0.00194,0.00046
0.01000,-0.04000,-0.00000,-0.04835,-0.00193,0.00048
0.02000,-0.04000,-0.00000,-0.04833,-0.00194,0.00049
0.03000,-0.04000,0.00000,-0.04829,-0.00194,0.00050
0.04000,-0.04000,0.00000,-0.04824,-0.00194,0.00052
0.05000,-0.04000,0.00000,-0.04818,-0.00194,0.00053
0.06000,-0.04000,0.00000,-0.04811,-0.00193,0.00053
0.07000,-0.04000,0.00000,-0.04802,-0.00193,0.00055
0.08000,-0.04000,0.00000,-0.04792,-0.00194,0.00055
0.09000,-0.04000,0.00000,-0.04780,-0.00195,0.00056
0.10000,-0.04000,0.00000,-0.04766,-0.00194,0.00057
0.11000,-0.04000,0.00000,-0.04750,-0.00195,0.00058
0.11000,-0.03000,0.00000,-0.04738,-0.00193,0.00058
0.10000,-0.03000,0.00000,-0.04755,-0.00194,0.00056
0.09000,-0.03000,0.00000,-0.04770,-0.00194,0.00056
0.08000,-0.03000,0.00000,-0.04783,-0.00193,0.00055
0.07000,-0.03000,0.00000,-0.04794,-0.00193,0.00054
0.06000,-0.03000,0.00000,-0.04803,-0.00192,0.00053
0.05000,-0.03000,0.00000,-0.04811,-0.00193,0.00053
0.04000,-0.03000,0.00000,-0.04818,-0.00193,0.00051
0.03000,-0.03000,0.00000,-0.04823,-0.00193,0.00050
0.02000,-0.03000,0.00000,-0.04827,-0.00193,0.00049
0.01000,-0.03000,0.00000,-0.04830,-0.00193,0.00047
-0.00000,-0.03000,-0.00000,-0.04831,-0.00193,0.00045
-0.01000,-0.03000,-0.00000,-0.04830,-0.00195,0.00044
-0.02000,-0.03000,-0.00000,-0.04828,-0.00194,0.00042
-0.03000,-0.03000,-0.00000,-0.04826,-0.00194,0.00041
-0.04000,-0.03000,-0.00000,-0.04821,-0.00194,0.00039
-0.05000,-0.03000,-0.00000,-0.04816,-0.00194,0.00037
-0.06000,-0.03000,-0.00000,-0.04808,-0.00195,0.00035
-0.07000,-0.03000,-0.00000,-0.04799,-0.00196,0.00033
-0.08000,-0.03000,-0.00000,-0.04788,-0.00196,0.00031
-0.09000,-0.03000,-0.00000,-0.04775,-0.00197,0.00028
-0.10000,-0.03000,-0.00000,-0.04759,-0.00199,0.00026
-0.11000,-0.03000,-0.00000,-0.04739,-0.00199,0.00024
-0.11000,-0.02000,-0.00000,-0.04730,-0.00200,0.00026
-0.10000,-0.02000,-0.00000,-0.04751,-0.00199,0.00027
-0.09000,-0.02000,-0.00000,-0.04767,-0.00197,0.00031
-0.08000,-0.02000,-0.00000,-0.04781,-0.00197,0.00031
-0.07000,-0.02000,-0.00000,-0.04793,-0.00196,0.00034
-0.06000,-0.02000,-0.00000,-0.04802,-0.00197,0.00036
-0.05000,-0.02000,-0.00000,-0.04810,-0.00195,0.00038
-0.04000,-0.02000,-0.00000,-0.04816,-0.00196,0.00040
-0.03000,-0.02000,-0.00000,-0.04821,-0.00195,0.00041
-0.02000,-0.02000,-0.00000,-0.04824,-0.00194,0.00043
-0.01000,-0.02000,0.00000,-0.04826,-0.00194,0.00045
-0.00000,-0.02000,0.00000,-0.04826,-0.00192,0.00047
0.01000,-0.02000,0.00000,-0.04824,-0.00193,0.00048
0.02000,-0.02000,0.00000,-0.04822,-0.00194,0.00049
0.03000,-0.02000,0.00000,-0.04818,-0.00193,0.00051
0.04000,-0.02000,0.00000,-0.04813,-0.00192,0.00052
0.05000,-0.02000,0.00000,-0.04806,-0.00193,0.00053
0.06000,-0.02000,0.00000,-0.04797,-0.00192,0.00053
0.07000,-0.02000,0.00000,-0.04787,-0.00193,0.00054
0.08000,-0.02000,0.00000,-0.04775,-0.00192,0.00055
0.09000,-0.02000,0.00000,-0.04762,-0.00192,0.00056
0.10000,-0.02000,0.00000,-0.04746,-0.00192,0.00057
0.11000,-0.02000,0.00000,-0.04726,-0.00194,0.00057
0.11000,-0.01000,0.00000,-0.04718,-0.00192,0.00056
0.10000,-0.01000,0.00000,-0.04738,-0.00192,0.00056
0.09000,-0.01000,0.00000,-0.04755,-0.00192,0.00054
0.08000,-0.01000,0.00000,-0.04769,-0.00191,0.00056
0.07000,-0.01000,0.00000,-0.04781,-0.00193,0.00055
0.06000,-0.01000,0.00000,-0.04792,-0.00192,0.00054
0.05000,-0.01000,0.00000,-0.04801,-0.00192,0.00053
0.04000,-0.01000,0.00000,-0.04807,-0.00192,0.00053
0.03000,-0.01000,0.00000,-0.04813,-0.00192,0.00051
0.02000,-0.01000,0.00000,-0.04817,-0.00193,0.00049
0.01000,-0.01000,0.00000,-0.04820,-0.00193,0.00049
-0.00000,-0.01000,0.00000,-0.04822,-0.00194,0.00046
-0.01000,-0.01000,0.00000,-0.04822,-0.00195,0.00045
-0.02000,-0.01000,0.00000,-0.04820,-0.00195,0.00044
-0.03000,-0.01000,0.00000,-0.04816,-0.00195,0.00042
-0.04000,-0.01000,-0.00000,-0.04811,-0.00196,0.00040
-0.05000,-0.01000,-0.00000,-0.04805,-0.00197,0.00038
-0.06000,-0.01000,-0.00000,-0.04797,-0.00196,0.00036
-0.07000,-0.01000,-0.00000,-0.04788,-0.00197,0.00035
-0.08000,-0.01000,-0.00000,-0.04775,-0.00197,0.00033
-0.09000,-0.01000,-0.00000,-0.04761,-0.00198,0.00030
-0.10000,-0.01000,-0.00000,-0.04744,-0.00199,0.00029
-0.11000,-0.01000,-0.00000,-0.04723,-0.00202,0.00028
-0.12000,0.00000,-0.00000,-0.04691,-0.00205,0.00027
-0.11000,0.00000,-0.00000,-0.04718,-0.00202,0.00029
-0.10000,0.00000,-0.00000,-0.04739,-0.00200,0.00031
-0.09000,0.00000,-0.00000,-0.04756,-0.00199,0.00031
-0.08000,-0.00000,-0.00000,-0.04771,-0.00198,0.00033
-0.07000,-0.00000,-0.00000,-0.04783,-0.00198,0.00035
-0.06000,-0.00000,-0.00000,-0.04793,-0.00197,0.00036
-0.05000,-0.00000,0.00000,-0.04802,-0.00195,0.00038
-0.04000,-0.00000,0.00000,-0.04808,-0.00196,0.00040
-0.03000,-0.00000,0.00000,-0.04813,-0.00196,0.00041
-0.02000,-0.00000,0.00000,-0.04816,-0.00195,0.00043
-0.01000,-0.00000,0.00000,-0.04818,-0.00194,0.00044
-0.00000,-0.00000,0.00000,-0.04818,-0.00194,0.00047
0.01000,-0.00000,0.00000,-0.04817,-0.00194,0.00049
0.02000,-0.00000,0.00000,-0.04813,-0.00194,0.00049
0.03000,-0.00000,0.00000,-0.04809,-0.00193,0.00051
0.04000,-0.00000,0.00000,-0.04804,-0.00193,0.00052
0.05000,-0.00000,0.00000,-0.04796,-0.00193,0.00053
0.06000,-0.00000,0.00000,-0.04787,-0.00192,0.00054
0.07000,-0.00000,0.00000,-0.04776,-0.00191,0.00053
0.08000,-0.00000,0.00000,-0.04764,-0.00191,0.00054
0.09000,-0.00000,0.00000,-0.04750,-0.00191,0.00055
0.10000,-0.00000,0.00000,-0.04732,-0.00189,0.00054
0.11000,-0.00000,0.00000,-0.04712,-0.00189,0.00052
0.12000,-0.00000,0.00000,-0.04687,-0.00191,0.00051
0.11000,0.01000,0.00000,-0.04708,-0.00187,0.00051
0.10000,0.01000,0.00000,-0.04728,-0.00187,0.00053
0.09000,0.01000,0.00000,-0.04746,-0.00188,0.00054
0.08000,0.01000,0.00000,-0.04760,-0.00190,0.00056
0.07000,0.01000,0.00000,-0.04773,-0.00191,0.00054
0.06000,0.01000,0.00000,-0.04784,-0.00191,0.00054
0.05000,0.01000,0.00000,-0.04793,-0.00191,0.00053
0.04000,0.01000,0.00000,-0.04800,-0.00194,0.00053
0.03000,0.01000,0.00000,-0.04807,-0.00193,0.00052
0.02000,0.01000,0.00000,-0.04811,-0.00193,0.00050
0.01000,0.01000,0.00000,-0.04814,-0.00193,0.00047
-0.00000,0.01000,0.00000,-0.04815,-0.00195,0.00046
-0.01000,0.01000,0.00000,-0.04815,-0.00195,0.00046
-0.02000,0.01000,0.00000,-0.04813,-0.00196,0.00044
-0.03000,0.01000,0.00000,-0.04810,-0.00196,0.00042
-0.04000,0.01000,0.00000,-0.04805,-0.00196,0.00041
-0.05000,0.01000,0.00000,-0.04798,-0.00197,0.00038
-0.06000,0.01000,0.00000,-0.04790,-0.00196,0.00036
-0.07000,0.01000,-0.00000,-0.04780,-0.00197,0.00036
-0.08000,0.01000,-0.00000,-0.04768,-0.00197,0.00034
-0.09000,0.01000,-0.00000,-0.04754,-0.00199,0.00033
-0.10000,0.01000,-0.00000,-0.04737,-0.00201,0.00032
-0.11000,0.01000,-0.00000,-0.04716,-0.00202,0.00032
-0.11000,0.02000,-0.00000,-0.04716,-0.00201,0.00033
-0.10000,0.02000,-0.00000,-0.04735,-0.00200,0.00033
-0.09000,0.02000,-0.00000,-0.04752,-0.00198,0.00033
-0.08000,0.02000,-0.00000,-0.04766,-0.00198,0.00034
-0.07000,0.02000,-0.00000,-0.04778,-0.00198,0.00036
-0.06000,0.02000,0.00000,-0.04788,-0.00198,0.00037
-0.05000,0.02000,0.00000,-0.04797,-0.00197,0.00038
-0.04000,0.02000,0.00000,-0.04803,-0.00197,0.00041
-0.03000,0.02000,0.00000,-0.04808,-0.00197,0.00041
-0.02000,0.02000,0.00000,-0.04811,-0.00196,0.00044
-0.01000,0.02000,0.00000,-0.04813,-0.00195,0.00046
-0.00000,0.02000,0.00000,-0.04813,-0.00195,0.00046
0.01000,0.02000,0.00000,-0.04812,-0.00194,0.00048
0.02000,0.02000,0.00000,-0.04808,-0.00193,0.00050
0.03000,0.02000,0.00000,-0.04804,-0.00192,0.00050
0.04000,0.02000,0.00000,-0.04798,-0.00192,0.00052
0.05000,0.02000,0.00000,-0.04791,-0.00193,0.00053
0.06000,0.02000,0.00000,-0.04781,-0.00191,0.00054
0.07000,0.02000,0.00000,-0.04771,-0.00190,0.00053
0.08000,0.02000,0.00000,-0.04758,-0.00188,0.00054
0.09000,0.02000,0.00000,-0.04743,-0.00186,0.00054
0.10000,0.02000,0.00000,-0.04726,-0.00184,0.00053
0.11000,0.02000,0.00000,-0.04706,-0.00182,0.00051
0.11000,0.03000,0.00000,-0.04705,-0.00176,0.00052
0.10000,0.03000,0.00000,-0.04725,-0.00181,0.00054
0.09000,0.03000,0.00000,-0.04742,-0.00185,0.00055
0.08000,0.03000,0.00000,-0.04757,-0.00188,0.00054
0.07000,0.03000,0.00000,-0.04769,-0.00189,0.00055
0.06000,0.03000,0.00000,-0.04780,-0.00190,0.00054
0.05000,0.03000,0.00000,-0.04790,-0.00191,0.00052
0.04000,0.03000,0.00000,-0.04797,-0.00193,0.00052
0.03000,0.03000,0.00000,-0.04803,-0.00193,0.00051
0.02000,0.03000,0.00000,-0.04807,-0.00195,0.00049
0.01000,0.03000,0.00000,-0.04811,-0.00195,0.00047
-0.00000,0.03000,0.00000,-0.04812,-0.00194,0.00047
-0.01000,0.03000,0.00000,-0.04811,-0.00195,0.00045
-0.02000,0.03000,0.00000,-0.04810,-0.00196,0.00043
-0.03000,0.03000,0.00000,-0.04807,-0.00197,0.00042
-0.04000,0.03000,0.00000,-0.04802,-0.00197,0.00041
-0.05000,0.03000,0.00000,-0.04795,-0.00198,0.00039
-0.06000,0.03000,0.00000,-0.04787,-0.00198,0.00038
-0.07000,0.03000,-0.00000,-0.04777,-0.00198,0.00036
-0.08000,0.03000,-0.00000,-0.04766,-0.00199,0.00036
-0.09000,0.03000,-0.00000,-0.04752,-0.00198,0.00034
-0.10000,0.03000,-0.00000,-0.04736,-0.00200,0.00033
-0.11000,0.03000,-0.00000,-0.04719,-0.00201,0.00033
-0.11000,0.04000,-0.00000,-0.04722,-0.00199,0.00033
-0.10000,0.04000,-0.00000,-0.04739,-0.00199,0.00033
-0.09000,0.04000,-0.00000,-0.04753,-0.00199,0.00034
-0.08000,0.04000,-0.00000,-0.04766,-0.00199,0.00034
-0.07000,0.04000,-0.00000,-0.04777,-0.00197,0.00037
-0.06000,0.04000,0.00000,-0.04787,-0.00198,0.00038
-0.05000,0.04000,0.00000,-0.04795,-0.00198,0.00039
-0.04000,0.04000,0.00000,-0.04801,-0.00197,0.00040
-0.03000,0.04000,0.00000,-0.04806,-0.00197,0.00042
-0.02000,0.04000,0.00000,-0.04809,-0.00196,0.00044
-0.01000,0.04000,0.00000,-0.04811,-0.00196,0.00044
-0.00000,0.04000,0.00000,-0.04811,-0.00196,0.00046
0.01000,0.04000,0.00000,-0.04810,-0.00195,0.00048
0.02000,0.04000,0.00000,-0.04807,-0.00195,0.00049
0.03000,0.04000,0.00000,-0.04802,-0.00193,0.00050
0.04000,0.04000,0.00000,-0.04796,-0.00194,0.00052
0.05000,0.04000,0.00000,-0.04789,-0.00192,0.00053
0.06000,0.04000,0.00000,-0.04780,-0.00191,0.00054
0.07000,0.04000,0.00000,-0.04769,-0.00190,0.00054
0.08000,0.04000,0.00000,-0.04757,-0.00188,0.00056
0.09000,0.04000,0.00000,-0.04742,-0.00184,0.00057
0.10000,0.04000,0.00000,-0.04725,-0.00180,0.00056
0.11000,0.04000,0.00000,-0.04704,-0.00173,0.00055
0.10000,0.05000,0.00000,-0.04726,-0.00179,0.00059
0.09000,0.05000,0.00000,-0.04743,-0.00183,0.00057
0.08000,0.05000,0.00000,-0.04758,-0.00187,0.00056
0.07000,0.05000,0.00000,-0.04770,-0.00189,0.00055
0.06000,0.05000,0.00000,-0.04781,-0.00191,0.00053
0.05000,0.05000,0.00000,-0.04789,-0.00192,0.00052
0.04000,0.05000,0.00000,-0.04797,-0.00192,0.00051
0.03000,0.05000,0.00000,-0.04802,-0.00193,0.00050
0.02000,0.05000,0.00000,-0.04807,-0.00194,0.00048
0.01000,0.05000,0.00000,-0.04810,-0.00195,0.00047
-0.00000,0.05000,0.00000,-0.04811,-0.00195,0.00046
-0.01000,0.05000,0.00000,-0.04811,-0.00196,0.00045
-0.02000,0.05000,0.00000,-0.04809,-0.00196,0.00042
-0.03000,0.05000,0.00000,-0.04807,-0.00197,0.00042
-0.04000,0.05000,0.00000,-0.04802,-0.00198,0.00040
-0.05000,0.05000,0.00000,-0.04795,-0.00198,0.00040
-0.06000,0.05000,0.00000,-0.04788,-0.00199,0.00038
-0.07000,0.05000,-0.00000,-0.04779,-0.00199,0.00036
-0.08000,0.05000,-0.00000,-0.04769,-0.00199,0.00035
-0.09000,0.05000,-0.00000,-0.04756,-0.00199,0.00032
-0.10000,0.05000,-0.00000,-0.04741,-0.00200,0.00032
-0.10000,0.06000,-0.00000,-0.04745,-0.00201,0.00031
-0.09000,0.06000,-0.00000,-0.04759,-0.00200,0.00033
-0.08000,0.06000,-0.00000,-0.04771,-0.00200,0.00035
-0.07000,0.06000,-0.00000,-0.04780,-0.00200,0.00036
-0.06000,0.06000,0.00000,-0.04789,-0.00199,0.00038
-0.05000,0.06000,0.00000,-0.04797,-0.00199,0.00039
-0.04000,0.06000,0.00000,-0.04803,-0.00198,0.00041
-0.03000,0.06000,0.00000,-0.04807,-0.00197,0.00042
-0.02000,0.06000,0.00000,-0.04810,-0.00197,0.00044
-0.01000,0.06000,0.00000,-0.04812,-0.00197,0.00045
