# COSI2 B0 scan
# time 2024-08-12 14:51:30.992518
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg
# path: C:/cosi-measure/Software/COSI2/data/240731/ball_no_rings_one_insert3_ALONG_field_12pts_R120_bvals_shifted.csv
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
99.986,-10.001,19.987,-47.5170,-1.0200,-0.5400,47.5310
99.986,-10.001,29.987,-47.5320,-1.0200,-0.5400,47.5430
99.986,-10.001,39.987,-47.5510,-1.0200,-0.5400,47.5630
99.986,-10.001,49.987,-47.5630,-1.0100,-0.5500,47.5750
99.986,-10.001,59.987,-47.5580,-1.0300,-0.5600,47.5730
109.986,-10.001,39.987,-47.5740,-1.0300,-0.5500,47.5880
109.986,-10.001,29.987,-47.5490,-1.0200,-0.5100,47.5660
109.986,-10.001,19.987,-47.5110,-1.0200,-0.5200,47.5270
109.986,-10.001,9.987,-47.4950,-1.0200,-0.5600,47.5060
109.986,-10.001,-0.013,-47.4840,-1.0200,-0.5700,47.4980
109.986,-10.001,-10.013,-47.4850,-1.0200,-0.5900,47.4990
109.986,-10.001,-20.013,-47.5060,-1.0300,-0.6100,47.5210
109.986,-10.001,-30.013,-47.5250,-1.0200,-0.6100,47.5400
109.986,-10.001,-40.013,-47.5440,-1.0100,-0.5900,47.5580
109.986,-0.001,-40.013,-47.5490,-1.0200,-0.5900,47.5630
109.986,-0.001,-30.013,-47.5390,-1.0100,-0.6200,47.5530
109.986,-0.001,-20.013,-47.5190,-1.0100,-0.6200,47.5340
109.986,-0.001,-10.013,-47.4960,-1.0200,-0.6200,47.5110
109.986,-0.001,-0.013,-47.4830,-1.0200,-0.5800,47.4970
109.986,-0.001,9.987,-47.4880,-1.0200,-0.5600,47.5020
109.986,-0.001,19.987,-47.5010,-1.0200,-0.5400,47.5150
109.986,-0.001,29.987,-47.5300,-1.0300,-0.5200,47.5390
109.986,-0.001,39.987,-47.5610,-1.0100,-0.5200,47.5750
99.986,-0.001,59.987,-47.5750,-1.0200,-0.5600,47.5910
99.986,-0.001,49.987,-47.5710,-1.0100,-0.5700,47.5880
99.986,-0.001,39.987,-47.5530,-1.0200,-0.5500,47.5700
99.986,-0.001,29.987,-47.5420,-1.0200,-0.5500,47.5590
99.986,-0.001,19.987,-47.5270,-1.0300,-0.5500,47.5410
99.986,-0.001,9.987,-47.5120,-1.0100,-0.5700,47.5260
99.986,-0.001,-0.013,-47.5090,-1.0200,-0.5900,47.5240
99.986,-0.001,-10.013,-47.5140,-1.0100,-0.6000,47.5280
99.986,-0.001,-20.013,-47.5190,-1.0200,-0.6000,47.5340
99.986,-0.001,-30.013,-47.5250,-1.0100,-0.6000,47.5390
99.986,-0.001,-40.013,-47.5320,-1.0100,-0.6000,47.5470
99.986,-0.001,-50.013,-47.5350,-1.0100,-0.5900,47.5500
99.986,-0.001,-60.013,-47.5290,-1.0000,-0.5800,47.5430
89.986,-0.001,-70.013,-47.5100,-1.0100,-0.6100,47.5240
89.986,-0.001,-60.013,-47.5220,-1.0000,-0.6100,47.5370
89.986,-0.001,-50.013,-47.5340,-1.0000,-0.6000,47.5480
89.986,-0.001,-40.013,-47.5350,-1.0100,-0.6000,47.5500
89.986,-0.001,-30.013,-47.5270,-1.0100,-0.5900,47.5410
89.986,-0.001,-20.013,-47.5240,-1.0000,-0.6000,47.5390
89.986,-0.001,-10.013,-47.5170,-1.0100,-0.5900,47.5320
89.986,-0.001,-0.013,-47.5190,-1.0100,-0.5900,47.5370
89.986,-0.001,9.987,-47.5170,-1.0100,-0.5700,47.5310
89.986,-0.001,19.987,-47.5260,-1.0000,-0.5600,47.5400
89.986,-0.001,29.987,-47.5380,-1.0200,-0.5600,47.5530
89.986,-0.001,39.987,-47.5510,-1.0100,-0.5600,47.5620
89.986,-0.001,49.987,-47.5520,-1.0100,-0.5600,47.5670
89.986,-0.001,59.987,-47.5630,-1.0100,-0.5600,47.5730
89.986,-0.001,69.987,-47.5590,-1.0000,-0.5600,47.5730
79.986,-0.001,79.987,-47.5590,-1.0100,-0.5400,47.5730
79.986,-0.001,69.987,-47.5690,-1.0100,-0.5500,47.5830
79.986,-0.001,59.987,-47.5640,-1.0000,-0.5600,47.5780
79.986,-0.001,49.987,-47.5560,-1.0100,-0.5600,47.5700
79.986,-0.001,39.987,-47.5500,-1.0100,-0.5700,47.5640
79.986,-0.001,29.987,-47.5440,-1.0200,-0.5700,47.5580
79.986,-0.001,19.987,-47.5380,-1.0100,-0.5700,47.5520
79.986,-0.001,9.987,-47.5310,-1.0100,-0.5800,47.5460
79.986,-0.001,-0.013,-47.5350,-1.0100,-0.5800,47.5490
79.986,-0.001,-10.013,-47.5240,-1.0100,-0.6000,47.5370
79.986,-0.001,-20.013,-47.5260,-1.0100,-0.5900,47.5440
79.986,-0.001,-30.013,-47.5290,-1.0100,-0.6000,47.5470
79.986,-0.001,-40.013,-47.5340,-1.0100,-0.6000,47.5500
79.986,-0.001,-50.013,-47.5390,-0.9900,-0.6100,47.5530
79.986,-0.001,-60.013,-47.5340,-1.0000,-0.6300,47.5490
79.986,-0.001,-70.013,-47.5310,-1.0000,-0.6500,47.5470
79.986,-0.001,-80.013,-47.5380,-0.9800,-0.6700,47.5490
69.986,-0.001,-90.013,-47.5800,-0.9900,-0.7100,47.5870
69.986,-0.001,-80.013,-47.5810,-0.9800,-0.6800,47.5960
69.986,-0.001,-70.013,-47.5650,-1.0000,-0.6600,47.5800
69.986,-0.001,-60.013,-47.5600,-1.0000,-0.6500,47.5740
69.986,-0.001,-50.013,-47.5510,-1.0000,-0.6200,47.5660
69.986,-0.001,-40.013,-47.5450,-1.0000,-0.6100,47.5590
69.986,-0.001,-30.013,-47.5470,-1.0000,-0.6000,47.5610
69.986,-0.001,-20.013,-47.5420,-1.0100,-0.6000,47.5570
69.986,-0.001,-10.013,-47.5330,-1.0100,-0.5900,47.5480
69.986,-0.001,-0.013,-47.5310,-1.0200,-0.5900,47.5460
69.986,-0.001,9.987,-47.5340,-1.0000,-0.5700,47.5480
69.986,-0.001,19.987,-47.5410,-1.0000,-0.5700,47.5530
69.986,-0.001,29.987,-47.5480,-1.0000,-0.5700,47.5580
69.986,-0.001,39.987,-47.5550,-1.0100,-0.5600,47.5610
69.986,-0.001,49.987,-47.5590,-1.0100,-0.5600,47.5740
69.986,-0.001,59.987,-47.5690,-0.9900,-0.5700,47.5840
69.986,-0.001,69.987,-47.5830,-1.0000,-0.5500,47.5970
69.986,-0.001,79.987,-47.5980,-1.0100,-0.5400,47.6070
69.986,-0.001,89.987,-47.6230,-1.0100,-0.5200,47.6370
59.986,-0.001,99.987,-47.6600,-1.0100,-0.5300,47.6740
59.986,-0.001,89.987,-47.6580,-1.0100,-0.5400,47.6720
59.986,-0.001,79.987,-47.6210,-1.0100,-0.5400,47.6350
59.986,-0.001,69.987,-47.5980,-1.0000,-0.5500,47.6120
59.986,-0.001,59.987,-47.5810,-1.0000,-0.5600,47.5950
59.986,-0.001,49.987,-47.5700,-1.0000,-0.5700,47.5830
59.986,-0.001,39.987,-47.5580,-1.0000,-0.5700,47.5720
59.986,-0.001,29.987,-47.5520,-1.0000,-0.5600,47.5650
59.986,-0.001,19.987,-47.5480,-1.0000,-0.5700,47.5620
59.986,-0.001,9.987,-47.5460,-1.0100,-0.5800,47.5600
59.986,-0.001,-0.013,-47.5430,-1.0000,-0.5800,47.5570
59.986,-0.001,-10.013,-47.5440,-1.0100,-0.5900,47.5590
59.986,-0.001,-20.013,-47.5440,-0.9900,-0.5900,47.5580
59.986,-0.001,-30.013,-47.5450,-1.0100,-0.6000,47.5590
59.986,-0.001,-40.013,-47.5530,-0.9900,-0.6100,47.5680
59.986,-0.001,-50.013,-47.5560,-1.0100,-0.6100,47.5710
59.986,-0.001,-60.013,-47.5650,-1.0000,-0.6300,47.5790
59.986,-0.001,-70.013,-47.5740,-0.9800,-0.6500,47.5880
59.986,-0.001,-80.013,-47.5880,-0.9800,-0.6500,47.6030
59.986,-0.001,-90.013,-47.6170,-0.9700,-0.6700,47.6320
59.986,-0.001,-100.013,-47.6450,-0.9700,-0.6700,47.6590
49.986,-0.001,-100.013,-47.6440,-0.9600,-0.6400,47.6580
49.986,-0.001,-90.013,-47.6300,-0.9700,-0.6500,47.6440
49.986,-0.001,-80.013,-47.6130,-0.9700,-0.6400,47.6270
49.986,-0.001,-70.013,-47.6000,-0.9800,-0.6300,47.6140
49.986,-0.001,-60.013,-47.5820,-0.9800,-0.6200,47.5980
49.986,-0.001,-50.013,-47.5750,-0.9900,-0.6200,47.5840
49.986,-0.001,-40.013,-47.5610,-1.0000,-0.6100,47.5780
49.986,-0.001,-30.013,-47.5550,-0.9900,-0.6000,47.5700
49.986,-0.001,-20.013,-47.5510,-1.0000,-0.5900,47.5650
49.986,-0.001,-10.013,-47.5510,-0.9900,-0.5900,47.5640
49.986,-0.001,-0.013,-47.5460,-1.0100,-0.5900,47.5610
49.986,-0.001,9.987,-47.5420,-1.0000,-0.5700,47.5570
49.986,-0.001,19.987,-47.5500,-1.0000,-0.5800,47.5670
49.986,-0.001,29.987,-47.5530,-1.0000,-0.5700,47.5670
49.986,-0.001,39.987,-47.5570,-0.9900,-0.5700,47.5700
49.986,-0.001,49.987,-47.5700,-0.9900,-0.5700,47.5770
49.986,-0.001,59.987,-47.5780,-0.9900,-0.5600,47.5910
49.986,-0.001,69.987,-47.5930,-1.0000,-0.5600,47.6070
49.986,-0.001,79.987,-47.6120,-1.0100,-0.5600,47.6260
49.986,-0.001,89.987,-47.6380,-1.0000,-0.5500,47.6470
49.986,-0.001,99.987,-47.6590,-1.0100,-0.5600,47.6730
39.986,-0.001,109.987,-47.6710,-1.0100,-0.5800,47.6850
39.986,-0.001,99.987,-47.6520,-1.0100,-0.5800,47.6660
39.986,-0.001,89.987,-47.6420,-1.0000,-0.5700,47.6560
39.986,-0.001,79.987,-47.6230,-1.0000,-0.5600,47.6370
39.986,-0.001,69.987,-47.6040,-1.0000,-0.5700,47.6180
39.986,-0.001,59.987,-47.5880,-0.9900,-0.5700,47.6020
39.986,-0.001,49.987,-47.5740,-1.0000,-0.5700,47.5880
39.986,-0.001,39.987,-47.5690,-0.9900,-0.5700,47.5830
39.986,-0.001,29.987,-47.5620,-1.0000,-0.5600,47.5760
39.986,-0.001,19.987,-47.5580,-1.0000,-0.5800,47.5720
39.986,-0.001,9.987,-47.5540,-1.0000,-0.5800,47.5680
39.986,-0.001,-0.013,-47.5550,-1.0000,-0.5800,47.5700
39.986,-0.001,-10.013,-47.5550,-1.0000,-0.5900,47.5700
39.986,-0.001,-20.013,-47.5600,-0.9900,-0.5900,47.5730
39.986,-0.001,-30.013,-47.5600,-1.0000,-0.5900,47.5740
39.986,-0.001,-40.013,-47.5650,-0.9900,-0.5900,47.5790
39.986,-0.001,-50.013,-47.5780,-0.9800,-0.6000,47.5920
39.986,-0.001,-60.013,-47.5850,-0.9900,-0.6200,47.6000
39.986,-0.001,-70.013,-47.5980,-0.9800,-0.6200,47.6120
39.986,-0.001,-80.013,-47.6120,-0.9800,-0.6200,47.6260
39.986,-0.001,-90.013,-47.6240,-0.9700,-0.6300,47.6380
39.986,-0.001,-100.013,-47.6400,-0.9600,-0.6400,47.6540
39.986,-0.001,-110.013,-47.6350,-0.9500,-0.6300,47.6490
29.986,-0.001,-110.013,-47.6450,-0.9400,-0.6500,47.6590
29.986,-0.001,-100.013,-47.6540,-0.9600,-0.6400,47.6680
29.986,-0.001,-90.013,-47.6380,-0.9600,-0.6200,47.6520
29.986,-0.001,-80.013,-47.6270,-0.9700,-0.6200,47.6410
29.986,-0.001,-70.013,-47.6130,-0.9800,-0.6200,47.6270
29.986,-0.001,-60.013,-47.5980,-0.9800,-0.6000,47.6110
29.986,-0.001,-50.013,-47.5870,-1.0000,-0.6000,47.6010
29.986,-0.001,-40.013,-47.5830,-0.9800,-0.6000,47.5970
29.986,-0.001,-30.013,-47.5620,-0.9900,-0.5800,47.5750
29.986,-0.001,-20.013,-47.5690,-1.0100,-0.5800,47.5830
29.986,-0.001,-10.013,-47.5530,-0.9900,-0.5800,47.5670
29.986,-0.001,-0.013,-47.5560,-0.9800,-0.5900,47.5700
29.986,-0.001,9.987,-47.5520,-1.0000,-0.5700,47.5660
29.986,-0.001,19.987,-47.5520,-0.9900,-0.5800,47.5660
29.986,-0.001,29.987,-47.5570,-0.9900,-0.5800,47.5710
29.986,-0.001,39.987,-47.5650,-0.9900,-0.5700,47.5780
29.986,-0.001,49.987,-47.5730,-0.9900,-0.5700,47.5860
29.986,-0.001,59.987,-47.5890,-0.9900,-0.5700,47.6010
29.986,-0.001,69.987,-47.5910,-0.9900,-0.5700,47.6050
29.986,-0.001,79.987,-47.6070,-0.9900,-0.5800,47.6200
29.986,-0.001,89.987,-47.6260,-1.0000,-0.5800,47.6350
29.986,-0.001,99.987,-47.6340,-1.0100,-0.5800,47.6480
29.986,-0.001,109.987,-47.6450,-1.0200,-0.6000,47.6570
19.986,-0.001,109.987,-47.6440,-1.0100,-0.5800,47.6600
19.986,-0.001,99.987,-47.6390,-1.0000,-0.6000,47.6500
19.986,-0.001,89.987,-47.6270,-1.0000,-0.5900,47.6430
19.986,-0.001,79.987,-47.6120,-0.9900,-0.5800,47.6260
19.986,-0.001,69.987,-47.5950,-0.9900,-0.5800,47.6090
19.986,-0.001,59.987,-47.5890,-0.9800,-0.5800,47.6020
19.986,-0.001,49.987,-47.5780,-1.0000,-0.5800,47.5920
19.986,-0.001,39.987,-47.5690,-0.9900,-0.5700,47.5830
19.986,-0.001,29.987,-47.5640,-0.9900,-0.5800,47.5780
19.986,-0.001,19.987,-47.5530,-0.9900,-0.5700,47.5670
19.986,-0.001,9.987,-47.5580,-0.9800,-0.5800,47.5720
19.986,-0.001,-0.013,-47.5570,-0.9900,-0.5600,47.5700
19.986,-0.001,-10.013,-47.5540,-0.9900,-0.5700,47.5710
19.986,-0.001,-20.013,-47.5590,-0.9900,-0.5800,47.5730
19.986,-0.001,-30.013,-47.5710,-0.9900,-0.5900,47.5840
19.986,-0.001,-40.013,-47.5800,-0.9900,-0.5900,47.5930
19.986,-0.001,-50.013,-47.5890,-0.9900,-0.5900,47.6030
19.986,-0.001,-60.013,-47.6000,-0.9800,-0.5900,47.6140
19.986,-0.001,-70.013,-47.6150,-0.9800,-0.5900,47.6260
19.986,-0.001,-80.013,-47.6280,-0.9800,-0.6100,47.6420
19.986,-0.001,-90.013,-47.6470,-0.9800,-0.6100,47.6580
19.986,-0.001,-100.013,-47.6590,-0.9600,-0.6300,47.6730
19.986,-0.001,-110.013,-47.6720,-0.9500,-0.6400,47.6850
9.986,-0.001,-110.013,-47.6990,-0.9600,-0.6600,47.7130
9.986,-0.001,-100.013,-47.6930,-0.9600,-0.6300,47.7070
9.986,-0.001,-90.013,-47.6700,-0.9700,-0.5900,47.6830
9.986,-0.001,-80.013,-47.6510,-0.9700,-0.5900,47.6640
9.986,-0.001,-70.013,-47.6300,-0.9800,-0.5900,47.6440
9.986,-0.001,-60.013,-47.6170,-0.9800,-0.5700,47.6300
9.986,-0.001,-50.013,-47.6030,-0.9900,-0.5700,47.6160
9.986,-0.001,-40.013,-47.5860,-0.9900,-0.5700,47.6000
9.986,-0.001,-30.013,-47.5780,-0.9900,-0.5600,47.5920
9.986,-0.001,-20.013,-47.5700,-1.0000,-0.5600,47.5840
9.986,-0.001,-10.013,-47.5620,-0.9900,-0.5700,47.5760
9.986,-0.001,-0.013,-47.5550,-0.9800,-0.5700,47.5690
9.986,-0.001,9.987,-47.5580,-0.9900,-0.5700,47.5720
9.986,-0.001,19.987,-47.5580,-0.9900,-0.5700,47.5720
9.986,-0.001,29.987,-47.5580,-0.9900,-0.5800,47.5690
9.986,-0.001,39.987,-47.5650,-0.9800,-0.5800,47.5780
9.986,-0.001,49.987,-47.5700,-0.9900,-0.5800,47.5860
9.986,-0.001,59.987,-47.5790,-0.9700,-0.5700,47.5920
9.986,-0.001,69.987,-47.5930,-0.9800,-0.5800,47.6060
9.986,-0.001,79.987,-47.6060,-0.9900,-0.5900,47.6190
9.986,-0.001,89.987,-47.6160,-0.9900,-0.5800,47.6290
9.986,-0.001,99.987,-47.6280,-0.9900,-0.5800,47.6420
9.986,-0.001,109.987,-47.6390,-1.0000,-0.5900,47.6530
-0.014,-0.001,109.987,-47.6440,-1.0000,-0.5900,47.6580
-0.014,-0.001,99.987,-47.6310,-1.0000,-0.5800,47.6450
-0.014,-0.001,89.987,-47.6240,-0.9900,-0.5900,47.6380
-0.014,-0.001,79.987,-47.6120,-0.9900,-0.5900,47.6260
-0.014,-0.001,69.987,-47.6000,-0.9800,-0.5900,47.6140
-0.014,-0.001,59.987,-47.5880,-0.9900,-0.5900,47.6020
-0.014,-0.001,49.987,-47.5770,-0.9900,-0.5800,47.5910
-0.014,-0.001,39.987,-47.5650,-0.9800,-0.5800,47.5780
-0.014,-0.001,29.987,-47.5630,-0.9900,-0.5800,47.5760
-0.014,-0.001,19.987,-47.5580,-0.9900,-0.5700,47.5710
-0.014,-0.001,9.987,-47.5550,-0.9900,-0.5700,47.5690
-0.014,-0.001,-0.013,-47.5600,-0.9900,-0.5800,47.5730
-0.014,-0.001,-10.013,-47.5600,-0.9800,-0.5700,47.5740
-0.014,-0.001,-20.013,-47.5640,-0.9900,-0.5700,47.5780
-0.014,-0.001,-30.013,-47.5710,-0.9900,-0.5600,47.5850
-0.014,-0.001,-40.013,-47.5790,-0.9800,-0.5600,47.5930
-0.014,-0.001,-50.013,-47.5970,-0.9900,-0.5600,47.6100
-0.014,-0.001,-60.013,-47.6130,-0.9900,-0.5600,47.6260
-0.014,-0.001,-70.013,-47.6280,-0.9900,-0.5700,47.6420
-0.014,-0.001,-80.013,-47.6480,-0.9700,-0.5700,47.6610
-0.014,-0.001,-90.013,-47.6670,-0.9700,-0.5800,47.6810
-0.014,-0.001,-100.013,-47.6990,-0.9700,-0.6000,47.7040
-0.014,-0.001,-110.013,-47.7300,-0.9500,-0.6100,47.7360
-10.014,-0.001,-110.013,-47.7520,-0.9600,-0.6000,47.7640
-10.014,-0.001,-100.013,-47.7260,-0.9600,-0.5800,47.7450
-10.014,-0.001,-90.013,-47.6970,-0.9800,-0.5600,47.7160
-10.014,-0.001,-80.013,-47.6620,-0.9700,-0.5600,47.6800
-10.014,-0.001,-70.013,-47.6370,-0.9800,-0.5500,47.6540
-10.014,-0.001,-60.013,-47.6230,-0.9900,-0.5500,47.6370
-10.014,-0.001,-50.013,-47.5980,-0.9800,-0.5500,47.6190
-10.014,-0.001,-40.013,-47.5820,-0.9800,-0.5500,47.5970
-10.014,-0.001,-30.013,-47.5770,-0.9900,-0.5500,47.5920
-10.014,-0.001,-20.013,-47.5650,-0.9800,-0.5500,47.5830
-10.014,-0.001,-10.013,-47.5570,-0.9800,-0.5600,47.5720
-10.014,-0.001,-0.013,-47.5600,-0.9900,-0.5600,47.5720
-10.014,-0.001,9.987,-47.5570,-0.9800,-0.5600,47.5710
-10.014,-0.001,19.987,-47.5570,-0.9800,-0.5600,47.5700
-10.014,-0.001,29.987,-47.5560,-0.9800,-0.5800,47.5690
-10.014,-0.001,39.987,-47.5590,-0.9800,-0.5800,47.5720
-10.014,-0.001,49.987,-47.5660,-0.9800,-0.5800,47.5790
-10.014,-0.001,59.987,-47.5750,-0.9800,-0.5800,47.5880
-10.014,-0.001,69.987,-47.5870,-0.9700,-0.5900,47.6010
-10.014,-0.001,79.987,-47.6010,-0.9700,-0.5800,47.6140
-10.014,-0.001,89.987,-47.6100,-0.9800,-0.5900,47.6230
-10.014,-0.001,99.987,-47.6270,-1.0000,-0.5900,47.6410
-10.014,-0.001,109.987,-47.6420,-1.0000,-0.6000,47.6560
-20.014,-0.001,109.987,-47.6420,-1.0000,-0.6000,47.6560
-20.014,-0.001,99.987,-47.6380,-1.0000,-0.5900,47.6520
-20.014,-0.001,89.987,-47.6220,-0.9800,-0.6000,47.6360
-20.014,-0.001,79.987,-47.6100,-0.9900,-0.6000,47.6240
-20.014,-0.001,69.987,-47.5900,-0.9700,-0.6000,47.6040
-20.014,-0.001,59.987,-47.5800,-0.9800,-0.5900,47.5940
-20.014,-0.001,49.987,-47.5600,-0.9800,-0.5800,47.5740
-20.014,-0.001,39.987,-47.5640,-0.9700,-0.5800,47.5770
-20.014,-0.001,29.987,-47.5510,-0.9800,-0.5700,47.5640
-20.014,-0.001,19.987,-47.5470,-0.9800,-0.5700,47.5610
-20.014,-0.001,9.987,-47.5500,-0.9800,-0.5600,47.5630
-20.014,-0.001,-0.013,-47.5480,-0.9800,-0.5600,47.5620
-20.014,-0.001,-10.013,-47.5550,-0.9900,-0.5500,47.5690
-20.014,-0.001,-20.013,-47.5600,-0.9900,-0.5400,47.5740
-20.014,-0.001,-30.013,-47.5710,-0.9900,-0.5400,47.5840
-20.014,-0.001,-40.013,-47.5800,-0.9800,-0.5400,47.5930
-20.014,-0.001,-50.013,-47.5910,-0.9800,-0.5400,47.6040
-20.014,-0.001,-60.013,-47.6150,-0.9900,-0.5200,47.6280
-20.014,-0.001,-70.013,-47.6330,-0.9800,-0.5300,47.6460
-20.014,-0.001,-80.013,-47.6600,-0.9800,-0.5300,47.6730
-20.014,-0.001,-90.013,-47.6870,-0.9800,-0.5400,47.7000
-20.014,-0.001,-100.013,-47.7180,-0.9800,-0.5400,47.7310
-20.014,-0.001,-110.013,-47.7560,-0.9700,-0.5700,47.7690
-30.014,-0.001,-110.013,-47.7780,-0.9700,-0.5500,47.7910
-30.014,-0.001,-100.013,-47.7490,-0.9800,-0.5200,47.7620
-30.014,-0.001,-90.013,-47.7130,-0.9800,-0.5200,47.7330
-30.014,-0.001,-80.013,-47.6760,-0.9800,-0.5100,47.6890
-30.014,-0.001,-70.013,-47.6450,-0.9800,-0.5000,47.6580
-30.014,-0.001,-60.013,-47.6230,-0.9800,-0.5100,47.6350
-30.014,-0.001,-50.013,-47.5950,-0.9900,-0.5200,47.6080
-30.014,-0.001,-40.013,-47.5820,-0.9800,-0.5300,47.5950
-30.014,-0.001,-30.013,-47.5690,-0.9900,-0.5300,47.5820
-30.014,-0.001,-20.013,-47.5570,-0.9900,-0.5400,47.5700
-30.014,-0.001,-10.013,-47.5500,-0.9900,-0.5500,47.5630
-30.014,-0.001,-0.013,-47.5420,-0.9800,-0.5500,47.5560
-30.014,-0.001,9.987,-47.5450,-0.9800,-0.5500,47.5580
-30.014,-0.001,19.987,-47.5440,-0.9800,-0.5600,47.5580
-30.014,-0.001,29.987,-47.5470,-0.9800,-0.5600,47.5610
-30.014,-0.001,39.987,-47.5520,-0.9700,-0.5800,47.5660
-30.014,-0.001,49.987,-47.5590,-0.9800,-0.5900,47.5720
-30.014,-0.001,59.987,-47.5660,-0.9800,-0.5900,47.5790
-30.014,-0.001,69.987,-47.5810,-0.9700,-0.6000,47.5930
-30.014,-0.001,79.987,-47.6020,-0.9800,-0.6000,47.6130
-30.014,-0.001,89.987,-47.6130,-0.9800,-0.5900,47.6260
-30.014,-0.001,99.987,-47.6340,-0.9800,-0.6000,47.6450
-30.014,-0.001,109.987,-47.6460,-0.9900,-0.6000,47.6610
-40.014,-0.001,109.987,-47.6560,-0.9800,-0.5900,47.6670
-40.014,-0.001,99.987,-47.6470,-0.9700,-0.6100,47.6630
-40.014,-0.001,89.987,-47.6280,-0.9800,-0.6100,47.6460
-40.014,-0.001,79.987,-47.6080,-0.9800,-0.6200,47.6220
-40.014,-0.001,69.987,-47.5840,-0.9800,-0.6000,47.6020
-40.014,-0.001,59.987,-47.5660,-0.9700,-0.5900,47.5810
-40.014,-0.001,49.987,-47.5590,-0.9800,-0.5900,47.5750
-40.014,-0.001,39.987,-47.5450,-0.9700,-0.5800,47.5610
-40.014,-0.001,29.987,-47.5410,-0.9800,-0.5700,47.5550
-40.014,-0.001,19.987,-47.5350,-0.9800,-0.5500,47.5480
-40.014,-0.001,9.987,-47.5320,-0.9800,-0.5600,47.5450
-40.014,-0.001,-0.013,-47.5360,-0.9900,-0.5400,47.5490
-40.014,-0.001,-10.013,-47.5390,-0.9900,-0.5300,47.5530
-40.014,-0.001,-20.013,-47.5420,-0.9800,-0.5200,47.5550
-40.014,-0.001,-30.013,-47.5540,-0.9900,-0.5100,47.5670
-40.014,-0.001,-40.013,-47.5630,-0.9900,-0.5200,47.5760
-40.014,-0.001,-50.013,-47.5840,-1.0000,-0.5000,47.5970
-40.014,-0.001,-60.013,-47.5970,-1.0000,-0.4900,47.6100
-40.014,-0.001,-70.013,-47.6210,-0.9900,-0.4800,47.6340
-40.014,-0.001,-80.013,-47.6580,-0.9900,-0.4800,47.6710
-40.014,-0.001,-90.013,-47.6920,-0.9900,-0.4700,47.7040
-40.014,-0.001,-100.013,-47.7410,-0.9900,-0.4800,47.7530
-40.014,-0.001,-110.013,-47.7840,-0.9800,-0.5000,47.7970
-50.014,-0.001,-100.013,-47.7880,-0.9900,-0.4600,47.8000
-50.014,-0.001,-90.013,-47.7220,-0.9900,-0.4400,47.7340
-50.014,-0.001,-80.013,-47.6720,-0.9900,-0.4300,47.6840
-50.014,-0.001,-70.013,-47.6320,-1.0000,-0.4500,47.6450
-50.014,-0.001,-60.013,-47.6040,-0.9900,-0.4600,47.6160
-50.014,-0.001,-50.013,-47.5770,-1.0000,-0.4700,47.5900
-50.014,-0.001,-40.013,-47.5670,-1.0000,-0.4800,47.5790
-50.014,-0.001,-30.013,-47.5500,-0.9900,-0.5000,47.5620
-50.014,-0.001,-20.013,-47.5400,-0.9900,-0.5100,47.5530
-50.014,-0.001,-10.013,-47.5350,-0.9900,-0.5300,47.5480
-50.014,-0.001,-0.013,-47.5250,-0.9800,-0.5400,47.5380
-50.014,-0.001,9.987,-47.5240,-0.9900,-0.5500,47.5370
-50.014,-0.001,19.987,-47.5250,-0.9800,-0.5500,47.5380
-50.014,-0.001,29.987,-47.5300,-0.9700,-0.5600,47.5440
-50.014,-0.001,39.987,-47.5380,-0.9700,-0.5800,47.5510
-50.014,-0.001,49.987,-47.5470,-0.9800,-0.5900,47.5610
-50.014,-0.001,59.987,-47.5530,-0.9800,-0.6000,47.5670
-50.014,-0.001,69.987,-47.5680,-0.9800,-0.6100,47.5770
-50.014,-0.001,79.987,-47.5880,-0.9700,-0.6200,47.6010
-50.014,-0.001,89.987,-47.6160,-0.9800,-0.6200,47.6270
-50.014,-0.001,99.987,-47.6490,-0.9700,-0.6200,47.6590
-60.014,-0.001,99.987,-47.6530,-0.9800,-0.6500,47.6640
-60.014,-0.001,89.987,-47.6250,-0.9800,-0.6500,47.6470
-60.014,-0.001,79.987,-47.5890,-0.9800,-0.6400,47.6060
-60.014,-0.001,69.987,-47.5580,-0.9700,-0.6200,47.5780
-60.014,-0.001,59.987,-47.5450,-0.9700,-0.6100,47.5590
-60.014,-0.001,49.987,-47.5350,-0.9800,-0.6000,47.5540
-60.014,-0.001,39.987,-47.5280,-0.9800,-0.5700,47.5420
-60.014,-0.001,29.987,-47.5230,-0.9900,-0.5700,47.5340
-60.014,-0.001,19.987,-47.5110,-0.9800,-0.5500,47.5250
-60.014,-0.001,9.987,-47.5160,-0.9900,-0.5500,47.5300
-60.014,-0.001,-0.013,-47.5150,-0.9900,-0.5400,47.5280
-60.014,-0.001,-10.013,-47.5170,-0.9900,-0.5300,47.5300
-60.014,-0.001,-20.013,-47.5200,-1.0000,-0.5100,47.5330
-60.014,-0.001,-30.013,-47.5310,-1.0000,-0.4900,47.5440
-60.014,-0.001,-40.013,-47.5430,-0.9900,-0.4800,47.5560
