# COSI2 B0 scan
# time 2024-09-10 10:16:08.266727
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm
# MAGNET AXES WRT LAB: alpha 90.00 deg, beta 0.00 deg, gamma -90.00 deg
# path: C:/cosi-measure/Software/COSI2/data/240907/240907_ball_R120_no_inserts_bvals_shifted.csv
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
69.880,-0.091,9.971,-47.3140,-2.0000,-0.9100,47.3650
69.880,-0.091,19.971,-47.3220,-2.0200,-0.9000,47.3730
69.880,-0.091,29.971,-47.3280,-2.0100,-0.9000,47.3800
69.880,-0.091,39.971,-47.3380,-2.0000,-0.8900,47.3850
69.880,-0.091,49.971,-47.3520,-2.0000,-0.9000,47.4010
69.880,-0.091,59.971,-47.3670,-2.0000,-0.8900,47.4180
69.880,-0.091,69.971,-47.3820,-2.0100,-0.8800,47.4280
69.880,-0.091,79.971,-47.4120,-2.0200,-0.8600,47.4570
69.880,-0.091,89.971,-47.4550,-2.0200,-0.8400,47.5050
59.880,-0.091,99.971,-47.5150,-2.0300,-0.8800,47.5600
59.880,-0.091,89.971,-47.4890,-2.0200,-0.8800,47.5480
59.880,-0.091,79.971,-47.4410,-2.0100,-0.8800,47.4980
59.880,-0.091,69.971,-47.4120,-2.0100,-0.8900,47.4660
59.880,-0.091,59.971,-47.3860,-2.0000,-0.8900,47.4400
59.880,-0.091,49.971,-47.3710,-2.0000,-0.9000,47.4230
59.880,-0.091,39.971,-47.3540,-2.0100,-0.9000,47.4070
59.880,-0.091,29.971,-47.3420,-2.0000,-0.9000,47.3940
59.880,-0.091,19.971,-47.3290,-2.0100,-0.9100,47.3820
59.880,-0.091,9.971,-47.3210,-2.0100,-0.9100,47.3770
59.880,-0.091,-0.029,-47.3180,-2.0100,-0.9100,47.3710
59.880,-0.091,-10.029,-47.3120,-2.0100,-0.9300,47.3640
59.880,-0.091,-20.029,-47.3130,-2.0100,-0.9200,47.3640
59.880,-0.091,-30.029,-47.3130,-2.0100,-0.9300,47.3650
59.880,-0.091,-40.029,-47.3140,-2.0000,-0.9400,47.3660
59.880,-0.091,-50.029,-47.3180,-1.9900,-0.9400,47.3690
59.880,-0.091,-60.029,-47.3220,-2.0000,-0.9400,47.3740
59.880,-0.091,-70.029,-47.3280,-1.9800,-0.9600,47.3800
59.880,-0.091,-80.029,-47.3390,-1.9800,-0.9700,47.3910
59.880,-0.091,-90.029,-47.3470,-1.9600,-0.9900,47.3980
59.880,-0.091,-100.029,-47.3720,-1.9600,-0.9900,47.4230
49.880,-0.091,-100.029,-47.3870,-1.9600,-0.9700,47.4380
49.880,-0.091,-90.029,-47.3770,-1.9700,-0.9700,47.4270
49.880,-0.091,-80.029,-47.3580,-1.9700,-0.9500,47.4080
49.880,-0.091,-70.029,-47.3450,-1.9800,-0.9600,47.3960
49.880,-0.091,-60.029,-47.3370,-1.9800,-0.9300,47.3880
49.880,-0.091,-50.029,-47.3250,-2.0000,-0.9400,47.3760
49.880,-0.091,-40.029,-47.3250,-2.0000,-0.9300,47.3770
49.880,-0.091,-30.029,-47.3180,-2.0000,-0.9300,47.3700
49.880,-0.091,-20.029,-47.3180,-2.0000,-0.9200,47.3690
49.880,-0.091,-10.029,-47.3160,-2.0000,-0.9200,47.3690
49.880,-0.091,-0.029,-47.3250,-2.0100,-0.9000,47.3750
49.880,-0.091,9.971,-47.3230,-2.0100,-0.9100,47.3740
49.880,-0.091,19.971,-47.3300,-2.0000,-0.9200,47.3800
49.880,-0.091,29.971,-47.3370,-2.0000,-0.9000,47.3870
49.880,-0.091,39.971,-47.3460,-2.0100,-0.9000,47.3940
49.880,-0.091,49.971,-47.3670,-2.0000,-0.8900,47.4140
49.880,-0.091,59.971,-47.3760,-2.0100,-0.9000,47.4240
49.880,-0.091,69.971,-47.3950,-2.0000,-0.9000,47.4420
49.880,-0.091,79.971,-47.4170,-2.0000,-0.9000,47.4630
49.880,-0.091,89.971,-47.4460,-2.0200,-0.9200,47.4980
49.880,-0.091,99.971,-47.4790,-2.0300,-0.9200,47.5310
39.880,-0.091,109.971,-47.4800,-2.0300,-0.9500,47.5330
39.880,-0.091,99.971,-47.4640,-2.0200,-0.9400,47.5160
39.880,-0.091,89.971,-47.4530,-2.0100,-0.9200,47.5040
39.880,-0.091,79.971,-47.4310,-2.0200,-0.9200,47.4820
39.880,-0.091,69.971,-47.4110,-2.0000,-0.9000,47.4620
39.880,-0.091,59.971,-47.3950,-2.0000,-0.9000,47.4460
39.880,-0.091,49.971,-47.3750,-2.0100,-0.9000,47.4260
39.880,-0.091,39.971,-47.3600,-2.0000,-0.9000,47.4110
39.880,-0.091,29.971,-47.3470,-2.0000,-0.9000,47.3970
39.880,-0.091,19.971,-47.3390,-2.0000,-0.9100,47.3920
39.880,-0.091,9.971,-47.3290,-2.0000,-0.9200,47.3800
39.880,-0.091,-0.029,-47.3290,-2.0000,-0.9200,47.3800
39.880,-0.091,-10.029,-47.3240,-2.0000,-0.9200,47.3750
39.880,-0.091,-20.029,-47.3200,-2.0000,-0.9100,47.3710
39.880,-0.091,-30.029,-47.3190,-2.0000,-0.9200,47.3720
39.880,-0.091,-40.029,-47.3260,-2.0000,-0.9300,47.3770
39.880,-0.091,-50.029,-47.3300,-1.9900,-0.9300,47.3800
39.880,-0.091,-60.029,-47.3410,-1.9800,-0.9300,47.3900
39.880,-0.091,-70.029,-47.3440,-1.9800,-0.9400,47.3940
39.880,-0.091,-80.029,-47.3560,-1.9800,-0.9500,47.4070
39.880,-0.091,-90.029,-47.3720,-1.9700,-0.9400,47.4220
39.880,-0.091,-100.029,-47.3850,-1.9500,-0.9500,47.4340
39.880,-0.091,-110.029,-47.3900,-1.9500,-0.9500,47.4400
29.880,-0.091,-110.029,-47.3950,-1.9500,-0.9500,47.4440
29.880,-0.091,-100.029,-47.3940,-1.9500,-0.9500,47.4430
29.880,-0.091,-90.029,-47.3870,-1.9600,-0.9400,47.4400
29.880,-0.091,-80.029,-47.3730,-1.9700,-0.9400,47.4230
29.880,-0.091,-70.029,-47.3590,-1.9700,-0.9400,47.4100
29.880,-0.091,-60.029,-47.3490,-1.9700,-0.9300,47.3980
29.880,-0.091,-50.029,-47.3440,-1.9800,-0.9200,47.3950
29.880,-0.091,-40.029,-47.3360,-1.9900,-0.9300,47.3860
29.880,-0.091,-30.029,-47.3310,-1.9800,-0.9100,47.3850
29.880,-0.091,-20.029,-47.3280,-2.0000,-0.9200,47.3790
29.880,-0.091,-10.029,-47.3250,-2.0000,-0.9100,47.3730
29.880,-0.091,-0.029,-47.3220,-2.0000,-0.9100,47.3740
29.880,-0.091,9.971,-47.3260,-2.0000,-0.9100,47.3780
29.880,-0.091,19.971,-47.3380,-2.0000,-0.9000,47.3890
29.880,-0.091,29.971,-47.3450,-2.0000,-0.9000,47.3950
29.880,-0.091,39.971,-47.3510,-2.0000,-0.9100,47.4020
29.880,-0.091,49.971,-47.3660,-2.0000,-0.9000,47.4150
29.880,-0.091,59.971,-47.3770,-2.0000,-0.9100,47.4250
29.880,-0.091,69.971,-47.3960,-1.9900,-0.9000,47.4460
29.880,-0.091,79.971,-47.4110,-2.0000,-0.9100,47.4620
29.880,-0.091,89.971,-47.4300,-2.0100,-0.9300,47.4810
29.880,-0.091,99.971,-47.4450,-2.0100,-0.9200,47.4960
29.880,-0.091,109.971,-47.4490,-2.0200,-0.9400,47.5010
19.880,-0.091,109.971,-47.4490,-2.0200,-0.9200,47.5010
19.880,-0.091,99.971,-47.4480,-2.0000,-0.9200,47.5000
19.880,-0.091,89.971,-47.4370,-2.0000,-0.9200,47.4880
19.880,-0.091,79.971,-47.4190,-1.9900,-0.9200,47.4700
19.880,-0.091,69.971,-47.4080,-1.9900,-0.9200,47.4590
19.880,-0.091,59.971,-47.3940,-2.0000,-0.9100,47.4440
19.880,-0.091,49.971,-47.3750,-1.9900,-0.9200,47.4260
19.880,-0.091,39.971,-47.3620,-1.9900,-0.9000,47.4120
19.880,-0.091,29.971,-47.3540,-1.9800,-0.9100,47.4040
19.880,-0.091,19.971,-47.3400,-1.9900,-0.9100,47.3910
19.880,-0.091,9.971,-47.3330,-1.9900,-0.9100,47.3870
19.880,-0.091,-0.029,-47.3240,-1.9900,-0.9000,47.3760
19.880,-0.091,-10.029,-47.3310,-1.9900,-0.9100,47.3800
19.880,-0.091,-20.029,-47.3270,-1.9900,-0.9100,47.3780
19.880,-0.091,-30.029,-47.3270,-1.9900,-0.9100,47.3780
19.880,-0.091,-40.029,-47.3320,-1.9800,-0.9200,47.3820
19.880,-0.091,-50.029,-47.3380,-1.9900,-0.9000,47.3880
19.880,-0.091,-60.029,-47.3460,-1.9800,-0.9100,47.3960
19.880,-0.091,-70.029,-47.3610,-1.9800,-0.9200,47.4110
19.880,-0.091,-80.029,-47.3690,-1.9700,-0.9200,47.4180
19.880,-0.091,-90.029,-47.3860,-1.9700,-0.9300,47.4350
19.880,-0.091,-100.029,-47.3960,-1.9600,-0.9300,47.4440
19.880,-0.091,-110.029,-47.4090,-1.9500,-0.9500,47.4580
9.880,-0.091,-110.029,-47.4240,-1.9500,-0.9500,47.4690
9.880,-0.091,-100.029,-47.4180,-1.9600,-0.9300,47.4710
9.880,-0.091,-90.029,-47.4000,-1.9600,-0.9200,47.4550
9.880,-0.091,-80.029,-47.3870,-1.9700,-0.9100,47.4410
9.880,-0.091,-70.029,-47.3710,-1.9800,-0.9000,47.4240
9.880,-0.091,-60.029,-47.3560,-1.9800,-0.9100,47.4080
9.880,-0.091,-50.029,-47.3540,-1.9800,-0.9100,47.4080
9.880,-0.091,-40.029,-47.3370,-1.9800,-0.9000,47.3900
9.880,-0.091,-30.029,-47.3320,-1.9800,-0.9000,47.3840
9.880,-0.091,-20.029,-47.3280,-1.9900,-0.9000,47.3810
9.880,-0.091,-10.029,-47.3250,-1.9900,-0.9000,47.3780
9.880,-0.091,-0.029,-47.3280,-1.9900,-0.9000,47.3780
9.880,-0.091,9.971,-47.3310,-1.9900,-0.9000,47.3810
9.880,-0.091,19.971,-47.3370,-1.9900,-0.9000,47.3840
9.880,-0.091,29.971,-47.3430,-1.9800,-0.9100,47.3910
9.880,-0.091,39.971,-47.3550,-1.9900,-0.9200,47.4040
9.880,-0.091,49.971,-47.3620,-1.9900,-0.9100,47.4110
9.880,-0.091,59.971,-47.3760,-1.9900,-0.9100,47.4230
9.880,-0.091,69.971,-47.3940,-1.9900,-0.9100,47.4450
9.880,-0.091,79.971,-47.4040,-1.9800,-0.9200,47.4550
9.880,-0.091,89.971,-47.4240,-2.0000,-0.9200,47.4750
9.880,-0.091,99.971,-47.4400,-2.0100,-0.9300,47.4910
9.880,-0.091,109.971,-47.4560,-2.0200,-0.9200,47.5050
-0.120,-0.091,119.971,-47.4780,-2.0100,-0.9200,47.5290
-0.120,-0.091,109.971,-47.4720,-2.0000,-0.9200,47.5230
-0.120,-0.091,99.971,-47.4510,-2.0000,-0.9300,47.5020
-0.120,-0.091,89.971,-47.4370,-1.9900,-0.9200,47.4880
-0.120,-0.091,79.971,-47.4150,-1.9800,-0.9200,47.4650
-0.120,-0.091,69.971,-47.4020,-1.9800,-0.9200,47.4520
-0.120,-0.091,59.971,-47.3880,-1.9900,-0.9100,47.4380
-0.120,-0.091,49.971,-47.3770,-1.9800,-0.9200,47.4270
-0.120,-0.091,39.971,-47.3580,-1.9800,-0.9100,47.4080
-0.120,-0.091,29.971,-47.3460,-2.0000,-0.9100,47.3970
-0.120,-0.091,19.971,-47.3370,-1.9900,-0.9100,47.3870
-0.120,-0.091,9.971,-47.3310,-1.9900,-0.9100,47.3810
-0.120,-0.091,-0.029,-47.3270,-1.9900,-0.9000,47.3780
-0.120,-0.091,-10.029,-47.3260,-1.9900,-0.8900,47.3760
-0.120,-0.091,-20.029,-47.3260,-1.9900,-0.9000,47.3770
-0.120,-0.091,-30.029,-47.3300,-1.9800,-0.8900,47.3800
-0.120,-0.091,-40.029,-47.3370,-1.9800,-0.8900,47.3870
-0.120,-0.091,-50.029,-47.3410,-1.9800,-0.8900,47.3910
-0.120,-0.091,-60.029,-47.3540,-1.9700,-0.9000,47.4030
-0.120,-0.091,-70.029,-47.3630,-1.9700,-0.9000,47.4120
-0.120,-0.091,-80.029,-47.3760,-1.9700,-0.9000,47.4250
-0.120,-0.091,-90.029,-47.4000,-1.9600,-0.9000,47.4490
-0.120,-0.091,-100.029,-47.4150,-1.9600,-0.9000,47.4640
-0.120,-0.091,-110.029,-47.4360,-1.9500,-0.9300,47.4850
-0.120,-0.091,-120.029,-47.4740,-1.9500,-0.9600,47.5190
-10.120,-0.091,-110.029,-47.4700,-1.9500,-0.9000,47.5190
-10.120,-0.091,-100.029,-47.4440,-1.9600,-0.9000,47.4920
-10.120,-0.091,-90.029,-47.4220,-1.9600,-0.9000,47.4710
-10.120,-0.091,-80.029,-47.4030,-1.9700,-0.8900,47.4520
-10.120,-0.091,-70.029,-47.3810,-1.9700,-0.8900,47.4300
-10.120,-0.091,-60.029,-47.3620,-1.9700,-0.8800,47.4110
-10.120,-0.091,-50.029,-47.3520,-1.9800,-0.8800,47.4010
-10.120,-0.091,-40.029,-47.3410,-1.9800,-0.8800,47.3900
-10.120,-0.091,-30.029,-47.3330,-1.9900,-0.8800,47.3830
-10.120,-0.091,-20.029,-47.3290,-1.9800,-0.8800,47.3790
-10.120,-0.091,-10.029,-47.3240,-1.9800,-0.8900,47.3740
-10.120,-0.091,-0.029,-47.3270,-1.9900,-0.8900,47.3770
-10.120,-0.091,9.971,-47.3210,-1.9800,-0.9000,47.3710
-10.120,-0.091,19.971,-47.3290,-1.9900,-0.9000,47.3790
-10.120,-0.091,29.971,-47.3360,-1.9800,-0.9000,47.3860
-10.120,-0.091,39.971,-47.3440,-1.9800,-0.9200,47.3940
-10.120,-0.091,49.971,-47.3600,-1.9800,-0.9100,47.4100
-10.120,-0.091,59.971,-47.3710,-1.9800,-0.9200,47.4220
-10.120,-0.091,69.971,-47.3880,-1.9800,-0.9200,47.4380
-10.120,-0.091,79.971,-47.4010,-1.9800,-0.9200,47.4510
-10.120,-0.091,89.971,-47.4210,-1.9900,-0.9200,47.4720
-10.120,-0.091,99.971,-47.4400,-1.9900,-0.9200,47.4910
-10.120,-0.091,109.971,-47.4540,-1.9900,-0.9200,47.5050
-20.120,-0.091,109.971,-47.4630,-1.9900,-0.9100,47.5130
-20.120,-0.091,99.971,-47.4490,-1.9800,-0.9300,47.4990
-20.120,-0.091,89.971,-47.4360,-1.9800,-0.9200,47.4870
-20.120,-0.091,79.971,-47.4190,-1.9900,-0.9200,47.4700
-20.120,-0.091,69.971,-47.4000,-1.9900,-0.9300,47.4510
-20.120,-0.091,59.971,-47.3810,-1.9700,-0.9200,47.4310
-20.120,-0.091,49.971,-47.3640,-1.9800,-0.9200,47.4170
-20.120,-0.091,39.971,-47.3540,-1.9700,-0.9100,47.4040
-20.120,-0.091,29.971,-47.3410,-1.9800,-0.9100,47.3910
-20.120,-0.091,19.971,-47.3360,-1.9800,-0.9100,47.3860
-20.120,-0.091,9.971,-47.3280,-1.9800,-0.9000,47.3780
-20.120,-0.091,-0.029,-47.3190,-1.9800,-0.8900,47.3690
-20.120,-0.091,-10.029,-47.3190,-1.9900,-0.8900,47.3680
-20.120,-0.091,-20.029,-47.3240,-1.9900,-0.8800,47.3730
-20.120,-0.091,-30.029,-47.3290,-1.9800,-0.8800,47.3770
-20.120,-0.091,-40.029,-47.3300,-1.9700,-0.8700,47.3800
-20.120,-0.091,-50.029,-47.3440,-1.9800,-0.8800,47.3920
-20.120,-0.091,-60.029,-47.3570,-1.9800,-0.8600,47.4050
-20.120,-0.091,-70.029,-47.3670,-1.9800,-0.8600,47.4140
-20.120,-0.091,-80.029,-47.3900,-1.9700,-0.8700,47.4360
-20.120,-0.091,-90.029,-47.4090,-1.9700,-0.8700,47.4520
-20.120,-0.091,-100.029,-47.4340,-1.9600,-0.8700,47.4800
-20.120,-0.091,-110.029,-47.4660,-1.9600,-0.8800,47.5080
-30.120,-0.091,-110.029,-47.4800,-1.9700,-0.8600,47.5280
-30.120,-0.091,-100.029,-47.4650,-1.9600,-0.8400,47.5130
-30.120,-0.091,-90.029,-47.4370,-1.9700,-0.8400,47.4850
-30.120,-0.091,-80.029,-47.4050,-1.9800,-0.8400,47.4540
-30.120,-0.091,-70.029,-47.3830,-1.9800,-0.8400,47.4320
-30.120,-0.091,-60.029,-47.3600,-1.9800,-0.8400,47.4110
-30.120,-0.091,-50.029,-47.3480,-1.9700,-0.8500,47.3970
-30.120,-0.091,-40.029,-47.3340,-1.9800,-0.8700,47.3860
-30.120,-0.091,-30.029,-47.3240,-1.9900,-0.8700,47.3760
-30.120,-0.091,-20.029,-47.3150,-1.9900,-0.8700,47.3650
-30.120,-0.091,-10.029,-47.3160,-1.9800,-0.8800,47.3640
-30.120,-0.091,-0.029,-47.3120,-1.9800,-0.8900,47.3620
-30.120,-0.091,9.971,-47.3150,-1.9800,-0.8800,47.3640
-30.120,-0.091,19.971,-47.3260,-1.9800,-0.8900,47.3730
-30.120,-0.091,29.971,-47.3280,-1.9800,-0.9100,47.3770
-30.120,-0.091,39.971,-47.3400,-1.9700,-0.9100,47.3880
-30.120,-0.091,49.971,-47.3510,-1.9700,-0.9200,47.3980
-30.120,-0.091,59.971,-47.3670,-1.9800,-0.9200,47.4150
-30.120,-0.091,69.971,-47.3820,-1.9800,-0.9400,47.4290
-30.120,-0.091,79.971,-47.4080,-1.9800,-0.9400,47.4570
-30.120,-0.091,89.971,-47.4240,-1.9800,-0.9300,47.4710
-30.120,-0.091,99.971,-47.4400,-1.9800,-0.9300,47.4850
-30.120,-0.091,109.971,-47.4600,-1.9800,-0.9200,47.5060
-40.120,-0.091,109.971,-47.4670,-1.9900,-0.9100,47.5140
-40.120,-0.091,99.971,-47.4680,-1.9700,-0.9300,47.5240
-40.120,-0.091,89.971,-47.4490,-1.9800,-0.9300,47.5030
-40.120,-0.091,79.971,-47.4250,-1.9700,-0.9400,47.4750
-40.120,-0.091,69.971,-47.3970,-1.9700,-0.9300,47.4490
-40.120,-0.091,59.971,-47.3750,-1.9700,-0.9300,47.4260
-40.120,-0.091,49.971,-47.3570,-1.9700,-0.9200,47.4090
-40.120,-0.091,39.971,-47.3410,-1.9800,-0.9100,47.3910
-40.120,-0.091,29.971,-47.3250,-1.9800,-0.9000,47.3750
-40.120,-0.091,19.971,-47.3160,-1.9800,-0.9000,47.3660
-40.120,-0.091,9.971,-47.3160,-1.9700,-0.8900,47.3650
-40.120,-0.091,-0.029,-47.3070,-1.9800,-0.8900,47.3560
-40.120,-0.091,-10.029,-47.3100,-1.9800,-0.8700,47.3590
-40.120,-0.091,-20.029,-47.3080,-1.9800,-0.8600,47.3570
-40.120,-0.091,-30.029,-47.3150,-1.9800,-0.8500,47.3610
-40.120,-0.091,-40.029,-47.3170,-1.9800,-0.8500,47.3670
-40.120,-0.091,-50.029,-47.3300,-1.9900,-0.8300,47.3800
-40.120,-0.091,-60.029,-47.3400,-1.9800,-0.8300,47.3840
-40.120,-0.091,-70.029,-47.3610,-1.9800,-0.8200,47.4090
-40.120,-0.091,-80.029,-47.3840,-1.9700,-0.8200,47.4300
-40.120,-0.091,-90.029,-47.4130,-1.9700,-0.8200,47.4580
-40.120,-0.091,-100.029,-47.4450,-1.9800,-0.8100,47.4870
-40.120,-0.091,-110.029,-47.4870,-1.9700,-0.8300,47.5350
-50.120,-0.091,-100.029,-47.4730,-1.9800,-0.7900,47.5240
-50.120,-0.091,-90.029,-47.4360,-1.9800,-0.7600,47.4890
-50.120,-0.091,-80.029,-47.3960,-1.9800,-0.7900,47.4490
-50.120,-0.091,-70.029,-47.3640,-1.9800,-0.7900,47.4150
-50.120,-0.091,-60.029,-47.3470,-1.9800,-0.8000,47.3970
-50.120,-0.091,-50.029,-47.3280,-1.9800,-0.8200,47.3800
-50.120,-0.091,-40.029,-47.3200,-1.9800,-0.8300,47.3720
-50.120,-0.091,-30.029,-47.3060,-1.9900,-0.8500,47.3550
-50.120,-0.091,-20.029,-47.3080,-1.9800,-0.8600,47.3550
-50.120,-0.091,-10.029,-47.3010,-1.9900,-0.8600,47.3520
-50.120,-0.091,-0.029,-47.3010,-1.9800,-0.8800,47.3480
-50.120,-0.091,9.971,-47.3000,-1.9800,-0.8900,47.3500
-50.120,-0.091,19.971,-47.3050,-1.9700,-0.8800,47.3530
-50.120,-0.091,29.971,-47.3150,-1.9800,-0.9000,47.3630
-50.120,-0.091,39.971,-47.3290,-1.9800,-0.9100,47.3780
-50.120,-0.091,49.971,-47.3340,-1.9800,-0.9200,47.3810
-50.120,-0.091,59.971,-47.3520,-1.9700,-0.9400,47.3980
-50.120,-0.091,69.971,-47.3720,-1.9600,-0.9400,47.4180
-50.120,-0.091,79.971,-47.4000,-1.9700,-0.9600,47.4430
-50.120,-0.091,89.971,-47.4290,-1.9700,-0.9600,47.4730
-50.120,-0.091,99.971,-47.4680,-1.9700,-0.9600,47.5130
-60.120,-0.091,99.971,-47.4930,-1.9700,-0.9800,47.5420
-60.120,-0.091,89.971,-47.4570,-1.9700,-1.0000,47.5160
-60.120,-0.091,79.971,-47.4090,-1.9700,-0.9900,47.4640
-60.120,-0.091,69.971,-47.3700,-1.9700,-0.9500,47.4280
-60.120,-0.091,59.971,-47.3510,-1.9700,-0.9400,47.4030
-60.120,-0.091,49.971,-47.3360,-1.9700,-0.9300,47.3870
-60.120,-0.091,39.971,-47.3200,-1.9800,-0.9100,47.3700
-60.120,-0.091,29.971,-47.3100,-1.9800,-0.9100,47.3620
-60.120,-0.091,19.971,-47.3010,-1.9700,-0.8900,47.3520
-60.120,-0.091,9.971,-47.2900,-1.9800,-0.8900,47.3400
-60.120,-0.091,-0.029,-47.2960,-1.9800,-0.8700,47.3450
-60.120,-0.091,-10.029,-47.2880,-1.9800,-0.8500,47.3370
-60.120,-0.091,-20.029,-47.2930,-1.9800,-0.8500,47.3410
-60.120,-0.091,-30.029,-47.2920,-1.9900,-0.8300,47.3390
-60.120,-0.091,-40.029,-47.3000,-1.9900,-0.8200,47.3480
-60.120,-0.091,-50.029,-47.3120,-1.9900,-0.8100,47.3580
-60.120,-0.091,-60.029,-47.3190,-1.9800,-0.8000,47.3670
-60.120,-0.091,-70.029,-47.3420,-1.9900,-0.7800,47.3880
-60.120,-0.091,-80.029,-47.3630,-1.9900,-0.7600,47.4030
-60.120,-0.091,-90.029,-47.3960,-1.9800,-0.7400,47.4370
-60.120,-0.091,-100.029,-47.4510,-1.9800,-0.7200,47.4980
-70.120,-0.091,-90.029,-47.4010,-2.0000,-0.6900,47.4590
-70.120,-0.091,-80.029,-47.3530,-2.0000,-0.7200,47.4060
-70.120,-0.091,-70.029,-47.3340,-2.0000,-0.7400,47.3820
-70.120,-0.091,-60.029,-47.3100,-2.0000,-0.7800,47.3610
-70.120,-0.091,-50.029,-47.3020,-1.9900,-0.8000,47.3530
-70.120,-0.091,-40.029,-47.2910,-1.9900,-0.8200,47.3410
-70.120,-0.091,-30.029,-47.2900,-1.9900,-0.8200,47.3380
-70.120,-0.091,-20.029,-47.2850,-1.9900,-0.8300,47.3320
-70.120,-0.091,-10.029,-47.2790,-1.9800,-0.8500,47.3280
-70.120,-0.091,-0.029,-47.2790,-1.9800,-0.8700,47.3270
-70.120,-0.091,9.971,-47.2800,-1.9800,-0.8800,47.3290
-70.120,-0.091,19.971,-47.2850,-1.9900,-0.8800,47.3350
-70.120,-0.091,29.971,-47.2910,-1.9700,-0.8900,47.3390
-70.120,-0.091,39.971,-47.3020,-1.9800,-0.9100,47.3500
-70.120,-0.091,49.971,-47.3110,-1.9700,-0.9100,47.3590
-70.120,-0.091,59.971,-47.3220,-1.9600,-0.9300,47.3700
-70.120,-0.091,69.971,-47.3340,-1.9700,-0.9600,47.3800
-70.120,-0.091,79.971,-47.3580,-1.9700,-0.9900,47.4030
-70.120,-0.091,89.971,-47.4020,-1.9600,-1.0300,47.4540
-80.120,-0.091,79.971,-47.3450,-1.9600,-1.0100,47.4060
-80.120,-0.091,69.971,-47.3150,-1.9600,-0.9700,47.3690
-80.120,-0.091,59.971,-47.3070,-1.9700,-0.9400,47.3550
-80.120,-0.091,49.971,-47.3030,-1.9600,-0.9200,47.3550
-80.120,-0.091,39.971,-47.2960,-1.9800,-0.9100,47.3480
-80.120,-0.091,29.971,-47.2840,-1.9800,-0.9000,47.3370
-80.120,-0.091,19.971,-47.2750,-1.9800,-0.8900,47.3280
-80.120,-0.091,9.971,-47.2730,-1.9800,-0.8800,47.3240
-80.120,-0.091,-0.029,-47.2650,-1.9800,-0.8600,47.3170
-80.120,-0.091,-10.029,-47.2640,-1.9800,-0.8400,47.3130
-80.120,-0.091,-20.029,-47.2630,-1.9900,-0.8300,47.3110
-80.120,-0.091,-30.029,-47.2670,-1.9900,-0.8200,47.3150
-80.120,-0.091,-40.029,-47.2740,-2.0000,-0.8100,47.3230
-80.120,-0.091,-50.029,-47.2820,-2.0000,-0.7900,47.3310
-80.120,-0.091,-60.029,-47.2840,-2.0100,-0.7700,47.3330
-80.120,-0.091,-70.029,-47.2960,-1.9900,-0.7500,47.3440
-80.120,-0.091,-80.029,-47.3040,-2.0000,-0.7100,47.3510
-90.120,-0.091,-70.029,-47.2740,-1.9900,-0.7600,47.3270
-90.120,-0.091,-60.029,-47.2730,-1.9900,-0.7700,47.3210
-90.120,-0.091,-50.029,-47.2770,-2.0000,-0.7900,47.3250
-90.120,-0.091,-40.029,-47.2700,-2.0000,-0.8000,47.3190
-90.120,-0.091,-30.029,-47.2580,-1.9900,-0.8100,47.3070
-90.120,-0.091,-20.029,-47.2550,-2.0000,-0.8200,47.3040
-90.120,-0.091,-10.029,-47.2500,-1.9900,-0.8400,47.2990
-90.120,-0.091,-0.029,-47.2450,-1.9900,-0.8500,47.2950
-90.120,-0.091,9.971,-47.2480,-1.9900,-0.8700,47.2980
-90.120,-0.091,19.971,-47.2610,-1.9900,-0.8900,47.3110
-90.120,-0.091,29.971,-47.2680,-1.9900,-0.9000,47.3180
-90.120,-0.091,39.971,-47.2780,-1.9800,-0.9000,47.3280
-90.120,-0.091,49.971,-47.2860,-1.9700,-0.9100,47.3360
-90.120,-0.091,59.971,-47.2820,-1.9800,-0.9100,47.3330
-90.120,-0.091,69.971,-47.2770,-1.9600,-0.9500,47.3280
-100.120,-0.091,59.971,-47.2760,-1.9800,-0.9000,47.3250
-100.120,-0.091,49.971,-47.2820,-1.9800,-0.9000,47.3320
-100.120,-0.091,39.971,-47.2820,-1.9700,-0.9000,47.3320
-100.120,-0.091,29.971,-47.2740,-1.9800,-0.9100,47.3240
-100.120,-0.091,19.971,-47.2590,-1.9900,-0.9000,47.3090
-100.120,-0.091,9.971,-47.2440,-1.9800,-0.8800,47.2940
-100.120,-0.091,-0.029,-47.2350,-1.9800,-0.8600,47.2840
-100.120,-0.091,-10.029,-47.2310,-1.9900,-0.8400,47.2810
-100.120,-0.091,-20.029,-47.2320,-2.0000,-0.8100,47.2820
-100.120,-0.091,-30.029,-47.2410,-2.0000,-0.8000,47.2900
-100.120,-0.091,-40.029,-47.2480,-2.0000,-0.7900,47.2970
-100.120,-0.091,-50.029,-47.2650,-2.0000,-0.7900,47.3140
-100.120,-0.091,-60.029,-47.2690,-2.0100,-0.7900,47.3180
-110.120,-0.091,-40.029,-47.2650,-2.0100,-0.7800,47.3150
-110.120,-0.091,-30.029,-47.2470,-2.0000,-0.7800,47.3000
-110.120,-0.091,-20.029,-47.2220,-2.0100,-0.7900,47.2740
-110.120,-0.091,-10.029,-47.2010,-1.9900,-0.8300,47.2520
