x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,0.2309,0.1512,0.0000e+00,1.8138e-10,2.3204e-08,1.5630
-0.0585,0.2221,0.1638,0.0000e+00,-1.0202e-08,2.0842e-08,2.0260
-0.0585,0.2126,0.1760,0.0000e+00,-9.9828e-09,2.0948e-08,2.0155
-0.0585,0.1760,0.2126,0.0000e+00,-1.8552e-08,1.3939e-08,2.4972
-0.0585,0.1638,0.2221,0.0000e+00,-1.7328e-08,-1.5434e-08,3.8693
-0.0585,0.1512,0.2309,0.0000e+00,-1.4934e-08,1.7761e-08,2.2699
-0.0585,0.1380,0.2390,0.0000e+00,-2.2454e-08,5.8553e-09,2.8865
-0.0585,0.1244,0.2464,0.0000e+00,-1.9881e-08,1.1968e-08,2.5997
-0.0585,0.1104,0.2529,0.0000e+00,1.0917e-08,2.0477e-08,1.0810
-0.0585,0.0961,0.2587,0.0000e+00,-2.1747e-08,8.0939e-09,2.7853
-0.0585,0.0461,0.2721,0.0000e+00,-2.3183e-08,-9.9761e-10,3.1846
-0.0585,0.0308,0.2743,0.0000e+00,-2.2478e-08,5.7615e-09,2.8907
-0.0585,0.0154,0.2756,0.0000e+00,-1.2318e-08,1.9665e-08,2.1304
-0.0585,0.0000,0.2760,0.0000e+00,-6.1914e-09,2.2364e-08,1.8409
-0.0585,-0.0154,0.2756,0.0000e+00,5.0640e-10,2.3199e-08,1.5490
-0.0585,-0.0308,0.2743,0.0000e+00,1.3172e-08,1.9104e-08,0.9672
-0.0585,-0.0461,0.2721,0.0000e+00,2.2016e-08,7.3315e-09,0.3215
-0.0585,-0.0961,0.2587,0.0000e+00,1.2443e-08,1.9586e-08,1.0048
-0.0585,-0.1104,0.2529,0.0000e+00,-5.2914e-09,2.2593e-08,1.8009
-0.0585,-0.1244,0.2464,0.0000e+00,2.2873e-08,-3.9091e-09,-0.1693
-0.0585,-0.1380,0.2390,0.0000e+00,-1.0657e-08,2.0613e-08,2.0480
-0.0585,-0.1512,0.2309,0.0000e+00,2.0258e-08,1.1316e-08,0.5094
-0.0585,-0.1638,0.2221,0.0000e+00,2.1032e-08,9.8042e-09,0.4362
-0.0585,-0.1760,0.2126,0.0000e+00,1.7317e-08,1.5446e-08,0.7284
-0.0585,-0.2126,0.1760,0.0000e+00,2.2391e-08,6.0925e-09,0.2657
-0.0585,-0.2221,0.1638,0.0000e+00,5.6122e-09,2.2516e-08,1.3265
-0.0585,-0.2309,0.1512,0.0000e+00,-2.0019e-08,1.1735e-08,2.6114
-0.0585,-0.2390,0.1380,0.0000e+00,6.1054e-09,2.2387e-08,1.3046
-0.0585,-0.2464,0.1244,0.0000e+00,2.3205e-08,-6.4834e-12,-0.0003
-0.0585,-0.2529,0.1104,0.0000e+00,8.9325e-09,2.1417e-08,1.1757
-0.0585,-0.2587,0.0961,0.0000e+00,8.3059e-09,2.1667e-08,1.2047
-0.0585,-0.2721,0.0461,0.0000e+00,4.6596e-09,2.2732e-08,1.3686
