x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0405,0.2221,0.1638,0.0000e+00,5.1566e-08,4.9977e-13,0.0000
-0.0405,0.2126,0.1760,0.0000e+00,5.1566e-08,7.0480e-15,0.0000
-0.0405,0.1760,0.2126,0.0000e+00,4.4846e-08,-2.5453e-08,5.7670
-0.0405,0.1638,0.2221,0.0000e+00,4.7378e-08,-2.0356e-08,5.8774
-0.0405,0.1512,0.2309,0.0000e+00,5.1566e-08,6.2880e-13,0.0000
-0.0405,0.1380,0.2390,0.0000e+00,4.9787e-08,-1.3430e-08,6.0197
-0.0405,0.1244,0.2464,0.0000e+00,5.1566e-08,2.4896e-11,0.0005
-0.0405,0.1104,0.2529,0.0000e+00,4.6454e-08,-2.2384e-08,5.8342
-0.0405,0.0961,0.2587,0.0000e+00,3.4255e-08,-3.8544e-08,5.4389
-0.0405,0.0461,0.2721,0.0000e+00,-6.3406e-09,-5.1175e-08,4.5891
-0.0405,0.0308,0.2743,0.0000e+00,-9.0341e-09,-5.0769e-08,4.5363
-0.0405,0.0154,0.2756,0.0000e+00,-1.2343e-08,-5.0067e-08,4.4707
-0.0405,0.0000,0.2760,0.0000e+00,-1.7963e-08,-4.8336e-08,4.3566
-0.0405,-0.0154,0.2756,0.0000e+00,-2.6978e-08,-4.3946e-08,4.1618
-0.0405,-0.0308,0.2743,0.0000e+00,-3.8229e-08,-3.4607e-08,3.8773
-0.0405,-0.0461,0.2721,0.0000e+00,-4.7202e-08,-2.0761e-08,3.5560
-0.0405,-0.0961,0.2587,0.0000e+00,-5.0580e-08,1.0037e-08,2.9457
-0.0405,-0.1104,0.2529,0.0000e+00,-5.0067e-08,1.2342e-08,2.8999
-0.0405,-0.1244,0.2464,0.0000e+00,-4.9972e-08,1.2723e-08,2.8923
-0.0405,-0.1380,0.2390,0.0000e+00,-5.0239e-08,1.1624e-08,2.9142
-0.0405,-0.1512,0.2309,0.0000e+00,-5.0705e-08,9.3836e-09,2.9586
-0.0405,-0.1638,0.2221,0.0000e+00,-5.1183e-08,6.2753e-09,3.0196
