x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,0.1512,0.2309,0.0000e+00,1.7146e-09,2.3141e-08,1.4968
-0.0585,0.1380,0.2390,0.0000e+00,2.5191e-09,2.3068e-08,1.4620
-0.0585,0.1244,0.2464,0.0000e+00,2.8158e-09,2.3033e-08,1.4492
-0.0585,0.1104,0.2529,0.0000e+00,2.4067e-09,2.3080e-08,1.4669
-0.0585,0.0961,0.2587,0.0000e+00,2.5562e-09,2.3064e-08,1.4604
-0.0585,0.0461,0.2721,0.0000e+00,2.5302e-09,2.3066e-08,1.4615
-0.0585,0.0308,0.2743,0.0000e+00,1.9899e-09,2.3119e-08,1.4849
-0.0585,0.0154,0.2756,0.0000e+00,1.3756e-09,2.3164e-08,1.5115
-0.0585,0.0000,0.2760,0.0000e+00,3.5232e-10,2.3202e-08,1.5556
-0.0585,-0.0154,0.2756,0.0000e+00,1.3004e-09,2.3168e-08,1.5147
-0.0585,-0.0308,0.2743,0.0000e+00,7.0283e-11,2.3205e-08,1.5678
-0.0585,-0.0461,0.2721,0.0000e+00,1.4731e-10,2.3204e-08,1.5644
-0.0585,-0.0961,0.2587,0.0000e+00,1.2061e-09,2.3173e-08,1.5188
-0.0585,-0.1104,0.2529,0.0000e+00,1.5206e-09,2.3155e-08,1.5052
-0.0585,-0.1244,0.2464,0.0000e+00,1.1371e-09,2.3177e-08,1.5218
-0.0585,-0.1380,0.2390,0.0000e+00,1.3539e-09,2.3165e-08,1.5124
-0.0585,-0.1512,0.2309,0.0000e+00,1.5673e-09,2.3152e-08,1.5032
-0.0585,-0.1638,0.2221,0.0000e+00,2.2257e-09,2.3098e-08,1.4747
-0.0585,-0.1760,0.2126,0.0000e+00,2.4307e-09,2.3077e-08,1.4659
-0.0585,-0.2126,0.1760,0.0000e+00,2.9538e-09,2.3016e-08,1.4432
-0.0585,-0.2221,0.1638,0.0000e+00,3.0713e-09,2.3001e-08,1.4381
-0.0585,-0.2309,0.1512,0.0000e+00,3.5755e-09,2.2928e-08,1.4161
-0.0585,-0.2390,0.1380,0.0000e+00,3.8175e-09,2.2889e-08,1.4055
-0.0585,-0.2464,0.1244,0.0000e+00,3.2970e-09,2.2969e-08,1.4282
-0.0585,-0.2529,0.1104,0.0000e+00,3.7741e-09,2.2896e-08,1.4074
-0.0585,-0.2587,0.0961,0.0000e+00,3.9375e-09,2.2868e-08,1.4003
-0.0585,-0.2721,0.0461,0.0000e+00,3.3210e-09,2.2966e-08,1.4272
-0.0585,-0.2743,0.0308,0.0000e+00,3.4059e-09,2.2953e-08,1.4235
-0.0585,-0.2756,0.0154,0.0000e+00,1.9018e-09,2.3127e-08,1.4887
-0.0585,-0.2760,0.0000,0.0000e+00,6.9489e-10,2.3194e-08,1.5408
-0.0585,-0.2756,-0.0154,0.0000e+00,8.9363e-10,2.3188e-08,1.5323
-0.0585,-0.2743,-0.0308,0.0000e+00,1.7660e-10,2.3204e-08,1.5632
-0.0585,-0.2721,-0.0461,0.0000e+00,-3.4300e-10,2.3202e-08,1.5856
-0.0585,-0.2587,-0.0961,0.0000e+00,-5.6712e-10,2.3198e-08,1.5952
-0.0585,-0.2529,-0.1104,0.0000e+00,-6.0017e-10,2.3197e-08,1.5967
-0.0585,-0.2464,-0.1244,0.0000e+00,4.0770e-10,2.3201e-08,1.5532
-0.0585,-0.2390,-0.1380,0.0000e+00,1.4227e-10,2.3204e-08,1.5647
-0.0585,-0.2309,-0.1512,0.0000e+00,5.5158e-10,2.3198e-08,1.5470
-0.0585,-0.2221,-0.1638,0.0000e+00,9.2295e-10,2.3186e-08,1.5310
-0.0585,-0.2126,-0.1760,0.0000e+00,5.9630e-10,2.3197e-08,1.5451
-0.0585,-0.1760,-0.2126,0.0000e+00,1.4467e-09,2.3160e-08,1.5084
-0.0585,-0.1638,-0.2221,0.0000e+00,1.8685e-09,2.3129e-08,1.4902
-0.0585,-0.1512,-0.2309,0.0000e+00,3.2318e-09,2.2979e-08,1.4311
-0.0585,-0.1380,-0.2390,0.0000e+00,2.7419e-09,2.3042e-08,1.4524
-0.0585,-0.1244,-0.2464,0.0000e+00,2.4444e-09,2.3076e-08,1.4653
-0.0585,-0.1104,-0.2529,0.0000e+00,3.7441e-09,2.2901e-08,1.4087
-0.0585,-0.0961,-0.2587,0.0000e+00,3.4857e-09,2.2941e-08,1.4200
-0.0585,-0.0461,-0.2721,0.0000e+00,3.8538e-09,2.2883e-08,1.4039
-0.0585,-0.0308,-0.2743,0.0000e+00,4.5619e-09,2.2752e-08,1.3729
-0.0585,-0.0154,-0.2756,0.0000e+00,3.5488e-09,2.2932e-08,1.4173
-0.0585,-0.0000,-0.2760,0.0000e+00,3.0468e-09,2.3004e-08,1.4391
-0.0585,0.0154,-0.2756,0.0000e+00,2.2450e-09,2.3096e-08,1.4739
-0.0585,0.0308,-0.2743,0.0000e+00,5.3370e-10,2.3199e-08,1.5478
-0.0585,0.0461,-0.2721,0.0000e+00,6.8654e-10,2.3195e-08,1.5412
-0.0585,0.0961,-0.2587,0.0000e+00,4.4659e-10,2.3200e-08,1.5515
-0.0585,0.1104,-0.2529,0.0000e+00,2.9689e-10,2.3203e-08,1.5580
-0.0585,0.1244,-0.2464,0.0000e+00,-2.0712e-10,2.3204e-08,1.5797
-0.0585,0.1380,-0.2390,0.0000e+00,-4.9955e-10,2.3199e-08,1.5923
-0.0585,0.1512,-0.2309,0.0000e+00,3.9405e-10,2.3201e-08,1.5538
-0.0585,0.1638,-0.2221,0.0000e+00,-8.2078e-11,2.3205e-08,1.5743
-0.0585,0.1760,-0.2126,0.0000e+00,7.3485e-10,2.3193e-08,1.5391
-0.0585,0.2126,-0.1760,0.0000e+00,1.2957e-09,2.3169e-08,1.5149
-0.0585,0.2221,-0.1638,0.0000e+00,1.8958e-09,2.3127e-08,1.4890
-0.0585,0.2309,-0.1512,0.0000e+00,2.0761e-09,2.3112e-08,1.4812
