X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
274.96, 271.41, 204.52, 3.469000, -48.273000, 1.567000
264.52, 271.41, 204.52, 3.538000, -48.334000, 1.564000
254.09, 271.41, 204.52, 3.593000, -48.382000, 1.536000
243.65, 271.41, 204.52, 3.653000, -48.435000, 1.523000
233.22, 271.41, 204.52, 3.722000, -48.441000, 1.521000
222.78, 271.41, 204.52, 3.776000, -48.445000, 1.510000
212.35, 271.41, 204.52, 3.836000, -48.430000, 1.496000
201.91, 271.41, 204.52, 3.905000, -48.392000, 1.483000
191.48, 271.41, 204.52, 3.963000, -48.334000, 1.490000
181.04, 271.41, 204.52, 4.027000, -48.269000, 1.475000
170.61, 271.41, 204.52, 4.074000, -48.181000, 1.481000
160.17, 271.41, 204.52, 4.126000, -48.085000, 1.465000
149.74, 271.41, 204.52, 4.175000, -47.967000, 1.464000
139.30, 271.41, 204.52, 4.226000, -47.847000, 1.484000
139.30, 281.85, 204.52, 4.245000, -47.895000, 1.511000
149.74, 281.85, 204.52, 4.203000, -48.016000, 1.495000
160.17, 281.85, 204.52, 4.157000, -48.128000, 1.491000
170.61, 281.85, 204.52, 4.111000, -48.222000, 1.475000
181.04, 281.85, 204.52, 4.068000, -48.301000, 1.489000
191.48, 281.85, 204.52, 4.008000, -48.369000, 1.489000
201.91, 281.85, 204.52, 3.956000, -48.427000, 1.497000
212.35, 281.85, 204.52, 3.893000, -48.461000, 1.507000
222.78, 281.85, 204.52, 3.841000, -48.474000, 1.510000
233.22, 281.85, 204.52, 3.775000, -48.475000, 1.529000
243.65, 281.85, 204.52, 3.719000, -48.459000, 1.525000
254.09, 281.85, 204.52, 3.661000, -48.432000, 1.562000
264.52, 281.85, 204.52, 3.601000, -48.372000, 1.566000
274.96, 281.85, 204.52, 3.537000, -48.304000, 1.593000
285.39, 281.85, 204.52, 3.475000, -48.234000, 1.595000
295.83, 281.85, 204.52, 3.426000, -48.148000, 1.627000
306.26, 281.85, 204.52, 3.347000, -48.047000, 1.663000
316.70, 281.85, 204.52, 3.276000, -47.928000, 1.697000
327.13, 292.28, 204.52, 3.239000, -47.914000, 1.835000
316.70, 292.28, 204.52, 3.288000, -47.993000, 1.727000
306.26, 292.28, 204.52, 3.343000, -48.092000, 1.667000
295.83, 292.28, 204.52, 3.388000, -48.173000, 1.638000
285.39, 292.28, 204.52, 3.434000, -48.265000, 1.625000
274.96, 292.28, 204.52, 3.498000, -48.338000, 1.595000
264.52, 292.28, 204.52, 3.555000, -48.414000, 1.584000
254.09, 292.28, 204.52, 3.622000, -48.453000, 1.564000
243.65, 292.28, 204.52, 3.668000, -48.501000, 1.551000
233.22, 292.28, 204.52, 3.731000, -48.508000, 1.541000
222.78, 292.28, 204.52, 3.792000, -48.508000, 1.517000
212.35, 292.28, 204.52, 3.834000, -48.489000, 1.524000
201.91, 292.28, 204.52, 3.896000, -48.465000, 1.519000
191.48, 292.28, 204.52, 3.955000, -48.415000, 1.505000
181.04, 292.28, 204.52, 4.018000, -48.353000, 1.495000
170.61, 292.28, 204.52, 4.066000, -48.275000, 1.490000
160.17, 292.28, 204.52, 4.104000, -48.178000, 1.500000
149.74, 292.28, 204.52, 4.138000, -48.083000, 1.485000
149.74, 302.72, 204.52, 4.130000, -48.146000, 1.455000
160.17, 302.72, 204.52, 4.135000, -48.234000, 1.471000
170.61, 302.72, 204.52, 4.115000, -48.323000, 1.496000
181.04, 302.72, 204.52, 4.067000, -48.394000, 1.506000
191.48, 302.72, 204.52, 4.003000, -48.455000, 1.536000
201.91, 302.72, 204.52, 3.955000, -48.505000, 1.512000
212.35, 302.72, 204.52, 3.887000, -48.531000, 1.525000
222.78, 302.72, 204.52, 3.831000, -48.539000, 1.519000
233.22, 302.72, 204.52, 3.788000, -48.540000, 1.528000
243.65, 302.72, 204.52, 3.731000, -48.524000, 1.557000
254.09, 302.72, 204.52, 3.678000, -48.496000, 1.569000
264.52, 302.72, 204.52, 3.623000, -48.452000, 1.596000
274.96, 302.72, 204.52, 3.567000, -48.390000, 1.611000
285.39, 302.72, 204.52, 3.501000, -48.313000, 1.629000
295.83, 302.72, 204.52, 3.441000, -48.224000, 1.632000
306.26, 302.72, 204.52, 3.396000, -48.149000, 1.630000
306.26, 313.15, 204.52, 3.368000, -48.150000, 1.602000
295.83, 313.15, 204.52, 3.387000, -48.246000, 1.649000
285.39, 313.15, 204.52, 3.457000, -48.345000, 1.655000
274.96, 313.15, 204.52, 3.529000, -48.414000, 1.638000
264.52, 313.15, 204.52, 3.592000, -48.478000, 1.625000
254.09, 313.15, 204.52, 3.649000, -48.531000, 1.574000
243.65, 313.15, 204.52, 3.700000, -48.571000, 1.553000
233.22, 313.15, 204.52, 3.750000, -48.589000, 1.523000
222.78, 313.15, 204.52, 3.784000, -48.583000, 1.531000
212.35, 313.15, 204.52, 3.831000, -48.581000, 1.528000
201.91, 313.15, 204.52, 3.888000, -48.562000, 1.547000
191.48, 313.15, 204.52, 3.936000, -48.509000, 1.544000
181.04, 313.15, 204.52, 4.010000, -48.443000, 1.532000
170.61, 313.15, 204.52, 4.091000, -48.353000, 1.520000
181.04, 323.59, 204.52, 4.092000, -48.487000, 1.588000
191.48, 323.59, 204.52, 4.002000, -48.566000, 1.574000
201.91, 323.59, 204.52, 3.913000, -48.619000, 1.553000
212.35, 323.59, 204.52, 3.857000, -48.641000, 1.520000
222.78, 323.59, 204.52, 3.814000, -48.649000, 1.509000
233.22, 323.59, 204.52, 3.781000, -48.637000, 1.512000
243.65, 323.59, 204.52, 3.755000, -48.617000, 1.545000
254.09, 323.59, 204.52, 3.719000, -48.597000, 1.567000
264.52, 323.59, 204.52, 3.683000, -48.551000, 1.612000
274.96, 323.59, 204.52, 3.621000, -48.489000, 1.677000
264.52, 334.02, 204.52, 3.681000, -48.612000, 1.635000
254.09, 334.02, 204.52, 3.744000, -48.670000, 1.554000
243.65, 334.02, 204.52, 3.767000, -48.682000, 1.499000
233.22, 334.02, 204.52, 3.775000, -48.698000, 1.457000
222.78, 334.02, 204.52, 3.770000, -48.706000, 1.455000
212.35, 334.02, 204.52, 3.784000, -48.705000, 1.483000
222.78, 344.45, 214.96, 3.752000, -48.921000, 1.445000
233.22, 344.45, 214.96, 3.760000, -48.910000, 1.433000
285.39, 334.02, 214.96, 3.587000, -48.535000, 1.935000
274.96, 334.02, 214.96, 3.545000, -48.614000, 1.859000
264.52, 334.02, 214.96, 3.651000, -48.683000, 1.746000
254.09, 334.02, 214.96, 3.719000, -48.727000, 1.658000
243.65, 334.02, 214.96, 3.746000, -48.763000, 1.577000
233.22, 334.02, 214.96, 3.762000, -48.795000, 1.550000
222.78, 334.02, 214.96, 3.781000, -48.797000, 1.543000
212.35, 334.02, 214.96, 3.798000, -48.794000, 1.587000
201.91, 334.02, 214.96, 3.837000, -48.770000, 1.638000
191.48, 334.02, 214.96, 3.920000, -48.707000, 1.734000
170.61, 323.59, 214.96, 4.221000, -48.420000, 1.636000
181.04, 323.59, 214.96, 4.200000, -48.515000, 1.665000
191.48, 323.59, 214.96, 4.062000, -48.606000, 1.644000
201.91, 323.59, 214.96, 3.971000, -48.661000, 1.617000
212.35, 323.59, 214.96, 3.890000, -48.704000, 1.595000
222.78, 323.59, 214.96, 3.825000, -48.708000, 1.581000
233.22, 323.59, 214.96, 3.780000, -48.706000, 1.568000
243.65, 323.59, 214.96, 3.743000, -48.675000, 1.603000
254.09, 323.59, 214.96, 3.697000, -48.649000, 1.632000
264.52, 323.59, 214.96, 3.641000, -48.588000, 1.698000
274.96, 323.59, 214.96, 3.558000, -48.530000, 1.750000
285.39, 323.59, 214.96, 3.469000, -48.430000, 1.779000
306.26, 313.15, 214.96, 3.270000, -48.215000, 1.617000
295.83, 313.15, 214.96, 3.293000, -48.290000, 1.680000
285.39, 313.15, 214.96, 3.376000, -48.381000, 1.694000
274.96, 313.15, 214.96, 3.448000, -48.469000, 1.690000
264.52, 313.15, 214.96, 3.536000, -48.532000, 1.670000
254.09, 313.15, 214.96, 3.613000, -48.594000, 1.625000
243.65, 313.15, 214.96, 3.680000, -48.627000, 1.614000
233.22, 313.15, 214.96, 3.725000, -48.654000, 1.582000
222.78, 313.15, 214.96, 3.788000, -48.654000, 1.570000
212.35, 313.15, 214.96, 3.853000, -48.634000, 1.575000
201.91, 313.15, 214.96, 3.910000, -48.613000, 1.599000
191.48, 313.15, 214.96, 3.992000, -48.550000, 1.610000
181.04, 313.15, 214.96, 4.091000, -48.475000, 1.589000
170.61, 313.15, 214.96, 4.188000, -48.414000, 1.543000
149.74, 302.72, 214.96, 4.213000, -48.239000, 1.507000
160.17, 302.72, 214.96, 4.208000, -48.295000, 1.523000
170.61, 302.72, 214.96, 4.198000, -48.362000, 1.552000
181.04, 302.72, 214.96, 4.144000, -48.451000, 1.559000
191.48, 302.72, 214.96, 4.083000, -48.504000, 1.577000
201.91, 302.72, 214.96, 3.998000, -48.564000, 1.557000
212.35, 302.72, 214.96, 3.925000, -48.593000, 1.561000
222.78, 302.72, 214.96, 3.843000, -48.603000, 1.563000
233.22, 302.72, 214.96, 3.790000, -48.598000, 1.584000
243.65, 302.72, 214.96, 3.719000, -48.585000, 1.589000
254.09, 302.72, 214.96, 3.650000, -48.553000, 1.601000
264.52, 302.72, 214.96, 3.574000, -48.503000, 1.637000
274.96, 302.72, 214.96, 3.512000, -48.439000, 1.658000
285.39, 302.72, 214.96, 3.435000, -48.360000, 1.678000
295.83, 302.72, 214.96, 3.367000, -48.277000, 1.670000
306.26, 302.72, 214.96, 3.312000, -48.207000, 1.673000
327.13, 292.28, 214.96, 3.235000, -47.989000, 1.990000
316.70, 292.28, 214.96, 3.197000, -48.057000, 1.812000
306.26, 292.28, 214.96, 3.256000, -48.147000, 1.735000
295.83, 292.28, 214.96, 3.306000, -48.248000, 1.687000
285.39, 292.28, 214.96, 3.354000, -48.312000, 1.654000
274.96, 292.28, 214.96, 3.430000, -48.397000, 1.635000
264.52, 292.28, 214.96, 3.503000, -48.468000, 1.617000
254.09, 292.28, 214.96, 3.577000, -48.512000, 1.611000
243.65, 292.28, 214.96, 3.641000, -48.545000, 1.585000
233.22, 292.28, 214.96, 3.717000, -48.567000, 1.574000
222.78, 292.28, 214.96, 3.795000, -48.569000, 1.564000
212.35, 292.28, 214.96, 3.868000, -48.555000, 1.556000
201.91, 292.28, 214.96, 3.933000, -48.520000, 1.561000
191.48, 292.28, 214.96, 4.011000, -48.468000, 1.557000
181.04, 292.28, 214.96, 4.087000, -48.402000, 1.551000
170.61, 292.28, 214.96, 4.138000, -48.325000, 1.539000
160.17, 292.28, 214.96, 4.198000, -48.230000, 1.561000
149.74, 292.28, 214.96, 4.236000, -48.126000, 1.582000
128.87, 281.85, 214.96, 4.458000, -47.707000, 1.609000
139.30, 281.85, 214.96, 4.424000, -47.880000, 1.601000
149.74, 281.85, 214.96, 4.334000, -48.039000, 1.564000
160.17, 281.85, 214.96, 4.269000, -48.161000, 1.553000
170.61, 281.85, 214.96, 4.213000, -48.271000, 1.534000
181.04, 281.85, 214.96, 4.143000, -48.346000, 1.530000
191.48, 281.85, 214.96, 4.090000, -48.418000, 1.548000
201.91, 281.85, 214.96, 4.015000, -48.480000, 1.535000
212.35, 281.85, 214.96, 3.930000, -48.520000, 1.543000
222.78, 281.85, 214.96, 3.853000, -48.534000, 1.541000
233.22, 281.85, 214.96, 3.790000, -48.536000, 1.558000
243.65, 281.85, 214.96, 3.708000, -48.519000, 1.576000
254.09, 281.85, 214.96, 3.630000, -48.478000, 1.569000
264.52, 281.85, 214.96, 3.563000, -48.436000, 1.608000
274.96, 281.85, 214.96, 3.483000, -48.372000, 1.620000
285.39, 281.85, 214.96, 3.407000, -48.291000, 1.653000
295.83, 281.85, 214.96, 3.328000, -48.201000, 1.668000
306.26, 281.85, 214.96, 3.266000, -48.105000, 1.722000
316.70, 281.85, 214.96, 3.183000, -47.986000, 1.771000
327.13, 281.85, 214.96, 3.064000, -47.857000, 1.859000
337.57, 271.41, 214.96, 2.880000, -47.720000, 1.655000
327.13, 271.41, 214.96, 2.879000, -47.812000, 1.702000
316.70, 271.41, 214.96, 3.038000, -47.932000, 1.703000
306.26, 271.41, 214.96, 3.162000, -48.039000, 1.677000
295.83, 271.41, 214.96, 3.237000, -48.141000, 1.644000
285.39, 271.41, 214.96, 3.317000, -48.251000, 1.624000
274.96, 271.41, 214.96, 3.405000, -48.333000, 1.607000
264.52, 271.41, 214.96, 3.480000, -48.392000, 1.602000
254.09, 271.41, 214.96, 3.550000, -48.462000, 1.573000
243.65, 271.41, 214.96, 3.633000, -48.482000, 1.566000
233.22, 271.41, 214.96, 3.719000, -48.509000, 1.556000
222.78, 271.41, 214.96, 3.795000, -48.504000, 1.543000
212.35, 271.41, 214.96, 3.861000, -48.485000, 1.541000
201.91, 271.41, 214.96, 3.949000, -48.442000, 1.522000
191.48, 271.41, 214.96, 4.023000, -48.382000, 1.527000
181.04, 271.41, 214.96, 4.090000, -48.317000, 1.503000
170.61, 271.41, 214.96, 4.164000, -48.222000, 1.517000
160.17, 271.41, 214.96, 4.235000, -48.111000, 1.517000
149.74, 271.41, 214.96, 4.300000, -47.974000, 1.520000
139.30, 271.41, 214.96, 4.353000, -47.857000, 1.522000
128.87, 260.98, 214.96, 4.375000, -47.711000, 1.506000
139.30, 260.98, 214.96, 4.376000, -47.816000, 1.498000
149.74, 260.98, 214.96, 4.348000, -47.934000, 1.478000
160.17, 260.98, 214.96, 4.303000, -48.052000, 1.478000
170.61, 260.98, 214.96, 4.237000, -48.171000, 1.488000
181.04, 260.98, 214.96, 4.164000, -48.276000, 1.480000
191.48, 260.98, 214.96, 4.089000, -48.356000, 1.497000
201.91, 260.98, 214.96, 4.025000, -48.417000, 1.494000
212.35, 260.98, 214.96, 3.942000, -48.459000, 1.489000
222.78, 260.98, 214.96, 3.859000, -48.485000, 1.523000
233.22, 260.98, 214.96, 3.773000, -48.487000, 1.523000
243.65, 260.98, 214.96, 3.703000, -48.465000, 1.552000
254.09, 260.98, 214.96, 3.622000, -48.424000, 1.544000
264.52, 260.98, 214.96, 3.539000, -48.369000, 1.569000
274.96, 260.98, 214.96, 3.464000, -48.302000, 1.581000
285.39, 260.98, 214.96, 3.378000, -48.221000, 1.611000
295.83, 260.98, 214.96, 3.292000, -48.121000, 1.626000
306.26, 260.98, 214.96, 3.210000, -48.012000, 1.620000
316.70, 260.98, 214.96, 3.131000, -47.909000, 1.651000
327.13, 260.98, 214.96, 3.027000, -47.792000, 1.645000
337.57, 250.54, 214.96, 2.913000, -47.634000, 1.645000
327.13, 250.54, 214.96, 2.938000, -47.728000, 1.614000
316.70, 250.54, 214.96, 3.021000, -47.857000, 1.603000
306.26, 250.54, 214.96, 3.125000, -47.979000, 1.604000
295.83, 250.54, 214.96, 3.222000, -48.089000, 1.581000
285.39, 250.54, 214.96, 3.307000, -48.181000, 1.573000
274.96, 250.54, 214.96, 3.377000, -48.274000, 1.565000
264.52, 250.54, 214.96, 3.455000, -48.345000, 1.562000
254.09, 250.54, 214.96, 3.544000, -48.406000, 1.542000
243.65, 250.54, 214.96, 3.614000, -48.443000, 1.523000
233.22, 250.54, 214.96, 3.702000, -48.464000, 1.512000
222.78, 250.54, 214.96, 3.786000, -48.458000, 1.509000
212.35, 250.54, 214.96, 3.877000, -48.445000, 1.498000
201.91, 250.54, 214.96, 3.943000, -48.394000, 1.480000
191.48, 250.54, 214.96, 4.026000, -48.335000, 1.467000
181.04, 250.54, 214.96, 4.105000, -48.248000, 1.467000
170.61, 250.54, 214.96, 4.182000, -48.160000, 1.430000
160.17, 250.54, 214.96, 4.243000, -48.047000, 1.430000
149.74, 250.54, 214.96, 4.312000, -47.921000, 1.431000
139.30, 250.54, 214.96, 4.378000, -47.786000, 1.435000
118.43, 240.11, 214.96, 4.644000, -47.501000, 1.421000
128.87, 240.11, 214.96, 4.602000, -47.637000, 1.391000
139.30, 240.11, 214.96, 4.488000, -47.772000, 1.375000
149.74, 240.11, 214.96, 4.390000, -47.900000, 1.387000
160.17, 240.11, 214.96, 4.313000, -48.024000, 1.402000
170.61, 240.11, 214.96, 4.237000, -48.135000, 1.400000
181.04, 240.11, 214.96, 4.177000, -48.231000, 1.421000
191.48, 240.11, 214.96, 4.092000, -48.319000, 1.431000
201.91, 240.11, 214.96, 4.017000, -48.371000, 1.444000
212.35, 240.11, 214.96, 3.931000, -48.424000, 1.455000
222.78, 240.11, 214.96, 3.866000, -48.447000, 1.466000
233.22, 240.11, 214.96, 3.778000, -48.442000, 1.495000
243.65, 240.11, 214.96, 3.693000, -48.420000, 1.505000
254.09, 240.11, 214.96, 3.600000, -48.383000, 1.523000
264.52, 240.11, 214.96, 3.532000, -48.343000, 1.520000
274.96, 240.11, 214.96, 3.446000, -48.263000, 1.545000
285.39, 240.11, 214.96, 3.362000, -48.169000, 1.533000
295.83, 240.11, 214.96, 3.290000, -48.086000, 1.552000
306.26, 240.11, 214.96, 3.203000, -47.971000, 1.557000
316.70, 240.11, 214.96, 3.110000, -47.836000, 1.558000
327.13, 240.11, 214.96, 3.012000, -47.726000, 1.556000
337.57, 240.11, 214.96, 2.916000, -47.561000, 1.531000
348.00, 229.67, 214.96, 2.803000, -47.452000, 1.354000
337.57, 229.67, 214.96, 2.858000, -47.536000, 1.454000
327.13, 229.67, 214.96, 2.937000, -47.682000, 1.484000
316.70, 229.67, 214.96, 3.042000, -47.818000, 1.498000
306.26, 229.67, 214.96, 3.134000, -47.932000, 1.522000
295.83, 229.67, 214.96, 3.217000, -48.044000, 1.507000
285.39, 229.67, 214.96, 3.289000, -48.167000, 1.520000
274.96, 229.67, 214.96, 3.374000, -48.248000, 1.509000
264.52, 229.67, 214.96, 3.456000, -48.315000, 1.511000
254.09, 229.67, 214.96, 3.526000, -48.367000, 1.494000
243.65, 229.67, 214.96, 3.610000, -48.416000, 1.490000
233.22, 229.67, 214.96, 3.696000, -48.430000, 1.476000
222.78, 229.67, 214.96, 3.783000, -48.424000, 1.455000
212.35, 229.67, 214.96, 3.848000, -48.414000, 1.441000
201.91, 229.67, 214.96, 3.941000, -48.369000, 1.426000
191.48, 229.67, 214.96, 4.020000, -48.311000, 1.402000
181.04, 229.67, 214.96, 4.102000, -48.233000, 1.388000
170.61, 229.67, 214.96, 4.180000, -48.140000, 1.340000
160.17, 229.67, 214.96, 4.242000, -48.027000, 1.346000
149.74, 229.67, 214.96, 4.321000, -47.916000, 1.327000
139.30, 229.67, 214.96, 4.411000, -47.790000, 1.306000
128.87, 229.67, 214.96, 4.512000, -47.672000, 1.290000
128.87, 219.24, 214.96, 4.550000, -47.702000, 1.209000
139.30, 219.24, 214.96, 4.487000, -47.803000, 1.245000
149.74, 219.24, 214.96, 4.387000, -47.915000, 1.274000
160.17, 219.24, 214.96, 4.299000, -48.022000, 1.294000
170.61, 219.24, 214.96, 4.233000, -48.134000, 1.316000
181.04, 219.24, 214.96, 4.161000, -48.231000, 1.344000
191.48, 219.24, 214.96, 4.081000, -48.301000, 1.370000
201.91, 219.24, 214.96, 4.003000, -48.361000, 1.394000
212.35, 219.24, 214.96, 3.921000, -48.406000, 1.412000
222.78, 219.24, 214.96, 3.850000, -48.427000, 1.442000
233.22, 219.24, 214.96, 3.765000, -48.419000, 1.456000
243.65, 219.24, 214.96, 3.686000, -48.411000, 1.460000
254.09, 219.24, 214.96, 3.614000, -48.369000, 1.467000
264.52, 219.24, 214.96, 3.527000, -48.321000, 1.473000
274.96, 219.24, 214.96, 3.445000, -48.224000, 1.495000
285.39, 219.24, 214.96, 3.361000, -48.158000, 1.478000
295.83, 219.24, 214.96, 3.294000, -48.044000, 1.479000
306.26, 219.24, 214.96, 3.216000, -47.927000, 1.466000
316.70, 219.24, 214.96, 3.132000, -47.801000, 1.453000
327.13, 219.24, 214.96, 3.046000, -47.672000, 1.447000
337.57, 208.80, 214.96, 2.975000, -47.547000, 1.399000
327.13, 208.80, 214.96, 2.991000, -47.664000, 1.400000
316.70, 208.80, 214.96, 3.086000, -47.801000, 1.418000
306.26, 208.80, 214.96, 3.153000, -47.923000, 1.428000
295.83, 208.80, 214.96, 3.234000, -48.033000, 1.443000
285.39, 208.80, 214.96, 3.301000, -48.138000, 1.453000
274.96, 208.80, 214.96, 3.387000, -48.220000, 1.466000
264.52, 208.80, 214.96, 3.452000, -48.295000, 1.456000
254.09, 208.80, 214.96, 3.537000, -48.354000, 1.440000
243.65, 208.80, 214.96, 3.616000, -48.397000, 1.446000
233.22, 208.80, 214.96, 3.697000, -48.414000, 1.440000
222.78, 208.80, 214.96, 3.763000, -48.412000, 1.431000
212.35, 208.80, 214.96, 3.848000, -48.400000, 1.399000
201.91, 208.80, 214.96, 3.932000, -48.360000, 1.381000
191.48, 208.80, 214.96, 4.005000, -48.312000, 1.360000
181.04, 208.80, 214.96, 4.073000, -48.237000, 1.326000
170.61, 208.80, 214.96, 4.147000, -48.159000, 1.289000
160.17, 208.80, 214.96, 4.219000, -48.057000, 1.247000
149.74, 208.80, 214.96, 4.303000, -47.961000, 1.219000
139.30, 208.80, 214.96, 4.369000, -47.844000, 1.171000
128.87, 198.37, 214.96, 4.462000, -47.808000, 1.061000
139.30, 198.37, 214.96, 4.422000, -47.900000, 1.118000
149.74, 198.37, 214.96, 4.344000, -47.982000, 1.174000
160.17, 198.37, 214.96, 4.262000, -48.080000, 1.237000
170.61, 198.37, 214.96, 4.188000, -48.171000, 1.275000
181.04, 198.37, 214.96, 4.115000, -48.259000, 1.290000
191.48, 198.37, 214.96, 4.048000, -48.304000, 1.323000
201.91, 198.37, 214.96, 3.987000, -48.367000, 1.357000
212.35, 198.37, 214.96, 3.913000, -48.397000, 1.383000
222.78, 198.37, 214.96, 3.831000, -48.412000, 1.390000
233.22, 198.37, 214.96, 3.765000, -48.414000, 1.400000
243.65, 198.37, 214.96, 3.685000, -48.391000, 1.423000
254.09, 198.37, 214.96, 3.606000, -48.364000, 1.422000
264.52, 198.37, 214.96, 3.526000, -48.302000, 1.442000
274.96, 198.37, 214.96, 3.466000, -48.248000, 1.443000
285.39, 198.37, 214.96, 3.393000, -48.152000, 1.432000
295.83, 198.37, 214.96, 3.315000, -48.048000, 1.419000
306.26, 198.37, 214.96, 3.239000, -47.940000, 1.408000
316.70, 198.37, 214.96, 3.184000, -47.813000, 1.373000
327.13, 198.37, 214.96, 3.105000, -47.688000, 1.334000
337.57, 187.93, 214.96, 3.068000, -47.601000, 1.243000
327.13, 187.93, 214.96, 3.102000, -47.708000, 1.304000
316.70, 187.93, 214.96, 3.158000, -47.837000, 1.349000
306.26, 187.93, 214.96, 3.218000, -47.954000, 1.372000
295.83, 187.93, 214.96, 3.284000, -48.050000, 1.384000
285.39, 187.93, 214.96, 3.336000, -48.150000, 1.413000
274.96, 187.93, 214.96, 3.405000, -48.237000, 1.420000
264.52, 187.93, 214.96, 3.480000, -48.297000, 1.422000
254.09, 187.93, 214.96, 3.552000, -48.357000, 1.429000
243.65, 187.93, 214.96, 3.610000, -48.390000, 1.418000
233.22, 187.93, 214.96, 3.688000, -48.414000, 1.416000
222.78, 187.93, 214.96, 3.767000, -48.410000, 1.397000
212.35, 187.93, 214.96, 3.827000, -48.397000, 1.382000
201.91, 187.93, 214.96, 3.904000, -48.366000, 1.343000
191.48, 187.93, 214.96, 3.977000, -48.321000, 1.320000
181.04, 187.93, 214.96, 4.045000, -48.269000, 1.285000
170.61, 187.93, 214.96, 4.097000, -48.194000, 1.261000
160.17, 187.93, 214.96, 4.168000, -48.125000, 1.217000
149.74, 187.93, 214.96, 4.235000, -48.036000, 1.161000
139.30, 187.93, 214.96, 4.305000, -47.965000, 1.120000
139.30, 177.50, 214.96, 4.317000, -47.995000, 1.129000
149.74, 177.50, 214.96, 4.270000, -48.066000, 1.182000
160.17, 177.50, 214.96, 4.196000, -48.148000, 1.215000
170.61, 177.50, 214.96, 4.137000, -48.224000, 1.252000
181.04, 177.50, 214.96, 4.085000, -48.275000, 1.300000
191.48, 177.50, 214.96, 4.019000, -48.333000, 1.314000
201.91, 177.50, 214.96, 3.953000, -48.366000, 1.337000
212.35, 177.50, 214.96, 3.889000, -48.395000, 1.364000
222.78, 177.50, 214.96, 3.814000, -48.410000, 1.365000
233.22, 177.50, 214.96, 3.753000, -48.405000, 1.393000
243.65, 177.50, 214.96, 3.678000, -48.389000, 1.406000
254.09, 177.50, 214.96, 3.613000, -48.359000, 1.413000
264.52, 177.50, 214.96, 3.549000, -48.299000, 1.413000
274.96, 177.50, 214.96, 3.475000, -48.242000, 1.411000
285.39, 177.50, 214.96, 3.414000, -48.160000, 1.402000
295.83, 177.50, 214.96, 3.350000, -48.076000, 1.386000
306.26, 177.50, 214.96, 3.301000, -47.973000, 1.371000
316.70, 177.50, 214.96, 3.243000, -47.868000, 1.327000
316.70, 167.06, 214.96, 3.237000, -47.890000, 1.312000
306.26, 167.06, 214.96, 3.293000, -47.985000, 1.356000
295.83, 167.06, 214.96, 3.334000, -48.080000, 1.387000
285.39, 167.06, 214.96, 3.382000, -48.173000, 1.406000
274.96, 167.06, 214.96, 3.438000, -48.241000, 1.421000
264.52, 167.06, 214.96, 3.495000, -48.307000, 1.404000
254.09, 167.06, 214.96, 3.557000, -48.344000, 1.395000
243.65, 167.06, 214.96, 3.620000, -48.383000, 1.396000
233.22, 167.06, 214.96, 3.692000, -48.396000, 1.384000
222.78, 167.06, 214.96, 3.761000, -48.404000, 1.365000
212.35, 167.06, 214.96, 3.813000, -48.397000, 1.339000
201.91, 167.06, 214.96, 3.887000, -48.370000, 1.331000
191.48, 167.06, 214.96, 3.949000, -48.327000, 1.328000
181.04, 167.06, 214.96, 4.017000, -48.294000, 1.283000
170.61, 167.06, 214.96, 4.066000, -48.239000, 1.266000
160.17, 167.06, 214.96, 4.116000, -48.178000, 1.230000
160.17, 156.63, 214.96, 4.132000, -48.192000, 1.260000
170.61, 156.63, 214.96, 4.092000, -48.242000, 1.294000
181.04, 156.63, 214.96, 4.055000, -48.292000, 1.307000
191.48, 156.63, 214.96, 3.998000, -48.341000, 1.321000
201.91, 156.63, 214.96, 3.942000, -48.368000, 1.327000
212.35, 156.63, 214.96, 3.870000, -48.394000, 1.352000
222.78, 156.63, 214.96, 3.804000, -48.396000, 1.352000
233.22, 156.63, 214.96, 3.746000, -48.402000, 1.397000
243.65, 156.63, 214.96, 3.679000, -48.381000, 1.384000
254.09, 156.63, 214.96, 3.617000, -48.359000, 1.394000
264.52, 156.63, 214.96, 3.560000, -48.303000, 1.415000
274.96, 156.63, 214.96, 3.497000, -48.248000, 1.420000
285.39, 156.63, 214.96, 3.439000, -48.174000, 1.417000
295.83, 156.63, 214.96, 3.393000, -48.111000, 1.408000
295.83, 146.19, 214.96, 3.382000, -48.113000, 1.452000
285.39, 146.19, 214.96, 3.399000, -48.178000, 1.438000
274.96, 146.19, 214.96, 3.446000, -48.243000, 1.416000
264.52, 146.19, 214.96, 3.505000, -48.288000, 1.406000
254.09, 146.19, 214.96, 3.557000, -48.345000, 1.389000
243.65, 146.19, 214.96, 3.626000, -48.367000, 1.390000
233.22, 146.19, 214.96, 3.692000, -48.394000, 1.371000
222.78, 146.19, 214.96, 3.743000, -48.392000, 1.356000
212.35, 146.19, 214.96, 3.809000, -48.385000, 1.339000
201.91, 146.19, 214.96, 3.876000, -48.358000, 1.327000
191.48, 146.19, 214.96, 3.944000, -48.323000, 1.322000
181.04, 146.19, 214.96, 4.013000, -48.284000, 1.307000
181.04, 135.76, 214.96, 4.042000, -48.243000, 1.305000
191.48, 135.76, 214.96, 4.017000, -48.300000, 1.292000
201.91, 135.76, 214.96, 3.940000, -48.341000, 1.306000
212.35, 135.76, 214.96, 3.865000, -48.368000, 1.331000
