# COSI2 B0 scan,,,,,,,,,,,,,,
# time 2024-08-22 14:57:51.915814,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_v21_every_second_point_R120_atmpt2,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,
132.29,272.95,181.88,-48.13,-2.019,0.39,48.167,,,,,,,,
132.29,252.95,181.88,-48.11,-1.983,0.37,48.15,,,,,,,,
152.29,252.95,181.88,-47.99,-1.911,0.33,48.082,,,,,,,,
172.29,252.95,181.88,-47.79,-1.844,0.3,47.899,,,,,,,,
192.29,252.95,181.88,-47.59,-1.802,0.24,47.623,,,,,,,,
212.29,252.95,181.88,-47.4,-1.728,0.24,47.452,,,,,,,,
232.29,252.95,181.88,-47.46,-1.708,0.27,47.49,,,,,,,,
252.29,252.95,181.88,-47.78,-1.757,0.3,47.732,,,,,,,,
272.29,252.95,181.88,-47.95,-1.806,0.34,47.984,,,,,,,,
292.29,252.95,181.88,-48.08,-1.886,0.39,48.12,,,,,,,,
312.29,252.95,181.88,-48.14,-1.921,0.42,48.176,,,,,,,,
332.29,252.95,181.88,-48.14,-2.001,0.45,48.183,,,,,,,,
332.29,232.95,181.88,-48.03,-2.061,0.48,48.08,,,,,,,,
312.29,232.95,181.88,-47.92,-2.09,0.51,47.969,,,,,,,,
292.29,232.95,181.88,-47.76,-2.124,0.52,47.813,,,,,,,,
272.29,232.95,181.88,-47.44,-2.187,0.54,47.492,,,,,,,,
252.29,232.95,181.88,-47.29,-2.217,0.53,47.326,,,,,,,,
232.29,232.95,181.88,-47.54,-2.265,0.59,47.48,,,,,,,,
212.29,232.95,181.88,-47.54,-2.265,0.59,47.597,,,,,,,,
192.29,232.95,181.88,-47.93,-2.181,0.55,47.98,,,,,,,,
172.29,232.95,181.88,-48.1,-2.131,0.52,48.111,,,,,,,,
152.29,232.95,181.88,-48.17,-2.059,0.5,48.15,,,,,,,,
132.29,232.95,181.88,-48.19,-2.027,0.46,48.238,,,,,,,,
132.29,212.95,181.88,-48.16,-1.952,0.43,48.22,,,,,,,,
152.29,212.95,181.88,-48.09,-1.912,0.4,48.13,,,,,,,,
172.29,212.95,181.88,-47.81,-1.805,0.35,47.842,,,,,,,,
192.29,212.95,181.88,-47.57,-1.769,0.33,47.842,,,,,,,,
212.29,212.95,181.88,-47.46,-1.732,0.34,47.49,,,,,,,,
232.29,212.95,181.88,-47.65,-1.693,0.36,47.578,,,,,,,,
252.29,212.95,181.88,-47.89,-1.723,0.38,47.918,,,,,,,,
272.29,212.95,181.88,-48.1,-1.82,0.41,48.073,,,,,,,,
292.29,212.95,181.88,-48.2,-1.86,0.42,48.233,,,,,,,,
312.29,212.95,181.88,-48.28,-1.933,0.46,48.298,,,,,,,,
332.29,212.95,181.88,-48.27,-1.966,0.5,48.317,,,,,,,,
332.29,192.95,181.88,-48.2,-2.002,0.53,48.275,,,,,,,,
312.29,192.95,181.88,-48.11,-2.073,0.58,48.153,,,,,,,,
292.29,192.95,181.88,-47.89,-2.143,0.61,47.939,,,,,,,,
272.29,192.95,181.88,-47.58,-2.227,0.64,47.748,,,,,,,,
252.29,192.95,181.88,-47.52,-2.27,0.69,47.582,,,,,,,,
232.29,192.95,181.88,-47.79,-2.278,0.74,47.744,,,,,,,,
212.29,192.95,181.88,-47.98,-2.221,0.65,48.035,,,,,,,,
192.29,192.95,181.88,-48.19,-2.176,0.62,48.174,,,,,,,,
172.29,192.95,181.88,-48.28,-2.103,0.57,48.332,,,,,,,,
152.29,192.95,181.88,-48.36,-2.068,0.54,48.403,,,,,,,,
132.29,192.95,181.88,-48.39,-2.001,0.5,48.41,,,,,,,,
132.29,172.95,181.88,-48.36,-1.967,0.46,48.405,,,,,,,,
152.29,172.95,181.88,-48.27,-1.897,0.44,48.31,,,,,,,,
172.29,172.95,181.88,-48.08,-1.836,0.41,48.187,,,,,,,,
192.29,172.95,181.88,-47.9,-1.797,0.39,47.938,,,,,,,,
212.29,172.95,181.88,-47.8,-1.725,0.39,47.833,,,,,,,,
232.29,172.95,181.88,-47.96,-1.72,0.44,47.994,,,,,,,,
252.29,172.95,181.88,-48.21,-1.786,0.42,48.176,,,,,,,,
272.29,172.95,181.88,-48.33,-1.822,0.43,48.365,,,,,,,,
292.29,172.95,181.88,-48.46,-1.88,0.45,48.457,,,,,,,,
312.29,172.95,181.88,-48.49,-1.911,0.49,48.53,,,,,,,,
332.29,172.95,181.88,-48.49,-1.973,0.51,48.537,,,,,,,,
312.29,152.95,181.88,-48.46,-2.004,0.55,48.5,,,,,,,,
292.29,152.95,181.88,-48.36,-2.058,0.61,48.436,,,,,,,,
272.29,152.95,181.88,-48.14,-2.128,0.67,48.246,,,,,,,,
252.29,152.95,181.88,-47.99,-2.156,0.79,48.047,,,,,,,,
232.29,152.95,181.88,-48.23,-2.149,0.78,48.176,,,,,,,,
212.29,152.95,181.88,-48.36,-2.115,0.65,48.412,,,,,,,,
192.29,152.95,181.88,-48.47,-2.094,0.61,48.499,,,,,,,,
172.29,152.95,181.88,-48.56,-2.066,0.58,48.608,,,,,,,,
152.29,152.95,181.88,-48.6,-2.038,0.54,48.644,,,,,,,,
172.29,132.95,181.88,-48.62,-1.987,0.49,48.658,,,,,,,,
192.29,132.95,181.88,-48.59,-1.939,0.47,48.653,,,,,,,,
212.29,132.95,181.88,-48.45,-1.884,0.42,48.536,,,,,,,,
232.29,132.95,181.88,-48.35,-1.839,0.36,48.381,,,,,,,,
252.29,132.95,181.88,-48.49,-1.821,0.37,48.466,,,,,,,,
272.29,132.95,181.88,-48.62,-1.827,0.43,48.658,,,,,,,,
292.29,132.95,181.88,-48.69,-1.905,0.42,48.724,,,,,,,,
232.29,112.95,201.88,-48.71,-1.934,0.43,48.75,,,,,,,,
292.29,132.95,201.88,-48.72,-1.959,0.45,48.754,,,,,,,,
272.29,132.95,201.88,-48.68,-2.079,0.59,48.727,,,,,,,,
252.29,132.95,201.88,-48.66,-1.956,0.43,48.692,,,,,,,,
232.29,132.95,201.88,-48.68,-1.962,0.45,48.723,,,,,,,,
212.29,132.95,201.88,-48.64,-1.972,0.48,48.684,,,,,,,,
192.29,132.95,201.88,-48.58,-1.976,0.49,48.624,,,,,,,,
172.29,132.95,201.88,-48.65,-1.982,0.46,48.694,,,,,,,,
152.29,152.95,201.88,-48.67,-1.973,0.43,48.71,,,,,,,,
172.29,152.95,201.88,-48.68,-1.959,0.4,48.718,,,,,,,,
192.29,152.95,201.88,-48.65,-1.945,0.34,48.702,,,,,,,,
212.29,152.95,201.88,-48.6,-1.945,0.32,48.643,,,,,,,,
232.29,152.95,201.88,-48.4,-1.953,0.28,48.439,,,,,,,,
252.29,152.95,201.88,-48.31,-1.959,0.26,48.354,,,,,,,,
272.29,152.95,201.88,-48.47,-1.961,0.31,48.464,,,,,,,,
292.29,152.95,201.88,-48.55,-1.961,0.34,48.588,,,,,,,,
312.29,152.95,201.88,-48.59,-1.958,0.38,48.62,,,,,,,,
332.29,172.95,201.88,-48.6,-1.957,0.41,48.638,,,,,,,,
312.29,172.95,201.88,-48.57,-1.965,0.45,48.616,,,,,,,,
292.29,172.95,201.88,-48.44,-1.975,0.48,48.521,,,,,,,,
272.29,172.95,201.88,-48.33,-1.98,0.5,48.377,,,,,,,,
252.29,172.95,201.88,-48.11,-1.987,0.52,48.244,,,,,,,,
232.29,172.95,201.88,-47.97,-1.989,0.52,48.013,,,,,,,,
212.29,172.95,201.88,-48.19,-1.981,0.5,48.163,,,,,,,,
192.29,172.95,201.88,-48.3,-1.977,0.47,48.342,,,,,,,,
172.29,172.95,201.88,-48.43,-1.969,0.47,48.431,,,,,,,,
152.29,172.95,201.88,-48.47,-1.966,0.44,48.512,,,,,,,,
132.29,172.95,201.88,-48.49,-1.965,0.4,48.524,,,,,,,,
132.29,192.95,201.88,-48.46,-1.962,0.36,48.506,,,,,,,,
152.29,192.95,201.88,-48.36,-1.961,0.33,48.443,,,,,,,,
172.29,192.95,201.88,-48.19,-1.96,0.28,48.304,,,,,,,,
192.29,192.95,201.88,-48.04,-1.975,0.24,48.077,,,,,,,,
212.29,192.95,201.88,-47.77,-1.986,0.2,47.891,,,,,,,,
232.29,192.95,201.88,-47.76,-1.998,0.22,47.797,,,,,,,,
252.29,192.95,201.88,-48.05,-1.993,0.26,48.016,,,,,,,,
272.29,192.95,201.88,-48.19,-1.98,0.31,48.232,,,,,,,,
292.29,192.95,201.88,-48.29,-1.975,0.33,48.332,,,,,,,,
312.29,192.95,201.88,-48.36,-1.973,0.38,48.362,,,,,,,,
332.29,192.95,201.88,-48.38,-1.974,0.42,48.417,,,,,,,,
332.29,212.95,201.88,-48.33,-1.968,0.45,48.398,,,,,,,,
312.29,212.95,201.88,-48.25,-1.965,0.47,48.29,,,,,,,,
292.29,212.95,201.88,-48.06,-1.962,0.49,48.101,,,,,,,,
272.29,212.95,201.88,-47.8,-1.965,0.52,47.936,,,,,,,,
252.29,212.95,201.88,-47.63,-1.964,0.51,47.674,,,,,,,,
232.29,212.95,201.88,-47.59,-1.953,0.51,47.522,,,,,,,,
212.29,212.95,201.88,-47.82,-1.946,0.5,47.86,,,,,,,,
192.29,212.95,201.88,-48.05,-1.953,0.48,48.02,,,,,,,,
172.29,212.95,201.88,-48.16,-1.957,0.46,48.205,,,,,,,,
152.29,212.95,201.88,-48.25,-1.965,0.44,48.287,,,,,,,,
132.29,212.95,201.88,-48.27,-1.97,0.41,48.312,,,,,,,,
112.29,232.95,201.88,-48.23,-1.973,0.38,48.296,,,,,,,,
132.29,232.95,201.88,-48.14,-1.981,0.33,48.185,,,,,,,,
152.29,232.95,201.88,-47.87,-1.996,0.27,47.909,,,,,,,,
172.29,232.95,201.88,-47.51,-2.019,0.22,47.673,,,,,,,,
192.29,232.95,201.88,-47.19,-2.04,0.22,47.236,,,,,,,,
212.29,232.95,201.88,-47.11,-2.072,0.24,46.961,,,,,,,,
232.29,232.95,201.88,-47.47,-2.065,0.27,47.518,,,,,,,,
252.29,232.95,201.88,-47.81,-2.036,0.28,47.768,,,,,,,,
272.29,232.95,201.88,-47.98,-2.004,0.32,48.021,,,,,,,,
292.29,232.95,201.88,-48.11,-2.001,0.35,48.148,,,,,,,,
312.29,232.95,201.88,-48.19,-1.99,0.4,48.234,,,,,,,,
332.29,232.95,201.88,-48.2,-1.983,0.42,48.237,,,,,,,,
352.29,232.95,201.88,-48.14,-1.971,0.45,48.209,,,,,,,,
332.29,252.95,201.88,-48.04,-1.966,0.47,48.078,,,,,,,,
312.29,252.95,201.88,-47.83,-1.951,0.49,47.875,,,,,,,,
292.29,252.95,201.88,-47.41,-1.927,0.5,47.45,,,,,,,,
272.29,252.95,201.88,-46.91,-1.924,0.47,47.107,,,,,,,,
252.29,252.95,201.88,-47.13,-1.909,0.47,47.166,,,,,,,,
232.29,252.95,201.88,-47.34,-1.894,0.49,47.378,,,,,,,,
212.29,252.95,201.88,-47.68,-1.895,0.5,47.496,,,,,,,,
192.29,252.95,201.88,-47.87,-1.917,0.49,47.907,,,,,,,,
172.29,252.95,201.88,-48.04,-1.95,0.47,48.041,,,,,,,,
152.29,252.95,201.88,-48.11,-1.96,0.44,48.156,,,,,,,,
132.29,252.95,201.88,-48.15,-1.979,0.41,48.194,,,,,,,,
132.29,272.95,201.88,-48.12,-1.987,0.38,48.161,,,,,,,,
152.29,272.95,201.88,-47.99,-1.998,0.34,48.083,,,,,,,,
172.29,272.95,201.88,-47.77,-2.003,0.32,47.889,,,,,,,,
192.29,272.95,201.88,-47.55,-2.005,0.29,47.596,,,,,,,,
212.29,272.95,201.88,-47.36,-2.024,0.29,47.405,,,,,,,,
232.29,272.95,201.88,-47.45,-2.031,0.28,47.494,,,,,,,,
252.29,272.95,201.88,-47.76,-2.027,0.3,47.726,,,,,,,,
272.29,272.95,201.88,-47.92,-2.019,0.34,47.962,,,,,,,,
292.29,272.95,201.88,-48.06,-2.015,0.36,48.08,,,,,,,,
312.29,272.95,201.88,-48.11,-2.004,0.39,48.153,,,,,,,,
332.29,272.95,201.88,-48.12,-1.993,0.41,48.171,,,,,,,,
332.29,292.95,201.88,-48.07,-1.984,0.44,48.111,,,,,,,,
312.29,292.95,201.88,-47.92,-1.963,0.47,48.031,,,,,,,,
292.29,292.95,201.88,-47.77,-1.95,0.49,47.813,,,,,,,,
272.29,292.95,201.88,-47.47,-1.907,0.51,47.506,,,,,,,,
252.29,292.95,201.88,-47.3,-1.867,0.53,47.328,,,,,,,,
232.29,292.95,201.88,-47.43,-1.837,0.55,47.467,,,,,,,,
212.29,292.95,201.88,-47.65,-1.871,0.52,47.692,,,,,,,,
192.29,292.95,201.88,-47.9,-1.934,0.48,47.938,,,,,,,,
172.29,292.95,201.88,-48.02,-1.951,0.46,48.061,,,,,,,,
152.29,292.95,201.88,-48.12,-1.976,0.42,48.136,,,,,,,,
132.29,292.95,201.88,-48.15,-1.984,0.4,48.189,,,,,,,,
152.29,312.95,201.88,-48.11,-2,0.37,48.164,,,,,,,,
172.29,312.95,201.88,-48.03,-2.007,0.35,48.069,,,,,,,,
192.29,312.95,201.88,-47.77,-2.029,0.32,47.809,,,,,,,,
212.29,312.95,201.88,-47.48,-2.042,0.28,47.637,,,,,,,,
232.29,312.95,201.88,-47.61,-2.048,0.28,47.654,,,,,,,,
252.29,312.95,201.88,-47.82,-2.053,0.32,47.807,,,,,,,,
272.29,312.95,201.88,-47.97,-2.046,0.34,48.018,,,,,,,,
292.29,312.95,201.88,-48.12,-2.027,0.37,48.122,,,,,,,,
312.29,312.95,201.88,-48.16,-2.018,0.39,48.201,,,,,,,,
292.29,332.95,201.88,-48.17,-2.002,0.41,48.216,,,,,,,,
272.29,332.95,201.88,-48.12,-1.996,0.43,48.167,,,,,,,,
252.29,332.95,201.88,-47.93,-1.974,0.48,47.976,,,,,,,,
232.29,332.95,201.88,-47.7,-1.958,0.52,47.819,,,,,,,,
212.29,332.95,201.88,-47.81,-1.956,0.51,47.855,,,,,,,,
192.29,332.95,201.88,-48.05,-1.984,0.47,48.021,,,,,,,,
172.29,332.95,201.88,-48.13,-1.991,0.47,48.173,,,,,,,,
232.29,352.95,201.88,-48.19,-1.995,0.43,48.219,,,,,,,,
172.29,332.95,221.88,-48.2,-2.002,0.41,48.241,,,,,,,,
192.29,332.95,221.88,-48.1,-2.038,0.38,48.144,,,,,,,,
212.29,332.95,221.88,-48.21,-2.002,0.41,48.23,,,,,,,,
232.29,332.95,221.88,-48.22,-2.008,0.4,48.265,,,,,,,,
252.29,332.95,221.88,-48.14,-2.075,0.46,48.226,,,,,,,,
272.29,332.95,221.88,-48.07,-2.133,0.47,48.123,,,,,,,,
292.29,332.95,221.88,-48.21,-2.122,0.45,48.23,,,,,,,,
312.29,312.95,221.88,-48.25,-2.067,0.43,48.295,,,,,,,,
292.29,312.95,221.88,-48.24,-2.001,0.46,48.29,,,,,,,,
272.29,312.95,221.88,-48.17,-1.928,0.51,48.221,,,,,,,,
252.29,312.95,221.88,-48.06,-1.884,0.6,48.101,,,,,,,,
232.29,312.95,221.88,-47.85,-1.773,0.57,47.951,,,,,,,,
212.29,312.95,221.88,-47.79,-1.747,0.57,47.824,,,,,,,,
192.29,312.95,221.88,-48.01,-1.782,0.55,47.979,,,,,,,,
172.29,312.95,221.88,-48.11,-1.828,0.51,48.144,,,,,,,,
152.29,312.95,221.88,-48.19,-1.918,0.47,48.204,,,,,,,,
132.29,292.95,221.88,-48.21,-1.957,0.45,48.251,,,,,,,,
152.29,292.95,221.88,-48.16,-1.998,0.43,48.218,,,,,,,,
172.29,292.95,221.88,-48.03,-2.126,0.41,48.077,,,,,,,,
192.29,292.95,221.88,-47.83,-2.198,0.36,47.883,,,,,,,,
212.29,292.95,221.88,-47.61,-2.262,0.38,47.747,,,,,,,,
232.29,292.95,221.88,-47.54,-2.284,0.37,47.595,,,,,,,,
252.29,292.95,221.88,-47.81,-2.277,0.36,47.802,,,,,,,,
272.29,292.95,221.88,-47.96,-2.216,0.38,48.014,,,,,,,,
292.29,292.95,221.88,-48.08,-2.174,0.39,48.128,,,,,,,,
312.29,292.95,221.88,-48.16,-2.076,0.42,48.203,,,,,,,,
332.29,292.95,221.88,-48.16,-2.026,0.43,48.208,,,,,,,,
332.29,272.95,221.88,-48.12,-1.926,0.46,48.195,,,,,,,,
312.29,272.95,221.88,-48.02,-1.88,0.49,48.06,,,,,,,,
292.29,272.95,221.88,-47.85,-1.789,0.53,47.881,,,,,,,,
272.29,272.95,221.88,-47.58,-1.66,0.61,47.616,,,,,,,,
252.29,272.95,221.88,-47.44,-1.565,0.61,47.467,,,,,,,,
232.29,272.95,221.88,-47.48,-1.475,0.53,47.443,,,,,,,,
212.29,272.95,221.88,-47.7,-1.539,0.52,47.727,,,,,,,,
192.29,272.95,221.88,-47.94,-1.717,0.49,47.899,,,,,,,,
172.29,272.95,221.88,-48.06,-1.782,0.46,48.091,,,,,,,,
152.29,272.95,221.88,-48.14,-1.888,0.43,48.162,,,,,,,,
132.29,272.95,221.88,-48.17,-1.937,0.4,48.212,,,,,,,,
132.29,252.95,221.88,-48.11,-2.035,0.39,48.172,,,,,,,,
152.29,252.95,221.88,-48.02,-2.085,0.36,48.063,,,,,,,,
172.29,252.95,221.88,-47.81,-2.181,0.33,47.86,,,,,,,,
192.29,252.95,221.88,-47.53,-2.263,0.33,47.666,,,,,,,,
212.29,252.95,221.88,-47.41,-2.304,0.33,47.471,,,,,,,,
232.29,252.95,221.88,-47.5,-2.343,0.31,47.447,,,,,,,,
252.29,252.95,221.88,-47.71,-2.314,0.28,47.77,,,,,,,,
272.29,252.95,221.88,-47.98,-2.253,0.31,47.957,,,,,,,,
292.29,252.95,221.88,-48.08,-2.148,0.34,48.13,,,,,,,,
312.29,252.95,221.88,-48.18,-2.102,0.36,48.203,,,,,,,,
332.29,252.95,221.88,-48.19,-2.003,0.39,48.229,,,,,,,,
332.29,232.95,221.88,-48.15,-1.95,0.41,48.189,,,,,,,,
312.29,232.95,221.88,-48.02,-1.854,0.45,48.054,,,,,,,,
292.29,232.95,221.88,-47.8,-1.747,0.46,47.835,,,,,,,,
272.29,232.95,221.88,-47.5,-1.684,0.46,47.629,,,,,,,,
252.29,232.95,221.88,-47.41,-1.566,0.45,47.442,,,,,,,,
232.29,232.95,221.88,-47.58,-1.567,0.39,47.493,,,,,,,,
212.29,232.95,221.88,-47.79,-1.621,0.4,47.819,,,,,,,,
192.29,232.95,221.88,-47.97,-1.689,0.41,48.006,,,,,,,,
172.29,232.95,221.88,-48.14,-1.803,0.39,48.172,,,,,,,,
152.29,232.95,221.88,-48.22,-1.878,0.38,48.203,,,,,,,,
132.29,232.95,221.88,-48.24,-1.925,0.35,48.262,,,,,,,,
132.29,212.95,221.88,-48.19,-1.986,0.32,48.227,,,,,,,,
152.29,212.95,221.88,-48.06,-2.091,0.27,48.15,,,,,,,,
172.29,212.95,221.88,-47.83,-2.187,0.25,47.961,,,,,,,,
192.29,212.95,221.88,-47.61,-2.248,0.19,47.66,,,,,,,,
212.29,212.95,221.88,-47.47,-2.359,0.14,47.567,,,,,,,,
232.29,212.95,221.88,-47.61,-2.371,0.09,47.667,,,,,,,,
252.29,212.95,221.88,-47.92,-2.272,0.16,47.971,,,,,,,,
272.29,212.95,221.88,-48.07,-2.205,0.21,48.125,,,,,,,,
292.29,212.95,221.88,-48.24,-2.154,0.25,48.25,,,,,,,,
312.29,212.95,221.88,-48.29,-2.052,0.3,48.332,,,,,,,,
332.29,212.95,221.88,-48.3,-2.006,0.32,48.348,,,,,,,,
332.29,192.95,221.88,-48.22,-1.894,0.36,48.294,,,,,,,,
312.29,192.95,221.88,-48.12,-1.85,0.38,48.262,,,,,,,,
292.29,192.95,221.88,-47.9,-1.764,0.36,48.012,,,,,,,,
272.29,192.95,221.88,-47.7,-1.719,0.35,47.733,,,,,,,,
252.29,192.95,221.88,-47.64,-1.671,0.33,47.618,,,,,,,,
232.29,192.95,221.88,-47.81,-1.653,0.3,47.834,,,,,,,,
212.29,192.95,221.88,-47.99,-1.698,0.34,48.025,,,,,,,,
192.29,192.95,221.88,-48.2,-1.78,0.33,48.09,,,,,,,,
172.29,192.95,221.88,-48.31,-1.814,0.34,48.344,,,,,,,,
152.29,192.95,221.88,-48.39,-1.895,0.33,48.402,,,,,,,,
132.29,192.95,221.88,-48.41,-1.933,0.29,48.451,,,,,,,,
132.29,172.95,221.88,-48.36,-2.01,0.26,48.425,,,,,,,,
152.29,172.95,221.88,-48.28,-2.05,0.21,48.319,,,,,,,,
172.29,172.95,221.88,-48.1,-2.125,0.14,48.151,,,,,,,,
192.29,172.95,221.88,-47.85,-2.224,0.04,47.997,,,,,,,,
212.29,172.95,221.88,-47.79,-2.279,0,47.846,,,,,,,,
232.29,172.95,221.88,-48.04,-2.273,-0.01,48.089,,,,,,,,
252.29,172.95,221.88,-48.27,-2.175,0.12,48.241,,,,,,,,
272.29,172.95,221.88,-48.37,-2.13,0.12,48.316,,,,,,,,
292.29,172.95,221.88,-48.46,-2.093,0.21,48.502,,,,,,,,
312.29,172.95,221.88,-48.51,-2.047,0.26,48.557,,,,,,,,
332.29,172.95,221.88,-48.51,-1.982,0.31,48.555,,,,,,,,
312.29,152.95,221.88,-48.5,-1.952,0.32,48.535,,,,,,,,
292.29,152.95,221.88,-48.41,-1.895,0.35,48.447,,,,,,,,
272.29,152.95,221.88,-48.19,-1.825,0.31,48.229,,,,,,,,
252.29,152.95,221.88,-47.96,-1.806,0.27,48.068,,,,,,,,
232.29,152.95,221.88,-48.19,-1.787,0.28,48.225,,,,,,,,
212.29,152.95,221.88,-48.4,-1.867,0.35,48.438,,,,,,,,
192.29,152.95,221.88,-48.48,-1.875,0.34,48.52,,,,,,,,
172.29,152.95,221.88,-48.57,-1.879,0.34,48.603,,,,,,,,
152.29,152.95,221.88,-48.62,-1.919,0.33,48.621,,,,,,,,
172.29,132.95,221.88,-48.64,-1.938,0.31,48.678,,,,,,,,
192.29,132.95,221.88,-48.6,-1.981,0.26,48.643,,,,,,,,
212.29,132.95,221.88,-48.48,-2.057,0.17,48.526,,,,,,,,
232.29,132.95,221.88,-48.34,-2.085,0.15,48.425,,,,,,,,
252.29,132.95,221.88,-48.48,-2.117,0.18,48.521,,,,,,,,
272.29,132.95,221.88,-48.65,-2.1,0.19,48.647,,,,,,,,
292.29,132.95,221.88,-48.7,-2.025,0.27,48.742,,,,,,,,
272.29,132.95,241.88,-48.72,-1.992,0.33,48.766,,,,,,,,
252.29,132.95,241.88,-48.72,-1.957,0.38,48.765,,,,,,,,
232.29,132.95,241.88,-48.69,-1.944,0.37,48.734,,,,,,,,
212.29,132.95,241.88,-48.6,-1.924,0.35,48.673,,,,,,,,
192.29,132.95,241.88,-48.69,-1.872,0.29,48.725,,,,,,,,
152.29,152.95,241.88,-48.8,-1.879,0.27,48.838,,,,,,,,
172.29,152.95,241.88,-48.84,-1.909,0.3,48.875,,,,,,,,
192.29,152.95,241.88,-48.82,-1.994,0.17,48.856,,,,,,,,
212.29,152.95,241.88,-48.67,-2.092,0.08,48.718,,,,,,,,
232.29,152.95,241.88,-48.56,-2.16,0.08,48.611,,,,,,,,
252.29,152.95,241.88,-48.51,-2.222,0.03,48.541,,,,,,,,
272.29,152.95,241.88,-48.59,-2.207,0.06,48.636,,,,,,,,
292.29,152.95,241.88,-48.68,-2.162,0.11,48.709,,,,,,,,
312.29,152.95,241.88,-48.71,-2.053,0.19,48.756,,,,,,,,
312.29,172.95,241.88,-48.74,-2.006,0.22,48.778,,,,,,,,
292.29,172.95,241.88,-48.69,-1.915,0.22,48.724,,,,,,,,
272.29,172.95,241.88,-48.61,-1.817,0.22,48.658,,,,,,,,
252.29,172.95,241.88,-48.46,-1.775,0.21,48.549,,,,,,,,
232.29,172.95,241.88,-48.36,-1.744,0.13,48.389,,,,,,,,
212.29,172.95,241.88,-48.24,-1.709,0.13,48.272,,,,,,,,
192.29,172.95,241.88,-48.43,-1.676,0.19,48.324,,,,,,,,
172.29,172.95,241.88,-48.51,-1.724,0.21,48.539,,,,,,,,
152.29,172.95,241.88,-48.6,-1.844,0.2,48.607,,,,,,,,
132.29,192.95,241.88,-48.62,-1.901,0.19,48.653,,,,,,,,
152.29,192.95,241.88,-48.56,-2.019,0.12,48.619,,,,,,,,
172.29,192.95,241.88,-48.42,-2.183,0.01,48.503,,,,,,,,
192.29,192.95,241.88,-48.31,-2.229,-0.07,48.361,,,,,,,,
212.29,192.95,241.88,-48.02,-2.37,-0.15,48.306,,,,,,,,
232.29,192.95,241.88,-47.89,-2.458,-0.13,47.949,,,,,,,,
252.29,192.95,241.88,-48.11,-2.468,-0.04,48.177,,,,,,,,
272.29,192.95,241.88,-48.26,-2.371,0.05,48.323,,,,,,,,
292.29,192.95,241.88,-48.41,-2.189,0.12,48.411,,,,,,,,
312.29,192.95,241.88,-48.47,-2.118,0.17,48.514,,,,,,,,
332.29,192.95,241.88,-48.48,-1.966,0.22,48.518,,,,,,,,
332.29,212.95,241.88,-48.41,-1.83,0.23,48.479,,,,,,,,
312.29,212.95,241.88,-48.3,-1.759,0.23,48.336,,,,,,,,
292.29,212.95,241.88,-48.12,-1.687,0.2,48.206,,,,,,,,
272.29,212.95,241.88,-47.92,-1.55,0.15,47.946,,,,,,,,
252.29,212.95,241.88,-47.69,-1.419,0.15,47.787,,,,,,,,
232.29,212.95,241.88,-47.68,-1.377,0.23,47.705,,,,,,,,
212.29,212.95,241.88,-47.98,-1.449,0.26,47.999,,,,,,,,
192.29,212.95,241.88,-48.2,-1.537,0.28,48.16,,,,,,,,
172.29,212.95,241.88,-48.31,-1.674,0.28,48.335,,,,,,,,
152.29,212.95,241.88,-48.36,-1.756,0.26,48.389,,,,,,,,
132.29,212.95,241.88,-48.38,-1.858,0.24,48.416,,,,,,,,
132.29,232.95,241.88,-48.32,-2.027,0.21,48.359,,,,,,,,
152.29,232.95,241.88,-48.22,-2.114,0.15,48.268,,,,,,,,
172.29,232.95,241.88,-48.04,-2.291,0.09,48.091,,,,,,,,
192.29,232.95,241.88,-47.76,-2.483,-0.02,47.82,,,,,,,,
212.29,232.95,241.88,-47.59,-2.586,-0.02,47.664,,,,,,,,
232.29,232.95,241.88,-47.57,-2.669,0.12,47.57,,,,,,,,
252.29,232.95,241.88,-47.78,-2.601,0.16,47.849,,,,,,,,
272.29,232.95,241.88,-48.05,-2.397,0.2,48.017,,,,,,,,
292.29,232.95,241.88,-48.21,-2.305,0.25,48.233,,,,,,,,
312.29,232.95,241.88,-48.29,-2.139,0.28,48.266,,,,,,,,
332.29,232.95,241.88,-48.29,-1.954,0.33,48.335,,,,,,,,
332.29,252.95,241.88,-48.24,-1.861,0.33,48.335,,,,,,,,
312.29,252.95,241.88,-48.13,-1.769,0.34,48.164,,,,,,,,
292.29,252.95,241.88,-47.93,-1.578,0.35,47.956,,,,,,,,
272.29,252.95,241.88,-47.64,-1.432,0.34,47.881,,,,,,,,
252.29,252.95,241.88,-47.52,-1.347,0.36,47.537,,,,,,,,
232.29,252.95,241.88,-47.6,-1.259,0.44,47.53,,,,,,,,
212.29,252.95,241.88,-47.81,-1.322,0.45,47.827,,,,,,,,
192.29,252.95,241.88,-48.04,-1.432,0.43,47.996,,,,,,,,
172.29,252.95,241.88,-48.16,-1.634,0.41,48.185,,,,,,,,
152.29,252.95,241.88,-48.23,-1.726,0.39,48.26,,,,,,,,
