# COSI2 B0 scan,,,,,,,,,,,,,,,,
# time 2024-08-22 17:33:38.691408,,,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_6mm_ball_V21_R120_2s_waiting_lcdoff,,,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,,,
272.29,252.95,141.88,-47.993,-2.357,0.616,48.055,,,,,,,,,,
292.29,252.95,141.88,-47.806,-2.52,0.642,47.877,,,,,,,,,,
312.29,252.95,141.88,-47.583,-2.691,0.658,47.664,,,,,,,,,,
332.29,252.95,141.88,-47.284,-2.928,0.657,47.382,,,,,,,,,,
332.29,232.95,141.88,-47.382,-2.886,0.813,47.477,,,,,,,,,,
312.29,232.95,141.88,-47.644,-2.691,0.814,47.727,,,,,,,,,,
292.29,232.95,141.88,-47.874,-2.512,0.788,47.944,,,,,,,,,,
272.29,232.95,141.88,-48.051,-2.356,0.756,48.115,,,,,,,,,,
252.29,232.95,141.88,-48.186,-2.187,0.697,48.24,,,,,,,,,,
232.29,232.95,141.88,-48.249,-2.013,0.661,48.296,,,,,,,,,,
212.29,232.95,141.88,-48.244,-1.831,0.616,48.283,,,,,,,,,,
192.29,232.95,141.88,-48.175,-1.638,0.588,48.208,,,,,,,,,,
172.29,232.95,141.88,-48.035,-1.456,0.553,48.06,,,,,,,,,,
152.29,232.95,141.88,-47.842,-1.25,0.533,47.862,,,,,,,,,,
132.29,232.95,141.88,-47.597,-1.019,0.554,47.611,,,,,,,,,,
132.29,212.95,141.88,-47.71,-1.067,0.751,47.728,,,,,,,,,,
152.29,212.95,141.88,-47.949,-1.29,0.698,47.971,,,,,,,,,,
172.29,212.95,141.88,-48.137,-1.47,0.687,48.163,,,,,,,,,,
192.29,212.95,141.88,-48.265,-1.643,0.687,48.298,,,,,,,,,,
212.29,212.95,141.88,-48.332,-1.827,0.718,48.371,,,,,,,,,,
232.29,212.95,141.88,-48.346,-2,0.743,48.393,,,,,,,,,,
252.29,212.95,141.88,-48.279,-2.159,0.802,48.334,,,,,,,,,,
272.29,212.95,141.88,-48.164,-2.33,0.851,48.224,,,,,,,,,,
292.29,212.95,141.88,-47.992,-2.485,0.914,48.065,,,,,,,,,,
312.29,212.95,141.88,-47.767,-2.689,0.985,47.85,,,,,,,,,,
332.29,212.95,141.88,-47.442,-3.009,1.079,47.552,,,,,,,,,,
312.29,192.95,141.88,-47.953,-2.618,1.129,48.038,,,,,,,,,,
292.29,192.95,141.88,-48.163,-2.436,1.03,48.236,,,,,,,,,,
272.29,192.95,141.88,-48.32,-2.282,0.935,48.382,,,,,,,,,,
252.29,192.95,141.88,-48.422,-2.138,0.877,48.479,,,,,,,,,,
232.29,192.95,141.88,-48.477,-1.989,0.816,48.525,,,,,,,,,,
212.29,192.95,141.88,-48.469,-1.83,0.789,48.514,,,,,,,,,,
192.29,192.95,141.88,-48.408,-1.666,0.775,48.443,,,,,,,,,,
172.29,192.95,141.88,-48.287,-1.509,0.779,48.319,,,,,,,,,,
152.29,192.95,141.88,-48.123,-1.345,0.795,48.149,,,,,,,,,,
152.29,172.95,141.88,-48.347,-1.435,0.903,48.377,,,,,,,,,,
172.29,172.95,141.88,-48.492,-1.571,0.818,48.523,,,,,,,,,,
192.29,172.95,141.88,-48.585,-1.703,0.808,48.621,,,,,,,,,,
212.29,172.95,141.88,-48.634,-1.842,0.811,48.676,,,,,,,,,,
232.29,172.95,141.88,-48.634,-1.972,0.847,48.682,,,,,,,,,,
252.29,172.95,141.88,-48.6,-2.103,0.894,48.653,,,,,,,,,,
