# COSI2 B0 scan,,,,,,
# time 2024-05-22 18:55:30.362520,,,,,,
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm,,,,
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_no_magnet_80mm_8pts,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
204.37,200.43,279.13,-47.5,-0.826,1.994,47.549
183.03,189.77,279.13,-47.534,-0.815,1.965,47.578
193.7,189.77,279.13,-47.518,-0.823,1.979,47.561
204.37,189.77,279.13,-47.513,-0.829,1.987,47.563
215.03,189.77,279.13,-47.508,-0.824,2.001,47.558
225.7,189.77,279.13,-47.504,-0.829,2.007,47.551
236.37,189.77,279.13,-47.508,-0.831,2.019,47.559
247.03,189.77,279.13,-47.51,-0.832,2.034,47.558
257.7,189.77,279.13,-47.516,-0.834,2.046,47.569
268.37,189.77,279.13,-47.527,-0.838,2.064,47.579
279.03,189.77,279.13,-47.54,-0.83,2.074,47.592
289.7,189.77,279.13,-47.564,-0.836,2.091,47.617
300.37,189.77,279.13,-47.579,-0.837,2.114,47.633
321.7,179.1,279.13,-47.669,-0.832,2.094,47.721
311.03,179.1,279.13,-47.627,-0.831,2.094,47.682
300.37,179.1,279.13,-47.594,-0.829,2.087,47.645
289.7,179.1,279.13,-47.566,-0.83,2.077,47.619
279.03,179.1,279.13,-47.549,-0.829,2.066,47.601
268.37,179.1,279.13,-47.539,-0.83,2.05,47.59
257.7,179.1,279.13,-47.527,-0.833,2.043,47.579
247.03,179.1,279.13,-47.52,-0.831,2.025,47.572
236.37,179.1,279.13,-47.515,-0.829,2.014,47.564
225.7,179.1,279.13,-47.513,-0.827,2.006,47.562
215.03,179.1,279.13,-47.526,-0.828,1.994,47.572
204.37,179.1,279.13,-47.522,-0.825,1.989,47.572
193.7,179.1,279.13,-47.526,-0.82,1.979,47.576
183.03,179.1,279.13,-47.544,-0.816,1.965,47.59
172.37,168.43,279.13,-47.561,-0.818,1.969,47.608
183.03,168.43,279.13,-47.547,-0.824,1.965,47.596
193.7,168.43,279.13,-47.534,-0.82,1.981,47.583
204.37,168.43,279.13,-47.531,-0.823,1.984,47.58
215.03,168.43,279.13,-47.53,-0.83,1.993,47.578
225.7,168.43,279.13,-47.527,-0.831,1.994,47.577
236.37,168.43,279.13,-47.529,-0.832,2.004,47.577
247.03,168.43,279.13,-47.529,-0.835,2.021,47.58
257.7,168.43,279.13,-47.535,-0.831,2.025,47.59
268.37,168.43,279.13,-47.548,-0.834,2.032,47.599
279.03,168.43,279.13,-47.56,-0.83,2.039,47.61
289.7,168.43,279.13,-47.582,-0.826,2.047,47.63
300.37,168.43,279.13,-47.605,-0.834,2.051,47.652
311.03,168.43,279.13,-47.635,-0.827,2.055,47.688
321.7,157.77,279.13,-47.661,-0.821,2.018,47.711
311.03,157.77,279.13,-47.628,-0.823,2.025,47.678
300.37,157.77,279.13,-47.606,-0.827,2.029,47.658
289.7,157.77,279.13,-47.588,-0.826,2.027,47.641
279.03,157.77,279.13,-47.564,-0.831,2.017,47.614
268.37,157.77,279.13,-47.554,-0.834,2.025,47.604
257.7,157.77,279.13,-47.546,-0.834,2.009,47.596
247.03,157.77,279.13,-47.539,-0.833,2.006,47.589
236.37,157.77,279.13,-47.532,-0.831,2,47.581
225.7,157.77,279.13,-47.533,-0.832,1.995,47.581
215.03,157.77,279.13,-47.535,-0.826,1.991,47.582
204.37,157.77,279.13,-47.54,-0.827,1.981,47.587
193.7,157.77,279.13,-47.542,-0.83,1.98,47.59
183.03,157.77,279.13,-47.553,-0.822,1.971,47.601
172.37,147.1,279.13,-47.568,-0.826,1.965,47.614
183.03,147.1,279.13,-47.561,-0.824,1.967,47.609
193.7,147.1,279.13,-47.551,-0.828,1.975,47.597
204.37,147.1,279.13,-47.542,-0.829,1.976,47.589
215.03,147.1,279.13,-47.534,-0.83,1.982,47.583
225.7,147.1,279.13,-47.534,-0.837,1.988,47.582
236.37,147.1,279.13,-47.54,-0.837,1.987,47.585
247.03,147.1,279.13,-47.54,-0.841,1.993,47.59
257.7,147.1,279.13,-47.548,-0.836,2.002,47.599
268.37,147.1,279.13,-47.562,-0.829,2.001,47.614
279.03,147.1,279.13,-47.574,-0.833,2.003,47.623
289.7,147.1,279.13,-47.588,-0.833,2.005,47.639
300.37,147.1,279.13,-47.603,-0.828,2.002,47.654
311.03,147.1,279.13,-47.631,-0.822,2.002,47.683
321.7,136.43,279.13,-47.65,-0.819,1.963,47.697
311.03,136.43,279.13,-47.627,-0.815,1.982,47.675
300.37,136.43,279.13,-47.607,-0.822,1.988,47.655
289.7,136.43,279.13,-47.591,-0.827,1.992,47.639
279.03,136.43,279.13,-47.572,-0.832,1.986,47.622
268.37,136.43,279.13,-47.561,-0.833,1.991,47.61
257.7,136.43,279.13,-47.551,-0.831,1.986,47.599
247.03,136.43,279.13,-47.549,-0.836,1.982,47.595
236.37,136.43,279.13,-47.542,-0.838,1.98,47.589
225.7,136.43,279.13,-47.547,-0.841,1.974,47.59
215.03,136.43,279.13,-47.543,-0.829,1.984,47.59
204.37,136.43,279.13,-47.543,-0.832,1.97,47.59
193.7,136.43,279.13,-47.55,-0.828,1.971,47.599
183.03,136.43,279.13,-47.559,-0.832,1.968,47.607
172.37,125.77,279.13,-47.571,-0.831,1.968,47.619
183.03,125.77,279.13,-47.564,-0.833,1.973,47.606
193.7,125.77,279.13,-47.549,-0.837,1.968,47.6
204.37,125.77,279.13,-47.541,-0.839,1.967,47.592
215.03,125.77,279.13,-47.537,-0.843,1.969,47.587
225.7,125.77,279.13,-47.544,-0.837,1.975,47.591
236.37,125.77,279.13,-47.545,-0.839,1.973,47.591
247.03,125.77,279.13,-47.55,-0.844,1.969,47.599
257.7,125.77,279.13,-47.553,-0.845,1.98,47.601
268.37,125.77,279.13,-47.558,-0.842,1.974,47.608
279.03,125.77,279.13,-47.578,-0.832,1.965,47.624
289.7,125.77,279.13,-47.582,-0.829,1.965,47.63
300.37,125.77,279.13,-47.603,-0.82,1.96,47.651
311.03,125.77,279.13,-47.623,-0.821,1.954,47.667
321.7,115.1,279.13,-47.626,-0.812,1.932,47.672
311.03,115.1,279.13,-47.615,-0.816,1.951,47.664
300.37,115.1,279.13,-47.597,-0.822,1.956,47.644
289.7,115.1,279.13,-47.579,-0.836,1.962,47.628
279.03,115.1,279.13,-47.569,-0.833,1.963,47.617
268.37,115.1,279.13,-47.559,-0.839,1.972,47.607
257.7,115.1,279.13,-47.552,-0.842,1.965,47.601
247.03,115.1,279.13,-47.546,-0.844,1.966,47.598
236.37,115.1,279.13,-47.541,-0.845,1.966,47.593
225.7,115.1,279.13,-47.547,-0.845,1.972,47.594
215.03,115.1,279.13,-47.546,-0.84,1.968,47.593
204.37,115.1,279.13,-47.543,-0.843,1.97,47.593
193.7,115.1,279.13,-47.554,-0.846,1.973,47.599
183.03,115.1,279.13,-47.56,-0.841,1.973,47.608
172.37,104.43,279.13,-47.573,-0.846,1.975,47.62
183.03,104.43,279.13,-47.56,-0.846,1.971,47.612
193.7,104.43,279.13,-47.55,-0.848,1.967,47.599
204.37,104.43,279.13,-47.538,-0.85,1.963,47.587
215.03,104.43,279.13,-47.539,-0.847,1.961,47.587
225.7,104.43,279.13,-47.537,-0.844,1.962,47.585
236.37,104.43,279.13,-47.542,-0.853,1.963,47.589
247.03,104.43,279.13,-47.541,-0.849,1.956,47.593
257.7,104.43,279.13,-47.548,-0.842,1.962,47.596
268.37,104.43,279.13,-47.56,-0.841,1.952,47.601
279.03,104.43,279.13,-47.568,-0.834,1.942,47.616
289.7,104.43,279.13,-47.582,-0.833,1.939,47.627
300.37,104.43,279.13,-47.59,-0.829,1.936,47.636
311.03,104.43,279.13,-47.6,-0.82,1.929,47.646
311.03,93.77,279.13,-47.602,-0.823,1.918,47.647
300.37,93.77,279.13,-47.589,-0.83,1.926,47.634
289.7,93.77,279.13,-47.573,-0.832,1.934,47.618
279.03,93.77,279.13,-47.562,-0.841,1.942,47.608
268.37,93.77,279.13,-47.558,-0.843,1.944,47.603
257.7,93.77,279.13,-47.548,-0.847,1.952,47.598
247.03,93.77,279.13,-47.538,-0.852,1.957,47.583
236.37,93.77,279.13,-47.535,-0.849,1.964,47.587
225.7,93.77,279.13,-47.538,-0.853,1.966,47.586
215.03,93.77,279.13,-47.538,-0.851,1.968,47.587
204.37,93.77,279.13,-47.54,-0.847,1.971,47.588
193.7,93.77,279.13,-47.546,-0.847,1.967,47.594
193.7,83.1,279.13,-47.548,-0.857,1.976,47.597
204.37,83.1,279.13,-47.538,-0.854,1.969,47.587
215.03,83.1,279.13,-47.533,-0.856,1.962,47.578
225.7,83.1,279.13,-47.531,-0.862,1.962,47.58
236.37,83.1,279.13,-47.531,-0.859,1.952,47.576
247.03,83.1,279.13,-47.538,-0.857,1.947,47.582
257.7,83.1,279.13,-47.536,-0.85,1.945,47.581
268.37,83.1,279.13,-47.547,-0.851,1.942,47.59
279.03,83.1,279.13,-47.556,-0.841,1.926,47.599
289.7,83.1,279.13,-47.571,-0.837,1.916,47.614
289.7,72.43,279.13,-47.554,-0.841,1.903,47.602
279.03,72.43,279.13,-47.545,-0.848,1.927,47.593
268.37,72.43,279.13,-47.536,-0.852,1.936,47.583
257.7,72.43,279.13,-47.54,-0.857,1.943,47.588
247.03,72.43,279.13,-47.532,-0.865,1.945,47.58
236.37,72.43,279.13,-47.521,-0.864,1.953,47.574
225.7,72.43,279.13,-47.528,-0.859,1.96,47.573
215.03,72.43,279.13,-47.524,-0.86,1.962,47.575
215.03,61.77,289.8,-47.524,-0.859,1.956,47.57
225.7,61.77,289.8,-47.523,-0.86,1.952,47.57
236.37,61.77,289.8,-47.519,-0.865,1.941,47.568
247.03,61.77,289.8,-47.522,-0.868,1.937,47.569
257.7,61.77,289.8,-47.53,-0.863,1.929,47.574
268.37,61.77,289.8,-47.532,-0.867,1.918,47.584
300.37,72.43,289.8,-47.571,-0.839,1.882,47.616
289.7,72.43,289.8,-47.562,-0.847,1.899,47.609
279.03,72.43,289.8,-47.55,-0.85,1.92,47.595
268.37,72.43,289.8,-47.539,-0.855,1.924,47.584
257.7,72.43,289.8,-47.533,-0.858,1.931,47.58
247.03,72.43,289.8,-47.529,-0.865,1.934,47.575
236.37,72.43,289.8,-47.528,-0.864,1.943,47.575
225.7,72.43,289.8,-47.53,-0.858,1.944,47.574
215.03,72.43,289.8,-47.526,-0.86,1.953,47.571
204.37,72.43,289.8,-47.533,-0.857,1.959,47.577
183.03,83.1,289.8,-47.561,-0.842,1.966,47.609
193.7,83.1,289.8,-47.536,-0.846,1.956,47.584
204.37,83.1,289.8,-47.538,-0.85,1.958,47.586
215.03,83.1,289.8,-47.538,-0.849,1.951,47.584
225.7,83.1,289.8,-47.527,-0.856,1.945,47.578
236.37,83.1,289.8,-47.534,-0.857,1.944,47.581
247.03,83.1,289.8,-47.538,-0.858,1.931,47.585
257.7,83.1,289.8,-47.546,-0.855,1.931,47.591
268.37,83.1,289.8,-47.553,-0.85,1.924,47.598
279.03,83.1,289.8,-47.559,-0.851,1.912,47.606
289.7,83.1,289.8,-47.573,-0.844,1.904,47.617
300.37,83.1,289.8,-47.596,-0.835,1.897,47.641
311.03,93.77,289.8,-47.61,-0.826,1.909,47.655
300.37,93.77,289.8,-47.596,-0.826,1.922,47.646
289.7,93.77,289.8,-47.585,-0.834,1.924,47.629
279.03,93.77,289.8,-47.571,-0.841,1.929,47.617
268.37,93.77,289.8,-47.561,-0.843,1.94,47.608
257.7,93.77,289.8,-47.55,-0.844,1.937,47.594
247.03,93.77,289.8,-47.544,-0.844,1.95,47.589
236.37,93.77,289.8,-47.542,-0.849,1.958,47.593
225.7,93.77,289.8,-47.54,-0.851,1.952,47.583
215.03,93.77,289.8,-47.536,-0.846,1.96,47.584
204.37,93.77,289.8,-47.541,-0.847,1.956,47.587
193.7,93.77,289.8,-47.547,-0.839,1.962,47.595
172.37,104.43,289.8,-47.57,-0.831,1.962,47.619
183.03,104.43,289.8,-47.555,-0.834,1.957,47.602
193.7,104.43,289.8,-47.555,-0.833,1.957,47.602
204.37,104.43,289.8,-47.548,-0.84,1.956,47.596
215.03,104.43,289.8,-47.543,-0.837,1.956,47.591
225.7,104.43,289.8,-47.542,-0.849,1.952,47.589
236.37,104.43,289.8,-47.543,-0.849,1.951,47.591
247.03,104.43,289.8,-47.545,-0.849,1.946,47.594
257.7,104.43,289.8,-47.557,-0.847,1.951,47.605
268.37,104.43,289.8,-47.564,-0.844,1.942,47.611
279.03,104.43,289.8,-47.576,-0.833,1.934,47.623
289.7,104.43,289.8,-47.583,-0.836,1.931,47.631
300.37,104.43,289.8,-47.602,-0.83,1.928,47.648
311.03,104.43,289.8,-47.617,-0.824,1.924,47.663
321.7,115.1,289.8,-47.635,-0.818,1.922,47.682
311.03,115.1,289.8,-47.618,-0.821,1.943,47.668
300.37,115.1,289.8,-47.605,-0.827,1.948,47.652
289.7,115.1,289.8,-47.588,-0.83,1.956,47.636
279.03,115.1,289.8,-47.579,-0.833,1.954,47.627
268.37,115.1,289.8,-47.561,-0.838,1.96,47.611
257.7,115.1,289.8,-47.558,-0.838,1.961,47.605
247.03,115.1,289.8,-47.546,-0.835,1.951,47.593
236.37,115.1,289.8,-47.538,-0.842,1.958,47.586
225.7,115.1,289.8,-47.537,-0.84,1.962,47.585
215.03,115.1,289.8,-47.543,-0.836,1.961,47.59
204.37,115.1,289.8,-47.548,-0.834,1.961,47.596
193.7,115.1,289.8,-47.56,-0.83,1.966,47.608
183.03,115.1,289.8,-47.57,-0.827,1.963,47.618
172.37,125.77,289.8,-47.579,-0.822,1.957,47.63
183.03,125.77,289.8,-47.561,-0.825,1.961,47.613
193.7,125.77,289.8,-47.555,-0.824,1.957,47.602
204.37,125.77,289.8,-47.55,-0.83,1.96,47.595
215.03,125.77,289.8,-47.546,-0.835,1.961,47.593
225.7,125.77,289.8,-47.544,-0.834,1.967,47.59
236.37,125.77,289.8,-47.546,-0.839,1.965,47.597
247.03,125.77,289.8,-47.554,-0.836,1.97,47.602
257.7,125.77,289.8,-47.559,-0.838,1.974,47.61
268.37,125.77,289.8,-47.564,-0.831,1.967,47.611
279.03,125.77,289.8,-47.577,-0.827,1.961,47.626
289.7,125.77,289.8,-47.593,-0.829,1.964,47.639
300.37,125.77,289.8,-47.612,-0.82,1.956,47.662
311.03,125.77,289.8,-47.627,-0.815,1.953,47.674
321.7,136.43,289.8,-47.657,-0.818,1.964,47.706
311.03,136.43,289.8,-47.64,-0.815,1.975,47.681
300.37,136.43,289.8,-47.612,-0.824,1.983,47.662
289.7,136.43,289.8,-47.593,-0.824,1.98,47.641
279.03,136.43,289.8,-47.583,-0.826,1.984,47.631
268.37,136.43,289.8,-47.572,-0.832,1.983,47.615
257.7,136.43,289.8,-47.554,-0.83,1.983,47.6
247.03,136.43,289.8,-47.549,-0.831,1.98,47.597
236.37,136.43,289.8,-47.546,-0.83,1.97,47.594
225.7,136.43,289.8,-47.546,-0.829,1.967,47.593
215.03,136.43,289.8,-47.541,-0.829,1.971,47.59
204.37,136.43,289.8,-47.543,-0.822,1.965,47.588
193.7,136.43,289.8,-47.551,-0.82,1.961,47.595
183.03,136.43,289.8,-47.566,-0.813,1.958,47.611
172.37,147.1,289.8,-47.569,-0.81,1.958,47.619
183.03,147.1,289.8,-47.559,-0.812,1.961,47.606
193.7,147.1,289.8,-47.552,-0.818,1.963,47.6
204.37,147.1,289.8,-47.541,-0.82,1.964,47.593
215.03,147.1,289.8,-47.539,-0.825,1.974,47.587
225.7,147.1,289.8,-47.538,-0.828,1.975,47.586
236.37,147.1,289.8,-47.539,-0.823,1.984,47.588
247.03,147.1,289.8,-47.546,-0.831,1.984,47.594
257.7,147.1,289.8,-47.553,-0.828,1.993,47.602
268.37,147.1,289.8,-47.565,-0.827,1.995,47.615
279.03,147.1,289.8,-47.574,-0.827,2,47.623
289.7,147.1,289.8,-47.601,-0.821,2.002,47.649
300.37,147.1,289.8,-47.615,-0.818,2.001,47.663
311.03,147.1,289.8,-47.642,-0.82,1.993,47.688
321.7,157.77,289.8,-47.672,-0.825,2.007,47.721
311.03,157.77,289.8,-47.648,-0.816,2.025,47.698
300.37,157.77,289.8,-47.611,-0.82,2.03,47.664
289.7,157.77,289.8,-47.593,-0.821,2.025,47.644
279.03,157.77,289.8,-47.577,-0.824,2.011,47.627
268.37,157.77,289.8,-47.563,-0.825,2.011,47.613
257.7,157.77,289.8,-47.553,-0.825,2.008,47.6
247.03,157.77,289.8,-47.537,-0.83,2.003,47.585
236.37,157.77,289.8,-47.532,-0.83,1.993,47.583
225.7,157.77,289.8,-47.537,-0.824,1.981,47.586
215.03,157.77,289.8,-47.536,-0.816,1.978,47.584
204.37,157.77,289.8,-47.54,-0.812,1.969,47.587
193.7,157.77,289.8,-47.544,-0.813,1.964,47.589
183.03,157.77,289.8,-47.556,-0.811,1.963,47.598
183.03,168.43,289.8,-47.548,-0.811,1.961,47.598
193.7,168.43,289.8,-47.54,-0.805,1.968,47.589
204.37,168.43,289.8,-47.534,-0.811,1.978,47.581
215.03,168.43,289.8,-47.531,-0.82,1.988,47.582
225.7,168.43,289.8,-47.521,-0.822,1.996,47.57
236.37,168.43,289.8,-47.528,-0.822,2.005,47.578
247.03,168.43,289.8,-47.533,-0.824,2.005,47.583
257.7,168.43,289.8,-47.547,-0.826,2.027,47.601
268.37,168.43,289.8,-47.553,-0.826,2.032,47.605
279.03,168.43,289.8,-47.565,-0.826,2.041,47.617
289.7,168.43,289.8,-47.586,-0.828,2.047,47.641
300.37,168.43,289.8,-47.612,-0.824,2.055,47.664
311.03,179.1,289.8,-47.635,-0.828,2.094,47.689
300.37,179.1,289.8,-47.603,-0.835,2.091,47.656
289.7,179.1,289.8,-47.575,-0.829,2.076,47.628
279.03,179.1,289.8,-47.553,-0.826,2.061,47.605
268.37,179.1,289.8,-47.542,-0.833,2.05,47.596
257.7,179.1,289.8,-47.529,-0.83,2.034,47.583
247.03,179.1,289.8,-47.526,-0.825,2.028,47.576
236.37,179.1,289.8,-47.518,-0.829,2.008,47.569
225.7,179.1,289.8,-47.519,-0.822,2,47.571
215.03,179.1,289.8,-47.515,-0.808,1.994,47.565
204.37,179.1,289.8,-47.521,-0.81,1.986,47.569
193.7,179.1,289.8,-47.538,-0.81,1.975,47.586
193.7,189.77,289.8,-47.524,-0.806,1.975,47.57
204.37,189.77,289.8,-47.513,-0.81,1.986,47.56
215.03,189.77,289.8,-47.51,-0.819,1.997,47.557
225.7,189.77,289.8,-47.505,-0.816,2.004,47.556
236.37,189.77,289.8,-47.509,-0.827,2.018,47.558
247.03,189.77,289.8,-47.509,-0.823,2.03,47.562
257.7,189.77,289.8,-47.522,-0.833,2.053,47.57
268.37,189.77,289.8,-47.533,-0.836,2.06,47.582
279.03,189.77,289.8,-47.542,-0.831,2.077,47.598
289.7,189.77,289.8,-47.563,-0.833,2.097,47.616
279.03,200.43,289.8,-47.526,-0.837,2.095,47.578
268.37,200.43,289.8,-47.511,-0.834,2.075,47.563
257.7,200.43,289.8,-47.506,-0.831,2.063,47.561
247.03,200.43,289.8,-47.499,-0.831,2.045,47.551
236.37,200.43,289.8,-47.494,-0.825,2.034,47.545
225.7,200.43,289.8,-47.496,-0.821,2.02,47.545
215.03,211.1,300.47,-47.481,-0.817,2.006,47.531
225.7,211.1,300.47,-47.484,-0.823,2.021,47.53
236.37,211.1,300.47,-47.478,-0.827,2.037,47.536
247.03,211.1,300.47,-47.485,-0.836,2.05,47.535
257.7,211.1,300.47,-47.491,-0.842,2.071,47.541
268.37,211.1,300.47,-47.487,-0.84,2.091,47.541
289.7,200.43,300.47,-47.533,-0.845,2.135,47.588
279.03,200.43,300.47,-47.521,-0.839,2.1,47.575
268.37,200.43,300.47,-47.51,-0.836,2.084,47.563
257.7,200.43,300.47,-47.506,-0.829,2.064,47.558
247.03,200.43,300.47,-47.5,-0.831,2.049,47.55
236.37,200.43,300.47,-47.493,-0.827,2.035,47.544
225.7,200.43,300.47,-47.493,-0.823,2.015,47.548
215.03,200.43,300.47,-47.491,-0.815,2.002,47.542
193.7,189.77,300.47,-47.515,-0.802,1.972,47.564
204.37,189.77,300.47,-47.517,-0.806,1.982,47.566
215.03,189.77,300.47,-47.508,-0.811,1.992,47.558
225.7,189.77,300.47,-47.504,-0.82,2.008,47.556
236.37,189.77,300.47,-47.502,-0.821,2.019,47.55
247.03,189.77,300.47,-47.517,-0.83,2.027,47.568
257.7,189.77,300.47,-47.518,-0.832,2.053,47.569
268.37,189.77,300.47,-47.528,-0.833,2.07,47.581
279.03,189.77,300.47,-47.541,-0.835,2.086,47.594
289.7,189.77,300.47,-47.56,-0.837,2.099,47.613
311.03,179.1,300.47,-47.637,-0.826,2.098,47.691
300.37,179.1,300.47,-47.606,-0.827,2.091,47.658
289.7,179.1,300.47,-47.577,-0.825,2.079,47.63
279.03,179.1,300.47,-47.561,-0.827,2.062,47.61
268.37,179.1,300.47,-47.543,-0.822,2.047,47.594
257.7,179.1,300.47,-47.536,-0.827,2.042,47.586
247.03,179.1,300.47,-47.523,-0.823,2.025,47.575
236.37,179.1,300.47,-47.52,-0.821,2.01,47.569
225.7,179.1,300.47,-47.513,-0.818,2.002,47.564
215.03,179.1,300.47,-47.522,-0.811,1.993,47.571
204.37,179.1,300.47,-47.526,-0.801,1.977,47.574
193.7,179.1,300.47,-47.531,-0.8,1.967,47.579
172.37,168.43,300.47,-47.562,-0.792,1.952,47.605
183.03,168.43,300.47,-47.546,-0.795,1.961,47.591
193.7,168.43,300.47,-47.537,-0.802,1.969,47.581
204.37,168.43,300.47,-47.534,-0.813,1.968,47.584
215.03,168.43,300.47,-47.525,-0.816,1.981,47.576
225.7,168.43,300.47,-47.523,-0.823,1.992,47.576
236.37,168.43,300.47,-47.532,-0.824,1.998,47.578
247.03,168.43,300.47,-47.532,-0.818,2.004,47.582
257.7,168.43,300.47,-47.547,-0.824,2.016,47.597
268.37,168.43,300.47,-47.554,-0.825,2.025,47.604
279.03,168.43,300.47,-47.571,-0.823,2.038,47.621
289.7,168.43,300.47,-47.595,-0.827,2.045,47.648
300.37,168.43,300.47,-47.622,-0.825,2.054,47.673
311.03,168.43,300.47,-47.641,-0.831,2.051,47.696
321.7,157.77,300.47,-47.67,-0.83,2.019,47.721
311.03,157.77,300.47,-47.649,-0.824,2.032,47.699
300.37,157.77,300.47,-47.612,-0.821,2.031,47.67
289.7,157.77,300.47,-47.598,-0.825,2.02,47.651
279.03,157.77,300.47,-47.577,-0.829,2.02,47.629
268.37,157.77,300.47,-47.564,-0.824,2.009,47.614
257.7,157.77,300.47,-47.552,-0.823,2.002,47.601
247.03,157.77,300.47,-47.548,-0.825,2,47.597
236.37,157.77,300.47,-47.538,-0.825,1.993,47.586
225.7,157.77,300.47,-47.532,-0.82,1.984,47.582
215.03,157.77,300.47,-47.536,-0.814,1.978,47.584
204.37,157.77,300.47,-47.538,-0.809,1.97,47.588
193.7,157.77,300.47,-47.551,-0.806,1.967,47.596
183.03,157.77,300.47,-47.553,-0.802,1.958,47.599
172.37,147.1,300.47,-47.564,-0.797,1.955,47.611
183.03,147.1,300.47,-47.557,-0.803,1.953,47.603
193.7,147.1,300.47,-47.546,-0.809,1.958,47.593
204.37,147.1,300.47,-47.543,-0.811,1.961,47.587
215.03,147.1,300.47,-47.541,-0.819,1.966,47.588
225.7,147.1,300.47,-47.541,-0.825,1.972,47.588
236.37,147.1,300.47,-47.545,-0.83,1.978,47.592
247.03,147.1,300.47,-47.547,-0.826,1.983,47.599
257.7,147.1,300.47,-47.561,-0.827,1.992,47.61
268.37,147.1,300.47,-47.567,-0.826,1.99,47.615
279.03,147.1,300.47,-47.584,-0.827,1.991,47.631
289.7,147.1,300.47,-47.602,-0.818,1.998,47.651
300.37,147.1,300.47,-47.629,-0.824,1.998,47.673
311.03,147.1,300.47,-47.651,-0.825,1.986,47.7
321.7,136.43,300.47,-47.665,-0.823,1.963,47.714
311.03,136.43,300.47,-47.645,-0.825,1.976,47.695
300.37,136.43,300.47,-47.62,-0.824,1.978,47.667
289.7,136.43,300.47,-47.603,-0.822,1.976,47.651
279.03,136.43,300.47,-47.59,-0.827,1.977,47.634
268.37,136.43,300.47,-47.575,-0.83,1.978,47.625
257.7,136.43,300.47,-47.57,-0.831,1.975,47.617
247.03,136.43,300.47,-47.555,-0.828,1.97,47.605
236.37,136.43,300.47,-47.544,-0.827,1.971,47.596
225.7,136.43,300.47,-47.543,-0.823,1.959,47.591
215.03,136.43,300.47,-47.54,-0.829,1.964,47.593
204.37,136.43,300.47,-47.551,-0.819,1.958,47.6
193.7,136.43,300.47,-47.553,-0.815,1.953,47.599
183.03,136.43,300.47,-47.565,-0.813,1.952,47.613
172.37,125.77,300.47,-47.566,-0.81,1.957,47.612
183.03,125.77,300.47,-47.559,-0.813,1.951,47.606
193.7,125.77,300.47,-47.55,-0.827,1.955,47.597
204.37,125.77,300.47,-47.549,-0.82,1.957,47.598
215.03,125.77,300.47,-47.545,-0.832,1.954,47.594
225.7,125.77,300.47,-47.55,-0.836,1.96,47.595
236.37,125.77,300.47,-47.554,-0.838,1.959,47.601
247.03,125.77,300.47,-47.555,-0.839,1.956,47.603
257.7,125.77,300.47,-47.563,-0.833,1.96,47.612
268.37,125.77,300.47,-47.574,-0.834,1.964,47.622
279.03,125.77,300.47,-47.592,-0.831,1.965,47.64
289.7,125.77,300.47,-47.605,-0.829,1.952,47.653
300.37,125.77,300.47,-47.623,-0.825,1.949,47.671
311.03,125.77,300.47,-47.643,-0.826,1.947,47.689
321.7,115.1,300.47,-47.643,-0.819,1.924,47.686
311.03,115.1,300.47,-47.633,-0.824,1.941,47.681
300.37,115.1,300.47,-47.616,-0.829,1.947,47.659
289.7,115.1,300.47,-47.598,-0.837,1.949,47.643
279.03,115.1,300.47,-47.58,-0.836,1.948,47.632
268.37,115.1,300.47,-47.575,-0.835,1.953,47.622
257.7,115.1,300.47,-47.561,-0.843,1.95,47.608
247.03,115.1,300.47,-47.549,-0.842,1.955,47.599
236.37,115.1,300.47,-47.552,-0.838,1.956,47.599
225.7,115.1,300.47,-47.549,-0.84,1.957,47.594
215.03,115.1,300.47,-47.547,-0.837,1.955,47.596
204.37,115.1,300.47,-47.548,-0.827,1.956,47.596
193.7,115.1,300.47,-47.548,-0.829,1.954,47.597
183.03,115.1,300.47,-47.553,-0.822,1.955,47.601
183.03,104.43,300.47,-47.561,-0.83,1.957,47.612
193.7,104.43,300.47,-47.551,-0.832,1.954,47.596
204.37,104.43,300.47,-47.544,-0.839,1.951,47.591
215.03,104.43,300.47,-47.545,-0.842,1.952,47.589
225.7,104.43,300.47,-47.54,-0.846,1.946,47.588
236.37,104.43,300.47,-47.549,-0.854,1.952,47.595
247.03,104.43,300.47,-47.555,-0.848,1.939,47.601
257.7,104.43,300.47,-47.56,-0.845,1.942,47.608
268.37,104.43,300.47,-47.57,-0.847,1.931,47.618
279.03,104.43,300.47,-47.587,-0.839,1.928,47.633
289.7,104.43,300.47,-47.596,-0.837,1.928,47.645
300.37,104.43,300.47,-47.609,-0.833,1.921,47.653
300.37,93.77,300.47,-47.611,-0.832,1.909,47.66
289.7,93.77,300.47,-47.594,-0.845,1.922,47.64
279.03,93.77,300.47,-47.578,-0.841,1.928,47.623
268.37,93.77,300.47,-47.568,-0.845,1.93,47.616
257.7,93.77,300.47,-47.553,-0.851,1.931,47.605
247.03,93.77,300.47,-47.55,-0.856,1.932,47.598
236.37,93.77,300.47,-47.54,-0.854,1.945,47.593
