x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0405,0.1244,-0.2464,0.0000e+00,1.1388e-08,2.0218e-08,1.0578
-0.0405,0.1380,-0.2390,0.0000e+00,2.3205e-08,-4.3039e-18,6.2832
-0.0405,0.1512,-0.2309,0.0000e+00,2.3205e-08,-2.8958e-17,6.2832
-0.0405,0.1638,-0.2221,0.0000e+00,1.3924e-08,1.8563e-08,0.9272
-0.0405,0.1760,-0.2126,0.0000e+00,1.4085e-08,1.8441e-08,0.9185
-0.0405,0.2126,-0.1760,0.0000e+00,1.5824e-09,2.3151e-08,1.5025
-0.0405,0.2221,-0.1638,0.0000e+00,-1.0585e-08,2.0650e-08,2.0445
-0.0405,0.2309,-0.1512,0.0000e+00,-1.7822e-08,1.4861e-08,2.4465
-0.0405,0.2390,-0.1380,0.0000e+00,-2.0469e-08,1.0932e-08,2.6511
-0.0405,0.2464,-0.1244,0.0000e+00,-2.1586e-08,8.5148e-09,2.7659
-0.0405,0.2529,-0.1104,0.0000e+00,-2.2274e-08,6.5046e-09,2.8575
-0.0405,0.2587,-0.0961,0.0000e+00,-2.2800e-08,4.3147e-09,2.9546
0.0045,0.2721,-0.0461,0.0000e+00,-2.0377e-08,-1.1101e-08,3.6404
0.0045,0.2743,-0.0308,0.0000e+00,-2.1025e-08,-9.8182e-09,3.5785
0.0045,0.2756,-0.0154,0.0000e+00,-2.1880e-08,-7.7296e-09,3.4812
0.0045,0.2760,0.0000,0.0000e+00,-2.2644e-08,-5.0722e-09,3.3620
0.0045,0.2756,0.0154,0.0000e+00,-2.3115e-08,-2.0434e-09,3.2298
0.0045,0.2743,0.0308,0.0000e+00,-2.3175e-08,1.1754e-09,3.0909
0.0045,0.2721,0.0461,0.0000e+00,-2.2778e-08,4.4291e-09,2.9495
0.0045,0.2587,0.0961,0.0000e+00,-1.8343e-08,1.4213e-08,2.4824
0.0045,0.2529,0.1104,0.0000e+00,-1.6220e-08,1.6594e-08,2.3448
0.0045,0.2464,0.1244,0.0000e+00,-1.3742e-08,1.8698e-08,2.2046
0.0045,0.2390,0.1380,0.0000e+00,-1.0727e-08,2.0577e-08,2.0514
0.0045,0.2309,0.1512,0.0000e+00,-2.3129e-08,1.8680e-09,3.0610
0.0045,0.2221,0.1638,0.0000e+00,2.3205e-08,1.2963e-13,0.0000
0.0045,0.2126,0.1760,0.0000e+00,2.3205e-08,3.5020e-17,0.0000
0.0045,0.1760,0.2126,0.0000e+00,2.3205e-08,2.8026e-23,0.0000
0.0045,0.1638,0.2221,0.0000e+00,2.3205e-08,6.2771e-23,0.0000
0.0045,0.1512,0.2309,0.0000e+00,2.3205e-08,2.8826e-22,0.0000
0.0045,0.1380,0.2390,0.0000e+00,2.3205e-08,3.5477e-20,0.0000
0.0045,0.1244,0.2464,0.0000e+00,-1.5457e-08,-1.7308e-08,3.9834
0.0045,0.1104,0.2529,0.0000e+00,2.3205e-08,4.0143e-17,0.0000
0.0045,0.0961,0.2587,0.0000e+00,-1.7947e-08,-1.4710e-08,3.8282
0.0045,0.0461,0.2721,0.0000e+00,2.3204e-08,-2.3428e-10,6.2731
0.0045,0.0308,0.2743,0.0000e+00,2.2471e-08,5.7909e-09,0.2522
0.0045,0.0154,0.2756,0.0000e+00,2.2777e-08,4.4339e-09,0.1923
0.0045,0.0000,0.2760,0.0000e+00,2.3035e-08,2.8002e-09,0.1210
0.0045,-0.0154,0.2756,0.0000e+00,2.3184e-08,9.8091e-10,0.0423
0.0045,-0.0308,0.2743,0.0000e+00,2.3179e-08,-1.0929e-09,6.2361
0.0045,-0.0461,0.2721,0.0000e+00,2.2974e-08,-3.2622e-09,6.1421
0.0045,-0.0961,0.2587,0.0000e+00,2.3205e-08,1.6623e-18,0.0000
0.0045,-0.1104,0.2529,0.0000e+00,2.3205e-08,7.1602e-20,0.0000
0.0045,-0.1244,0.2464,0.0000e+00,2.3205e-08,2.2095e-20,0.0000
0.0045,-0.1380,0.2390,0.0000e+00,2.3205e-08,1.1082e-20,0.0000
0.0045,-0.1512,0.2309,0.0000e+00,2.3205e-08,8.2267e-20,0.0000
0.0045,-0.1638,0.2221,0.0000e+00,2.3205e-08,3.3514e-18,0.0000
0.0045,-0.1760,0.2126,0.0000e+00,-2.0840e-09,-2.3111e-08,4.6225
0.0045,-0.2126,0.1760,0.0000e+00,-2.2005e-08,-7.3649e-09,3.4646
0.0045,-0.2221,0.1638,0.0000e+00,-2.3186e-08,-9.2232e-10,3.1814
0.0045,-0.2309,0.1512,0.0000e+00,-2.2750e-08,4.5704e-09,2.9433
0.0045,-0.2390,0.1380,0.0000e+00,-2.1331e-08,9.1360e-09,2.7369
0.0045,-0.2464,0.1244,0.0000e+00,-1.9276e-08,1.2918e-08,2.5512
0.0045,-0.2529,0.1104,0.0000e+00,-1.6831e-08,1.5974e-08,2.3823
0.0045,-0.2587,0.0961,0.0000e+00,-1.4252e-08,1.8313e-08,2.2321
0.0045,-0.2721,0.0461,0.0000e+00,-8.1830e-09,2.1714e-08,1.9312
0.0045,-0.2743,0.0308,0.0000e+00,-7.4170e-09,2.1988e-08,1.8961
0.0045,-0.2756,0.0154,0.0000e+00,-6.4568e-09,2.2288e-08,1.8528
0.0045,-0.2760,0.0000,0.0000e+00,-4.7876e-09,2.2706e-08,1.7786
0.0045,-0.2756,-0.0154,0.0000e+00,-1.8475e-09,2.3131e-08,1.6505
0.0045,-0.2743,-0.0308,0.0000e+00,3.7410e-09,2.2901e-08,1.4089
0.0045,-0.2721,-0.0461,0.0000e+00,2.2668e-08,4.9614e-09,0.2155
0.0045,-0.2587,-0.0961,0.0000e+00,2.3205e-08,4.2166e-14,0.0000
0.0045,-0.2529,-0.1104,0.0000e+00,2.3205e-08,4.2336e-15,0.0000
0.0045,-0.2464,-0.1244,0.0000e+00,2.3205e-08,1.6076e-14,0.0000
0.0045,-0.2390,-0.1380,0.0000e+00,2.3205e-08,1.2645e-12,0.0001
0.0045,-0.2309,-0.1512,0.0000e+00,2.3205e-08,5.8986e-12,0.0003
0.0045,-0.2221,-0.1638,0.0000e+00,-2.0304e-08,-1.1235e-08,3.6470
0.0045,-0.2126,-0.1760,0.0000e+00,-1.3745e-08,-1.8696e-08,4.0784
0.0045,-0.1760,-0.2126,0.0000e+00,2.2813e-08,-4.2487e-09,6.0991
0.0045,-0.1638,-0.2221,0.0000e+00,2.3201e-08,3.9299e-10,0.0169
0.0045,-0.1512,-0.2309,0.0000e+00,2.3203e-08,3.0626e-10,0.0132
0.0045,-0.1380,-0.2390,0.0000e+00,2.3202e-08,3.3844e-10,0.0146
0.0045,-0.1244,-0.2464,0.0000e+00,2.3196e-08,6.4446e-10,0.0278
0.0045,-0.1104,-0.2529,0.0000e+00,2.3173e-08,1.2106e-09,0.0522
0.0045,-0.0961,-0.2587,0.0000e+00,2.3199e-08,-5.1178e-10,6.2611
0.0045,-0.0461,-0.2721,0.0000e+00,2.3205e-08,-1.7735e-12,6.2831
0.0045,-0.0308,-0.2743,0.0000e+00,2.3205e-08,-1.6679e-14,6.2832
0.0045,-0.0154,-0.2756,0.0000e+00,1.5929e-08,1.6874e-08,0.8142
0.0045,-0.0000,-0.2760,0.0000e+00,2.3205e-08,-9.8044e-19,6.2832
0.0045,0.0154,-0.2756,0.0000e+00,1.2791e-08,1.9361e-08,0.9870
0.0045,0.0308,-0.2743,0.0000e+00,2.3205e-08,-1.6536e-19,6.2832
0.0045,0.0461,-0.2721,0.0000e+00,1.2955e-08,1.9252e-08,0.9785
0.0045,0.0961,-0.2587,0.0000e+00,2.3205e-08,-2.4583e-21,6.2832
0.0045,0.1104,-0.2529,0.0000e+00,2.3205e-08,-2.2360e-19,6.2832
0.0045,0.1244,-0.2464,0.0000e+00,2.3205e-08,-1.3016e-16,6.2832
0.0045,0.1380,-0.2390,0.0000e+00,2.0598e-08,1.0687e-08,0.4786
0.0045,0.1512,-0.2309,0.0000e+00,2.1460e-08,8.8275e-09,0.3902
0.0045,0.1638,-0.2221,0.0000e+00,2.2137e-08,6.9570e-09,0.3045
0.0045,0.1760,-0.2126,0.0000e+00,2.2604e-08,5.2480e-09,0.2281
0.0045,0.2126,-0.1760,0.0000e+00,-2.3184e-08,9.9155e-10,3.0988
0.0045,0.2221,-0.1638,0.0000e+00,-2.3116e-08,2.0316e-09,3.0539
0.0045,0.2309,-0.1512,0.0000e+00,-2.3047e-08,2.7032e-09,3.0248
0.0045,0.2390,-0.1380,0.0000e+00,-2.3051e-08,2.6654e-09,3.0265
0.0045,0.2464,-0.1244,0.0000e+00,-2.3158e-08,1.4731e-09,3.0781
0.0045,0.2529,-0.1104,0.0000e+00,-2.3168e-08,-1.2991e-09,3.1976
0.0045,0.2587,-0.0961,0.0000e+00,-2.2590e-08,-5.3054e-09,3.3723
0.1215,0.2721,-0.0461,0.0000e+00,-1.6237e-08,-1.6578e-08,3.9374
0.1215,0.2743,-0.0308,0.0000e+00,-1.9436e-08,-1.2676e-08,3.7195
0.1215,0.2756,-0.0154,0.0000e+00,-2.1857e-08,-7.7928e-09,3.4841
0.1215,0.2760,0.0000,0.0000e+00,-2.3101e-08,-2.1959e-09,3.2364
0.1215,0.2756,0.0154,0.0000e+00,-2.2920e-08,3.6249e-09,2.9847
0.1215,0.2743,0.0308,0.0000e+00,-2.1341e-08,9.1112e-09,2.7381
0.1215,0.2721,0.0461,0.0000e+00,-1.8642e-08,1.3818e-08,2.5037
0.1215,0.2587,0.0961,0.0000e+00,-6.1036e-09,2.2388e-08,1.8370
0.1215,0.2529,0.1104,0.0000e+00,-2.2964e-09,2.3091e-08,1.6699
0.1215,0.2464,0.1244,0.0000e+00,1.3178e-09,2.3167e-08,1.5140
0.1215,0.2390,0.1380,0.0000e+00,4.6845e-09,2.2727e-08,1.3675
0.1215,0.2309,0.1512,0.0000e+00,7.7751e-09,2.1863e-08,1.2291
0.1215,0.2221,0.1638,0.0000e+00,1.0586e-08,2.0649e-08,1.0971
0.1215,0.2126,0.1760,0.0000e+00,1.3092e-08,1.9159e-08,0.9714
0.1215,0.1760,0.2126,0.0000e+00,2.3205e-08,-2.6294e-23,6.2832
0.1215,0.1638,0.2221,0.0000e+00,2.0611e-08,1.0661e-08,0.4774
0.1215,0.1512,0.2309,0.0000e+00,2.1593e-08,8.4963e-09,0.3749
0.1215,0.1380,0.2390,0.0000e+00,2.2325e-08,6.3306e-09,0.2763
0.1215,0.1244,0.2464,0.0000e+00,2.2818e-08,4.2199e-09,0.1829
0.1215,0.1104,0.2529,0.0000e+00,2.3100e-08,2.1999e-09,0.0949
0.1215,0.0961,0.2587,0.0000e+00,2.3202e-08,3.6332e-10,0.0157
0.1215,0.0461,0.2721,0.0000e+00,2.3205e-08,2.0127e-17,0.0000
0.1215,0.0308,0.2743,0.0000e+00,2.3205e-08,1.5058e-17,0.0000
0.1215,0.0154,0.2756,0.0000e+00,2.3205e-08,4.0782e-17,0.0000
0.1215,0.0000,0.2760,0.0000e+00,2.3205e-08,1.9523e-16,0.0000
0.1215,-0.0154,0.2756,0.0000e+00,2.3205e-08,7.4216e-16,0.0000
0.1215,-0.0308,0.2743,0.0000e+00,2.3205e-08,9.5995e-16,0.0000
0.1215,-0.0461,0.2721,0.0000e+00,2.3205e-08,1.9631e-16,0.0000
0.1215,-0.0961,0.2587,0.0000e+00,2.1934e-08,-7.5738e-09,5.9507
0.1215,-0.1104,0.2529,0.0000e+00,2.1168e-08,-9.5059e-09,5.8611
0.1215,-0.1244,0.2464,0.0000e+00,2.0087e-08,-1.1617e-08,5.7589
0.1215,-0.1380,0.2390,0.0000e+00,1.8648e-08,-1.3809e-08,5.6458
0.1215,-0.1512,0.2309,0.0000e+00,1.6820e-08,-1.5986e-08,5.5232
0.1215,-0.1638,0.2221,0.0000e+00,1.4582e-08,-1.8051e-08,5.3919
0.1215,-0.1760,0.2126,0.0000e+00,1.1924e-08,-1.9907e-08,5.2520
0.1215,-0.2126,0.1760,0.0000e+00,7.8667e-11,-2.3205e-08,4.7158
0.1215,-0.2221,0.1638,0.0000e+00,-4.1657e-09,-2.2828e-08,4.5319
0.1215,-0.2309,0.1512,0.0000e+00,-8.5616e-09,-2.1568e-08,4.3345
0.1215,-0.2390,0.1380,0.0000e+00,-1.2923e-08,-1.9273e-08,4.1217
0.1215,-0.2464,0.1244,0.0000e+00,-1.6974e-08,-1.5822e-08,3.8919
0.1215,-0.2529,0.1104,0.0000e+00,-2.0339e-08,-1.1170e-08,3.6438
0.1215,-0.2587,0.0961,0.0000e+00,-2.2559e-08,-5.4381e-09,3.3781
0.1215,-0.2721,0.0461,0.0000e+00,-1.7961e-08,1.4693e-08,2.4559
0.1215,-0.2743,0.0308,0.0000e+00,-1.4388e-08,1.8206e-08,2.2396
0.1215,-0.2756,0.0154,0.0000e+00,-1.2034e-08,1.9840e-08,2.1160
0.1215,-0.2760,0.0000,0.0000e+00,-1.2959e-08,1.9249e-08,2.1633
0.1215,-0.2756,-0.0154,0.0000e+00,-1.7129e-08,1.5655e-08,2.4011
0.1215,-0.2743,-0.0308,0.0000e+00,-1.9851e-08,1.2017e-08,2.5972
