# COSI2 B0 scan
# time 2024-08-22 11:33:15.437139
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg
# path: C:/cosi-measure/Software/COSI2/data/240722/ball_R120_10pts_bvals_shifted.csv
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
48.014,0.038,11.977,-47.3030,-0.7900,0.3800,47.3120
48.014,0.038,-0.023,-47.2980,-0.7900,0.3800,47.3050
48.014,0.038,-12.023,-47.2980,-0.8000,0.3800,47.3050
48.014,0.038,-24.023,-47.2960,-0.7900,0.3800,47.3040
48.014,0.038,-36.023,-47.2920,-0.7800,0.3600,47.3000
48.014,0.038,-48.023,-47.2940,-0.7900,0.3700,47.3020
48.014,0.038,-60.023,-47.2980,-0.8000,0.3700,47.3060
48.014,0.038,-72.023,-47.3000,-0.7900,0.3700,47.3060
48.014,0.038,-84.023,-47.3020,-0.7900,0.3600,47.3100
48.014,0.038,-96.023,-47.3100,-0.7900,0.3700,47.3180
48.014,0.038,-108.023,-47.3260,-0.7900,0.3900,47.3320
36.014,0.038,-108.023,-47.3120,-0.7800,0.4000,47.3190
36.014,0.038,-96.023,-47.3110,-0.7900,0.3900,47.3190
36.014,0.038,-84.023,-47.3060,-0.8000,0.3800,47.3140
36.014,0.038,-72.023,-47.2990,-0.7900,0.3800,47.3070
36.014,0.038,-60.023,-47.3010,-0.7900,0.3700,47.3090
36.014,0.038,-48.023,-47.2950,-0.7900,0.3700,47.3030
36.014,0.038,-36.023,-47.2950,-0.7900,0.3800,47.3030
36.014,0.038,-24.023,-47.2920,-0.8000,0.3800,47.3000
36.014,0.038,-12.023,-47.2970,-0.7800,0.3900,47.3050
36.014,0.038,-0.023,-47.2960,-0.7900,0.3800,47.3040
36.014,0.038,11.977,-47.3010,-0.7800,0.3900,47.3090
36.014,0.038,23.977,-47.3070,-0.7800,0.3800,47.3100
36.014,0.038,35.977,-47.3070,-0.7700,0.3900,47.3160
36.014,0.038,47.977,-47.3180,-0.7700,0.3900,47.3240
36.014,0.038,59.977,-47.3220,-0.7800,0.3800,47.3300
36.014,0.038,71.977,-47.3340,-0.7700,0.3700,47.3420
36.014,0.038,83.977,-47.3460,-0.7800,0.3700,47.3540
36.014,0.038,95.977,-47.3520,-0.7700,0.3500,47.3600
36.014,0.038,107.977,-47.3430,-0.7800,0.3300,47.3540
24.014,0.038,107.977,-47.3340,-0.7800,0.3500,47.3420
24.014,0.038,95.977,-47.3370,-0.7800,0.3600,47.3440
24.014,0.038,83.977,-47.3430,-0.7700,0.3700,47.3510
24.014,0.038,71.977,-47.3340,-0.7800,0.3700,47.3430
24.014,0.038,59.977,-47.3270,-0.7700,0.3800,47.3390
24.014,0.038,47.977,-47.3280,-0.7700,0.3800,47.3390
24.014,0.038,35.977,-47.3190,-0.7800,0.3800,47.3270
24.014,0.038,23.977,-47.3050,-0.7800,0.3700,47.3130
24.014,0.038,11.977,-47.3060,-0.7800,0.3800,47.3140
24.014,0.038,-0.023,-47.2990,-0.7900,0.3800,47.3070
24.014,0.038,-12.023,-47.2960,-0.7900,0.3800,47.3040
24.014,0.038,-24.023,-47.2960,-0.7900,0.3800,47.3040
24.014,0.038,-36.023,-47.2990,-0.7900,0.3800,47.3040
24.014,0.038,-48.023,-47.2980,-0.8000,0.3800,47.3060
24.014,0.038,-60.023,-47.3020,-0.7900,0.3800,47.3100
24.014,0.038,-72.023,-47.3030,-0.7800,0.3800,47.3110
24.014,0.038,-84.023,-47.3070,-0.7900,0.3900,47.3150
24.014,0.038,-96.023,-47.3060,-0.7900,0.3900,47.3140
24.014,0.038,-108.023,-47.3060,-0.7800,0.3800,47.3180
12.014,0.038,-108.023,-47.3120,-0.7800,0.3800,47.3200
12.014,0.038,-96.023,-47.3150,-0.7900,0.3800,47.3190
12.014,0.038,-84.023,-47.3110,-0.7900,0.3900,47.3200
12.014,0.038,-72.023,-47.3000,-0.7700,0.3900,47.3130
12.014,0.038,-60.023,-47.3000,-0.7900,0.3900,47.3080
12.014,0.038,-48.023,-47.3030,-0.7900,0.3900,47.3090
12.014,0.038,-36.023,-47.2940,-0.7900,0.3800,47.3040
12.014,0.038,-24.023,-47.2920,-0.7900,0.3800,47.3000
12.014,0.038,-12.023,-47.2970,-0.7900,0.3800,47.3050
12.014,0.038,-0.023,-47.2990,-0.7700,0.3800,47.3060
12.014,0.038,11.977,-47.2970,-0.7800,0.3800,47.3050
12.014,0.038,23.977,-47.3020,-0.7800,0.3900,47.3100
12.014,0.038,35.977,-47.3120,-0.7800,0.3800,47.3200
12.014,0.038,47.977,-47.3190,-0.7800,0.3900,47.3270
12.014,0.038,59.977,-47.3220,-0.7600,0.3800,47.3280
12.014,0.038,71.977,-47.3320,-0.7700,0.3800,47.3390
12.014,0.038,83.977,-47.3330,-0.7600,0.3800,47.3450
12.014,0.038,95.977,-47.3410,-0.7700,0.3800,47.3470
12.014,0.038,107.977,-47.3390,-0.7800,0.3800,47.3480
0.014,0.038,107.977,-47.3380,-0.7700,0.4000,47.3450
0.014,0.038,95.977,-47.3410,-0.7700,0.3900,47.3490
0.014,0.038,83.977,-47.3380,-0.7600,0.3800,47.3460
0.014,0.038,71.977,-47.3350,-0.7600,0.3900,47.3430
0.014,0.038,59.977,-47.3300,-0.7600,0.3800,47.3380
0.014,0.038,47.977,-47.3170,-0.7600,0.3800,47.3250
0.014,0.038,35.977,-47.3070,-0.7700,0.3800,47.3150
0.014,0.038,23.977,-47.3050,-0.7800,0.3800,47.3130
0.014,0.038,11.977,-47.3000,-0.7700,0.3800,47.3070
0.014,0.038,-0.023,-47.2960,-0.7800,0.3900,47.3040
0.014,0.038,-12.023,-47.2950,-0.7900,0.3900,47.3030
0.014,0.038,-24.023,-47.2970,-0.7800,0.3900,47.3050
0.014,0.038,-36.023,-47.2950,-0.7900,0.3900,47.3020
0.014,0.038,-48.023,-47.3050,-0.7800,0.3900,47.3110
0.014,0.038,-60.023,-47.3030,-0.7800,0.3900,47.3110
0.014,0.038,-72.023,-47.3050,-0.7900,0.3900,47.3130
0.014,0.038,-84.023,-47.3080,-0.7900,0.3900,47.3160
0.014,0.038,-96.023,-47.3170,-0.7800,0.4000,47.3250
0.014,0.038,-108.023,-47.3270,-0.7800,0.3900,47.3350
-11.986,0.038,-108.023,-47.3310,-0.7900,0.3900,47.3400
-11.986,0.038,-96.023,-47.3290,-0.7800,0.4100,47.3370
-11.986,0.038,-84.023,-47.3190,-0.7900,0.4200,47.3270
-11.986,0.038,-72.023,-47.3180,-0.7900,0.4000,47.3260
-11.986,0.038,-60.023,-47.3040,-0.7800,0.4000,47.3120
-11.986,0.038,-48.023,-47.3020,-0.7800,0.4100,47.3110
-11.986,0.038,-36.023,-47.2950,-0.7800,0.4000,47.3030
-11.986,0.038,-24.023,-47.2980,-0.7700,0.4000,47.3060
-11.986,0.038,-12.023,-47.3030,-0.7800,0.3900,47.3110
-11.986,0.038,-0.023,-47.3000,-0.7800,0.4000,47.3050
-11.986,0.038,11.977,-47.3000,-0.7800,0.3900,47.3010
-11.986,0.038,23.977,-47.3010,-0.7700,0.3800,47.3090
-11.986,0.038,35.977,-47.3070,-0.7700,0.3900,47.3150
-11.986,0.038,47.977,-47.3200,-0.7700,0.3800,47.3280
-11.986,0.038,59.977,-47.3220,-0.7600,0.3900,47.3290
-11.986,0.038,71.977,-47.3330,-0.7600,0.3900,47.3410
-11.986,0.038,83.977,-47.3390,-0.7600,0.3900,47.3460
-11.986,0.038,95.977,-47.3410,-0.7600,0.4000,47.3510
-11.986,0.038,107.977,-47.3460,-0.7700,0.4000,47.3520
-23.986,0.038,107.977,-47.3440,-0.7600,0.4000,47.3540
-23.986,0.038,95.977,-47.3490,-0.7600,0.4000,47.3580
-23.986,0.038,83.977,-47.3450,-0.7600,0.3900,47.3520
-23.986,0.038,71.977,-47.3440,-0.7600,0.3900,47.3520
-23.986,0.038,59.977,-47.3330,-0.7600,0.3900,47.3410
-23.986,0.038,47.977,-47.3180,-0.7600,0.3900,47.3290
-23.986,0.038,35.977,-47.3130,-0.7800,0.3900,47.3230
-23.986,0.038,23.977,-47.3090,-0.7600,0.3900,47.3130
-23.986,0.038,11.977,-47.3050,-0.7700,0.3900,47.3080
-23.986,0.038,-0.023,-47.2970,-0.7800,0.4000,47.3050
-23.986,0.038,-12.023,-47.2900,-0.7900,0.4000,47.2980
-23.986,0.038,-24.023,-47.2900,-0.7900,0.3900,47.2980
-23.986,0.038,-36.023,-47.2910,-0.7800,0.4000,47.2990
-23.986,0.038,-48.023,-47.2980,-0.7800,0.4000,47.3060
-23.986,0.038,-60.023,-47.3050,-0.7900,0.4100,47.3090
-23.986,0.038,-72.023,-47.3070,-0.8000,0.4200,47.3140
-23.986,0.038,-84.023,-47.3160,-0.7900,0.4100,47.3220
-23.986,0.038,-96.023,-47.3270,-0.7900,0.4100,47.3330
-23.986,0.038,-108.023,-47.3370,-0.7900,0.4000,47.3470
-35.986,0.038,-108.023,-47.3470,-0.7900,0.4100,47.3560
-35.986,0.038,-96.023,-47.3410,-0.7900,0.4200,47.3480
-35.986,0.038,-84.023,-47.3250,-0.7900,0.4300,47.3330
-35.986,0.038,-72.023,-47.3110,-0.7900,0.4300,47.3200
-35.986,0.038,-60.023,-47.2980,-0.7900,0.4300,47.3060
-35.986,0.038,-48.023,-47.2940,-0.7900,0.4200,47.3020
-35.986,0.038,-36.023,-47.2880,-0.7900,0.4200,47.2960
-35.986,0.038,-24.023,-47.2920,-0.7900,0.4100,47.3010
-35.986,0.038,-12.023,-47.2900,-0.7700,0.4100,47.2980
-35.986,0.038,-0.023,-47.2980,-0.7800,0.4100,47.3060
-35.986,0.038,11.977,-47.2960,-0.7700,0.4000,47.3030
-35.986,0.038,23.977,-47.2950,-0.7700,0.4100,47.3030
-35.986,0.038,35.977,-47.3050,-0.7700,0.3900,47.3130
-35.986,0.038,47.977,-47.3150,-0.7700,0.3900,47.3200
-35.986,0.038,59.977,-47.3280,-0.7700,0.3900,47.3340
-35.986,0.038,71.977,-47.3390,-0.7600,0.4000,47.3450
-35.986,0.038,83.977,-47.3530,-0.7600,0.3900,47.3610
-35.986,0.038,95.977,-47.3640,-0.7600,0.4100,47.3720
-35.986,0.038,107.977,-47.3660,-0.7500,0.4300,47.3730
-47.986,0.038,107.977,-47.4000,-0.7600,0.4300,47.4080
-47.986,0.038,95.977,-47.4020,-0.7600,0.4100,47.4120
-47.986,0.038,83.977,-47.3750,-0.7600,0.3800,47.3860
-47.986,0.038,71.977,-47.3430,-0.7600,0.3700,47.3540
-47.986,0.038,59.977,-47.3270,-0.7700,0.3800,47.3370
-47.986,0.038,47.977,-47.3210,-0.7700,0.3900,47.3280
-47.986,0.038,35.977,-47.3090,-0.7600,0.3800,47.3220
-47.986,0.038,23.977,-47.2990,-0.7800,0.3900,47.3070
-47.986,0.038,11.977,-47.2980,-0.7900,0.3900,47.3040
-47.986,0.038,-0.023,-47.2970,-0.7800,0.4000,47.3050
-47.986,0.038,-12.023,-47.2880,-0.7800,0.4000,47.2960
-47.986,0.038,-24.023,-47.2840,-0.7900,0.4000,47.2920
-47.986,0.038,-36.023,-47.2890,-0.7900,0.4200,47.2970
-47.986,0.038,-48.023,-47.2900,-0.7800,0.4200,47.2980
-47.986,0.038,-60.023,-47.2940,-0.8000,0.4400,47.3030
-47.986,0.038,-72.023,-47.2970,-0.7900,0.4400,47.3060
-47.986,0.038,-84.023,-47.3120,-0.8000,0.4500,47.3200
-47.986,0.038,-96.023,-47.3360,-0.8000,0.4500,47.3390
-47.986,0.038,-108.023,-47.3690,-0.7900,0.4300,47.3720
-59.986,0.038,-96.023,-47.3630,-0.8000,0.4600,47.3770
-59.986,0.038,-84.023,-47.3190,-0.8000,0.4700,47.3310
-59.986,0.038,-72.023,-47.2990,-0.8000,0.4500,47.3110
-59.986,0.038,-60.023,-47.2880,-0.8000,0.4400,47.3030
-59.986,0.038,-48.023,-47.2850,-0.8000,0.4300,47.2930
-59.986,0.038,-36.023,-47.2860,-0.7900,0.4300,47.2940
-59.986,0.038,-24.023,-47.2810,-0.7900,0.4200,47.2900
-59.986,0.038,-12.023,-47.2820,-0.7800,0.4100,47.2900
-59.986,0.038,-0.023,-47.2850,-0.7900,0.4000,47.2930
-59.986,0.038,11.977,-47.2880,-0.7800,0.4000,47.2960
-59.986,0.038,23.977,-47.2940,-0.7800,0.3900,47.3020
-59.986,0.038,35.977,-47.3000,-0.7800,0.3800,47.3080
-59.986,0.038,47.977,-47.3080,-0.7700,0.3900,47.3160
-59.986,0.038,59.977,-47.3210,-0.7500,0.3800,47.3290
-59.986,0.038,71.977,-47.3320,-0.7600,0.3600,47.3400
-59.986,0.038,83.977,-47.3630,-0.7600,0.3500,47.3700
-59.986,0.038,95.977,-47.4060,-0.7600,0.3600,47.4140
-71.986,0.038,83.977,-47.3880,-0.7600,0.3300,47.3950
-71.986,0.038,71.977,-47.3240,-0.7600,0.3500,47.3320
-71.986,0.038,59.977,-47.3100,-0.7700,0.3800,47.3170
-71.986,0.038,47.977,-47.3060,-0.7600,0.3800,47.3130
-71.986,0.038,35.977,-47.2980,-0.7800,0.4000,47.3050
-71.986,0.038,23.977,-47.2940,-0.7800,0.4000,47.2990
-71.986,0.038,11.977,-47.2850,-0.7900,0.4100,47.2960
-71.986,0.038,-0.023,-47.2800,-0.7900,0.4100,47.2860
-71.986,0.038,-12.023,-47.2720,-0.7900,0.4000,47.2800
-71.986,0.038,-24.023,-47.2730,-0.8000,0.4200,47.2810
-71.986,0.038,-36.023,-47.2780,-0.8000,0.4300,47.2870
-71.986,0.038,-48.023,-47.2730,-0.8000,0.4300,47.2820
-71.986,0.038,-60.023,-47.2760,-0.8000,0.4500,47.2850
-71.986,0.038,-72.023,-47.2740,-0.8100,0.4600,47.2840
-71.986,0.038,-84.023,-47.2800,-0.8100,0.4800,47.2890
-83.986,0.038,-84.023,-47.2580,-0.8100,0.5000,47.2760
-83.986,0.038,-72.023,-47.2540,-0.8200,0.4600,47.2670
-83.986,0.038,-60.023,-47.2650,-0.8100,0.4400,47.2700
-83.986,0.038,-48.023,-47.2660,-0.8100,0.4300,47.2790
-83.986,0.038,-36.023,-47.2760,-0.8100,0.4300,47.2830
-83.986,0.038,-24.023,-47.2660,-0.8000,0.4300,47.2750
-83.986,0.038,-12.023,-47.2680,-0.7900,0.4100,47.2770
-83.986,0.038,-0.023,-47.2720,-0.7900,0.4000,47.2800
-83.986,0.038,11.977,-47.2780,-0.7900,0.4000,47.2860
-83.986,0.038,23.977,-47.2800,-0.7900,0.3900,47.2890
-83.986,0.038,35.977,-47.2930,-0.7800,0.3900,47.3020
-83.986,0.038,47.977,-47.2930,-0.7800,0.3900,47.3000
-83.986,0.038,59.977,-47.2870,-0.7600,0.3800,47.2940
-83.986,0.038,71.977,-47.2910,-0.7600,0.3700,47.2990
-83.986,0.038,83.977,-47.2910,-0.7700,0.3200,47.2980
-95.986,0.038,59.977,-47.2640,-0.7700,0.3900,47.2750
-95.986,0.038,47.977,-47.2880,-0.7800,0.4100,47.2920
-95.986,0.038,35.977,-47.2960,-0.7900,0.4000,47.3050
-95.986,0.038,23.977,-47.2920,-0.7900,0.3900,47.3000
-95.986,0.038,11.977,-47.2740,-0.8000,0.3900,47.2830
-95.986,0.038,-0.023,-47.2690,-0.8000,0.4100,47.2770
-95.986,0.038,-12.023,-47.2570,-0.8000,0.4200,47.2660
-95.986,0.038,-24.023,-47.2570,-0.8100,0.4300,47.2660
-95.986,0.038,-36.023,-47.2670,-0.8100,0.4400,47.2760
-95.986,0.038,-48.023,-47.2670,-0.8100,0.4400,47.2780
-95.986,0.038,-60.023,-47.2740,-0.8200,0.4200,47.2850
-107.986,0.038,-48.023,-47.2840,-0.8200,0.4300,47.2900
-107.986,0.038,-36.023,-47.2790,-0.8400,0.4600,47.2880
-107.986,0.038,-24.023,-47.2580,-0.8100,0.4600,47.2670
-107.986,0.038,-12.023,-47.2370,-0.8100,0.4300,47.2460
-107.986,0.038,-0.023,-47.2420,-0.8000,0.4100,47.2510
-107.986,0.038,11.977,-47.2530,-0.8100,0.3900,47.2620
-107.986,0.038,23.977,-47.2780,-0.8000,0.3700,47.2860
-107.986,0.038,35.977,-47.3080,-0.8000,0.3800,47.3120
-107.986,0.038,47.977,-47.3200,-0.8000,0.4000,47.3290
-107.986,12.038,47.977,-47.3210,-0.7900,0.4200,47.3310
-107.986,12.038,35.977,-47.3120,-0.8000,0.3900,47.3190
-107.986,12.038,23.977,-47.2970,-0.8000,0.3800,47.3060
-107.986,12.038,11.977,-47.2680,-0.8100,0.3800,47.2760
-107.986,12.038,-0.023,-47.2480,-0.8000,0.4100,47.2570
-107.986,12.038,-12.023,-47.2390,-0.8100,0.4400,47.2480
-107.986,12.038,-24.023,-47.2480,-0.8000,0.4600,47.2570
-107.986,12.038,-36.023,-47.2610,-0.8200,0.4500,47.2670
-107.986,12.038,-48.023,-47.2770,-0.8200,0.4400,47.2850
-95.986,12.038,-60.023,-47.2690,-0.8300,0.4300,47.2810
-95.986,12.038,-48.023,-47.2680,-0.8200,0.4300,47.2770
-95.986,12.038,-36.023,-47.2680,-0.8000,0.4400,47.2770
-95.986,12.038,-24.023,-47.2650,-0.8100,0.4300,47.2740
-95.986,12.038,-12.023,-47.2590,-0.8100,0.4300,47.2680
-95.986,12.038,-0.023,-47.2510,-0.8000,0.4200,47.2600
-95.986,12.038,11.977,-47.2700,-0.8000,0.4000,47.2780
-95.986,12.038,23.977,-47.2830,-0.8000,0.4000,47.2880
-95.986,12.038,35.977,-47.2930,-0.7800,0.4100,47.3000
-95.986,12.038,47.977,-47.2970,-0.7800,0.4100,47.3080
-95.986,12.038,59.977,-47.2880,-0.7700,0.4200,47.2960
-83.986,12.038,83.977,-47.2640,-0.7500,0.3900,47.2720
-83.986,12.038,71.977,-47.2820,-0.7500,0.3400,47.2900
-83.986,12.038,59.977,-47.2830,-0.7600,0.3900,47.2900
-83.986,12.038,47.977,-47.2910,-0.7600,0.4000,47.3000
-83.986,12.038,35.977,-47.2900,-0.7800,0.3900,47.2970
-83.986,12.038,23.977,-47.2840,-0.7800,0.4100,47.2920
-83.986,12.038,11.977,-47.2830,-0.7900,0.4100,47.2920
-83.986,12.038,-0.023,-47.2740,-0.7900,0.4100,47.2820
-83.986,12.038,-12.023,-47.2650,-0.8000,0.4000,47.2740
-83.986,12.038,-24.023,-47.2680,-0.8000,0.4300,47.2770
-83.986,12.038,-36.023,-47.2680,-0.8100,0.4400,47.2770
-83.986,12.038,-48.023,-47.2680,-0.8100,0.4400,47.2770
-83.986,12.038,-60.023,-47.2700,-0.8200,0.4400,47.2810
-83.986,12.038,-72.023,-47.2620,-0.8200,0.4600,47.2680
-83.986,12.038,-84.023,-47.2430,-0.8200,0.4900,47.2530
-71.986,12.038,-84.023,-47.2750,-0.8200,0.5100,47.2850
-71.986,12.038,-72.023,-47.2800,-0.8100,0.4700,47.2890
-71.986,12.038,-60.023,-47.2780,-0.8000,0.4500,47.2870
-71.986,12.038,-48.023,-47.2760,-0.8000,0.4300,47.2840
-71.986,12.038,-36.023,-47.2760,-0.8000,0.4400,47.2850
-71.986,12.038,-24.023,-47.2700,-0.7900,0.4200,47.2780
-71.986,12.038,-12.023,-47.2750,-0.7900,0.4100,47.2840
-71.986,12.038,-0.023,-47.2740,-0.7900,0.4200,47.2820
-71.986,12.038,11.977,-47.2800,-0.7700,0.4000,47.2880
-71.986,12.038,23.977,-47.2830,-0.7700,0.4000,47.2910
-71.986,12.038,35.977,-47.2940,-0.7600,0.3900,47.3020
-71.986,12.038,47.977,-47.3010,-0.7600,0.3900,47.3090
-71.986,12.038,59.977,-47.3030,-0.7600,0.3800,47.3100
-71.986,12.038,71.977,-47.3190,-0.7600,0.3700,47.3260
-71.986,12.038,83.977,-47.3420,-0.7500,0.3300,47.3430
-59.986,12.038,95.977,-47.4050,-0.7600,0.3300,47.4040
-59.986,12.038,83.977,-47.3920,-0.7600,0.3600,47.3990
-59.986,12.038,71.977,-47.3500,-0.7600,0.3600,47.3580
-59.986,12.038,59.977,-47.3290,-0.7700,0.3800,47.3370
-59.986,12.038,47.977,-47.3130,-0.7600,0.4000,47.3210
-59.986,12.038,35.977,-47.2990,-0.7700,0.4000,47.3070
-59.986,12.038,23.977,-47.2960,-0.7600,0.3900,47.3040
-59.986,12.038,11.977,-47.2880,-0.7800,0.4000,47.2960
-59.986,12.038,-0.023,-47.2880,-0.7800,0.4100,47.2970
-59.986,12.038,-12.023,-47.2790,-0.7800,0.4100,47.2870
-59.986,12.038,-24.023,-47.2830,-0.7900,0.4200,47.2910
-59.986,12.038,-36.023,-47.2780,-0.7900,0.4300,47.2840
-59.986,12.038,-48.023,-47.2780,-0.8000,0.4300,47.2850
-59.986,12.038,-60.023,-47.2880,-0.8000,0.4500,47.2920
-59.986,12.038,-72.023,-47.2960,-0.8000,0.4600,47.3030
-59.986,12.038,-84.023,-47.3130,-0.8100,0.4700,47.3180
-59.986,12.038,-96.023,-47.3340,-0.8000,0.4900,47.3420
-47.986,12.038,-108.023,-47.3670,-0.8000,0.4600,47.3750
-47.986,12.038,-96.023,-47.3540,-0.8000,0.4500,47.3630
-47.986,12.038,-84.023,-47.3240,-0.7900,0.4500,47.3330
-47.986,12.038,-72.023,-47.3090,-0.8000,0.4500,47.3180
-47.986,12.038,-60.023,-47.2910,-0.7800,0.4300,47.2990
-47.986,12.038,-48.023,-47.2930,-0.7900,0.4300,47.3010
-47.986,12.038,-36.023,-47.2890,-0.7900,0.4200,47.2970
-47.986,12.038,-24.023,-47.2900,-0.7900,0.4200,47.2980
-47.986,12.038,-12.023,-47.2810,-0.7700,0.4200,47.2890
-47.986,12.038,-0.023,-47.2880,-0.7800,0.4100,47.2970
-47.986,12.038,11.977,-47.2970,-0.7800,0.4000,47.3050
-47.986,12.038,23.977,-47.2940,-0.7700,0.3900,47.3010
-47.986,12.038,35.977,-47.3080,-0.7600,0.3900,47.3100
-47.986,12.038,47.977,-47.3140,-0.7600,0.3800,47.3170
-47.986,12.038,59.977,-47.3300,-0.7600,0.3800,47.3350
-47.986,12.038,71.977,-47.3430,-0.7500,0.3800,47.3440
-47.986,12.038,83.977,-47.3650,-0.7400,0.3900,47.3640
-47.986,12.038,95.977,-47.3910,-0.7500,0.4000,47.3990
-47.986,12.038,107.977,-47.4110,-0.7500,0.4300,47.4190
-35.986,12.038,107.977,-47.3730,-0.7400,0.4300,47.3810
-35.986,12.038,95.977,-47.3740,-0.7500,0.4100,47.3810
-35.986,12.038,83.977,-47.3610,-0.7400,0.3900,47.3680
-35.986,12.038,71.977,-47.3450,-0.7600,0.3900,47.3530
-35.986,12.038,59.977,-47.3300,-0.7600,0.4000,47.3380
-35.986,12.038,47.977,-47.3250,-0.7600,0.3800,47.3330
-35.986,12.038,35.977,-47.3130,-0.7700,0.3900,47.3210
-35.986,12.038,23.977,-47.2980,-0.7600,0.3900,47.3050
-35.986,12.038,11.977,-47.3000,-0.7700,0.4000,47.3080
-35.986,12.038,-0.023,-47.2950,-0.7800,0.3900,47.3030
-35.986,12.038,-12.023,-47.2880,-0.7800,0.4000,47.2960
-35.986,12.038,-24.023,-47.2880,-0.7800,0.4000,47.2960
-35.986,12.038,-36.023,-47.2920,-0.7800,0.4000,47.3040
-35.986,12.038,-48.023,-47.2880,-0.7900,0.4200,47.3000
-35.986,12.038,-60.023,-47.2980,-0.7900,0.4200,47.3080
-35.986,12.038,-72.023,-47.3120,-0.7800,0.4300,47.3190
-35.986,12.038,-84.023,-47.3220,-0.7900,0.4300,47.3280
-35.986,12.038,-96.023,-47.3340,-0.7900,0.4200,47.3410
-35.986,12.038,-108.023,-47.3540,-0.8000,0.4200,47.3630
-23.986,12.038,-108.023,-47.3420,-0.7900,0.4100,47.3500
-23.986,12.038,-96.023,-47.3350,-0.8000,0.4100,47.3440
-23.986,12.038,-84.023,-47.3210,-0.7800,0.4200,47.3290
-23.986,12.038,-72.023,-47.3130,-0.7800,0.4100,47.3220
-23.986,12.038,-60.023,-47.3030,-0.7800,0.4100,47.3110
-23.986,12.038,-48.023,-47.3020,-0.7800,0.4100,47.3100
-23.986,12.038,-36.023,-47.2970,-0.7800,0.4100,47.3060
-23.986,12.038,-24.023,-47.2930,-0.7800,0.4100,47.3020
-23.986,12.038,-12.023,-47.2990,-0.7800,0.4000,47.3070
-23.986,12.038,-0.023,-47.2950,-0.7800,0.4000,47.3030
-23.986,12.038,11.977,-47.2980,-0.7700,0.3900,47.3060
-23.986,12.038,23.977,-47.2910,-0.7700,0.3800,47.2990
-23.986,12.038,35.977,-47.3040,-0.7600,0.3900,47.3120
-23.986,12.038,47.977,-47.3200,-0.7600,0.3900,47.3260
-23.986,12.038,59.977,-47.3280,-0.7500,0.3800,47.3360
-23.986,12.038,71.977,-47.3410,-0.7600,0.3900,47.3450
-23.986,12.038,83.977,-47.3470,-0.7500,0.3900,47.3500
-23.986,12.038,95.977,-47.3560,-0.7500,0.4000,47.3600
-23.986,12.038,107.977,-47.3530,-0.7500,0.4000,47.3600
-11.986,12.038,107.977,-47.3510,-0.7600,0.3900,47.3580
-11.986,12.038,95.977,-47.3500,-0.7500,0.3800,47.3570
-11.986,12.038,83.977,-47.3430,-0.7500,0.3900,47.3510
-11.986,12.038,71.977,-47.3350,-0.7500,0.3900,47.3420
-11.986,12.038,59.977,-47.3270,-0.7600,0.3900,47.3340
-11.986,12.038,47.977,-47.3210,-0.7500,0.3900,47.3280
-11.986,12.038,35.977,-47.3160,-0.7700,0.3800,47.3240
-11.986,12.038,23.977,-47.3100,-0.7700,0.3800,47.3180
-11.986,12.038,11.977,-47.3010,-0.7700,0.4000,47.3090
-11.986,12.038,-0.023,-47.3020,-0.7700,0.3900,47.3100
-11.986,12.038,-12.023,-47.2980,-0.7800,0.4000,47.3060
-11.986,12.038,-24.023,-47.2920,-0.7800,0.4000,47.3000
-11.986,12.038,-36.023,-47.2890,-0.7800,0.3900,47.2970
-11.986,12.038,-48.023,-47.3030,-0.7700,0.4000,47.3110
-11.986,12.038,-60.023,-47.3030,-0.7800,0.4100,47.3070
-11.986,12.038,-72.023,-47.3140,-0.7800,0.4000,47.3210
-11.986,12.038,-84.023,-47.3180,-0.7900,0.4000,47.3250
-11.986,12.038,-96.023,-47.3260,-0.7800,0.4000,47.3330
-11.986,12.038,-108.023,-47.3350,-0.7800,0.4000,47.3420
0.014,12.038,-108.023,-47.3310,-0.7900,0.3900,47.3410
0.014,12.038,-96.023,-47.3270,-0.7800,0.3900,47.3340
0.014,12.038,-84.023,-47.3180,-0.7900,0.3900,47.3250
0.014,12.038,-72.023,-47.3080,-0.7800,0.3900,47.3160
0.014,12.038,-60.023,-47.3020,-0.7900,0.3900,47.3110
0.014,12.038,-48.023,-47.2990,-0.7800,0.3900,47.3070
0.014,12.038,-36.023,-47.2960,-0.7900,0.4000,47.3040
0.014,12.038,-24.023,-47.2920,-0.7800,0.3800,47.3000
0.014,12.038,-12.023,-47.2990,-0.7800,0.3800,47.3070
0.014,12.038,-0.023,-47.3010,-0.7600,0.3800,47.3080
0.014,12.038,11.977,-47.3020,-0.7700,0.3900,47.3100
0.014,12.038,23.977,-47.3080,-0.7600,0.3800,47.3150
0.014,12.038,35.977,-47.3110,-0.7700,0.3800,47.3190
0.014,12.038,47.977,-47.3200,-0.7600,0.3800,47.3280
0.014,12.038,59.977,-47.3240,-0.7500,0.3800,47.3320
0.014,12.038,71.977,-47.3350,-0.7500,0.3800,47.3420
0.014,12.038,83.977,-47.3370,-0.7500,0.3900,47.3440
